NERG_00017-t26_1-p1	eint|Ein01_0910	39.0	187	105	5	9	192	2	182	1.2e-21	106.3
NERG_00017-t26_1-p1	pfal|MAL13P1.82	34.7	193	109	5	6	183	3	193	1.9e-19	99.0
NERG_00017-t26_1-p1	pcha|PCHAS_141590	36.3	193	106	5	6	183	1	191	2.5e-19	98.6
NERG_00017-t26_1-p1	scer|scer_s288c__YPR113W	40.8	201	105	6	4	192	8	206	3.3e-19	98.2
NERG_00017-t26_1-p1	psti|XP_001387722	38.5	192	105	5	13	193	11	200	9.6e-19	96.7
NERG_00017-t26_1-p1	ylip|XP_505658	35.0	214	111	5	6	193	4	215	1.6e-18	95.9
NERG_00017-t26_1-p1	gzea|FGST_05902	38.2	165	95	4	8	165	44	208	2.8e-18	95.1
NERG_00017-t26_1-p1	ncra|NCU09192T0	39.2	171	95	5	2	165	12	180	2.8e-18	95.1
NERG_00017-t26_1-p1	anid|AN0913	39.6	164	92	4	9	165	49	212	1.4e-17	92.8
NERG_00017-t26_1-p1	calb|calb_sc5314__orf19.6860	36.8	201	114	6	4	193	22	220	1.8e-17	92.4
NERG_00017-t26_1-p1	calb|CAWT_03294	36.8	201	114	6	4	193	22	220	1.8e-17	92.4
NERG_00017-t26_1-p1	dhan|XP_458054	36.5	197	114	4	6	192	18	213	2.4e-17	92.0
NERG_00017-t26_1-p1	cint|ENSCINP00000012669	38.2	199	105	6	9	191	6	202	4.1e-17	91.3
NERG_00017-t26_1-p1	egos|AAR037W	35.4	209	111	4	5	192	41	246	6.9e-17	90.5
NERG_00017-t26_1-p1	pber|PBANKA_141410	32.5	194	112	6	6	183	1	191	9.0e-17	90.1
NERG_00017-t26_1-p1	cpos|CPAG_08707	39.8	166	93	4	7	165	45	210	1.2e-16	89.7
NERG_00017-t26_1-p1	cimm|CIMG_03104T0	39.8	166	93	4	7	165	45	210	1.2e-16	89.7
NERG_00017-t26_1-p1	cgla|XP_446500	35.3	204	116	6	4	193	5	206	3.4e-16	88.2
NERG_00017-t26_1-p1	agam|AGAP003478-PA	37.6	157	93	3	1	153	1	156	7.6e-16	87.0
NERG_00017-t26_1-p1	aory|AO090003001013	35.2	162	98	4	8	162	17	178	2.9e-15	85.1
NERG_00017-t26_1-p1	klac|XP_453727	34.3	210	115	6	6	194	4	211	3.8e-15	84.7
NERG_00017-t26_1-p1	isca|EEC17472	32.8	201	115	6	9	191	9	207	6.5e-15	84.0
NERG_00017-t26_1-p1	aory|AO090005001121	40.3	154	85	4	19	165	8	161	8.5e-15	83.6
NERG_00017-t26_1-p1	tadh|e_gw1.10.480.1	34.2	158	99	2	9	161	3	160	8.5e-15	83.6
NERG_00017-t26_1-p1	cint|ENSCINP00000011188	35.7	199	110	6	9	191	6	202	1.9e-14	82.4
NERG_00018-t26_1-p1	ebie|EBI_25724	32.2	115	74	2	54	165	20	133	1.1e-09	66.6
NERG_00018-t26_1-p1	ebie|EBI_26348	32.2	115	74	2	54	165	20	133	1.1e-09	66.6
NERG_00018-t26_1-p1	ppat|estExt_gwp_gw1.C_870088	29.5	173	93	7	42	186	7	178	1.8e-07	59.3
NERG_00018-t26_1-p1	ppat|estExt_Genewise1.C_800118	32.8	125	60	5	42	142	7	131	4.0e-07	58.2
