EHEL_010030-t26_1-p1	eint|Ein01_0030	69.9	861	254	3	1	861	1	856	0.0e+00	1241.1
EHEL_010030-t26_1-p1	eint|Ein01_1390	69.9	861	254	3	1	861	1	856	0.0e+00	1241.1
EHEL_010030-t26_1-p1	ecun|ECU08_0070	69.8	861	257	3	1	861	1	858	0.0e+00	1240.3
EHEL_010030-t26_1-p1	ecun|ECU01_1470	69.6	861	259	3	1	861	1	858	0.0e+00	1237.2
EHEL_010030-t26_1-p1	ecun|ECU01_0140	69.6	861	259	3	1	861	1	858	0.0e+00	1237.2
EHEL_010030-t26_1-p1	ebie|EBI_21985	34.0	829	508	15	31	845	7	810	3.8e-131	472.2
EHEL_010030-t26_1-p1	rcom|29739.m003583	37.8	584	318	13	30	587	9	573	3.7e-110	402.5
EHEL_010030-t26_1-p1	agam|AGAP005728-PA	30.5	870	553	21	18	849	169	1024	6.9e-109	398.3
EHEL_010030-t26_1-p1	cint|ENSCINP00000014130	30.9	870	533	22	30	849	10	861	2.6e-108	396.4
EHEL_010030-t26_1-p1	phum|PHUM390660	30.7	871	548	20	17	849	4	856	2.2e-107	393.3
EHEL_010030-t26_1-p1	anid|AN1638	33.6	702	426	19	17	692	5	692	3.2e-106	389.4
EHEL_010030-t26_1-p1	atha|NP_195035	35.4	652	370	15	30	646	9	644	5.5e-106	388.7
EHEL_010030-t26_1-p1	dmel|FBpp0072583	30.3	862	546	20	30	851	218	1064	1.6e-105	387.1
EHEL_010030-t26_1-p1	bmor|BGIBMGA011674	30.5	866	536	21	29	849	8	852	1.6e-105	387.1
EHEL_010030-t26_1-p1	osat|NP_001046303	37.3	579	330	12	30	587	16	582	2.7e-105	386.3
EHEL_010030-t26_1-p1	amel|XP_394245	30.7	863	538	24	29	849	10	854	3.6e-105	386.0
EHEL_010030-t26_1-p1	anid|AN4282	28.4	867	550	19	31	844	9	857	7.9e-105	384.8
EHEL_010030-t26_1-p1	drer|ENSDARP00000074107	29.7	890	557	23	20	857	70	942	5.1e-104	382.1
EHEL_010030-t26_1-p1	osat|NP_001061746	35.0	643	366	14	30	642	13	633	1.1e-103	380.9
EHEL_010030-t26_1-p1	afum|Afu4g09030	36.8	581	337	13	31	592	91	660	4.3e-103	379.0
EHEL_010030-t26_1-p1	tadh|e_gw1.3.873.1	30.2	864	536	26	30	845	11	855	5.7e-103	378.6
EHEL_010030-t26_1-p1	ncra|NCU09228T0	37.1	580	335	14	31	592	115	682	5.7e-103	378.6
EHEL_010030-t26_1-p1	oana|ENSOANP00000005821	29.8	880	545	22	30	861	80	934	1.6e-102	377.1
EHEL_010030-t26_1-p1	afum|Afu5g04330	31.8	718	438	14	31	708	95	800	8.2e-102	374.8
EHEL_010030-t26_1-p1	rnor|ENSRNOP00000033290	30.8	878	541	23	8	844	41	892	1.4e-101	374.0
EHEL_010040-t26_1-p1	ecun|ECU08_0080	65.7	201	68	1	1	200	1	201	2.5e-73	278.1
EHEL_010040-t26_1-p1	ecun|ECU01_1450	65.7	201	68	1	1	200	1	201	2.5e-73	278.1
EHEL_010040-t26_1-p1	ecun|ECU01_0170	65.7	201	68	1	1	200	1	201	2.5e-73	278.1
EHEL_010040-t26_1-p1	eint|Ein01_1380	61.2	201	77	1	1	200	1	201	1.2e-67	259.2
EHEL_010040-t26_1-p1	eint|Ein01_0040	61.2	201	77	1	1	200	1	201	1.2e-67	259.2
EHEL_010040-t26_1-p1	atha|NP_195183	41.8	165	78	6	2	158	66	220	3.6e-24	114.8
EHEL_010040-t26_1-p1	atha|NP_179230	41.2	165	79	6	2	158	22	176	1.2e-22	109.8
EHEL_010040-t26_1-p1	sman|Smp_175230	34.2	202	98	7	4	198	5	178	2.0e-22	109.0
EHEL_010040-t26_1-p1	otau|fgenesh1_pm.C_Chr_01.0001000071	35.0	214	93	7	2	199	6	189	1.3e-21	106.3
EHEL_010040-t26_1-p1	ecab|XP_001504693	32.5	203	107	7	5	201	8	186	1.7e-21	105.9
EHEL_010040-t26_1-p1	gzea|FGST_08253	38.5	156	80	3	4	150	8	156	2.2e-21	105.5
EHEL_010040-t26_1-p1	mmus|ENSMUSP00000022218	33.7	202	104	6	5	200	8	185	6.4e-21	104.0
EHEL_010040-t26_1-p1	ppat|e_gw1.34.83.1	36.7	166	85	5	2	157	29	184	1.1e-20	103.2
EHEL_010040-t26_1-p1	ptro|ENSPTRP00000029175	32.5	203	107	6	5	201	8	186	1.4e-20	102.8
EHEL_010040-t26_1-p1	hsap|ENSP00000396308	31.9	204	107	6	5	201	8	186	1.8e-20	102.4
EHEL_010040-t26_1-p1	crei|139742	37.9	153	83	4	2	153	8	149	4.1e-20	101.3
EHEL_010040-t26_1-p1	rnor|ENSRNOP00000018259	37.5	160	85	4	5	158	8	158	4.1e-20	101.3
EHEL_010040-t26_1-p1	cpip|CPIJ014417	34.8	201	103	6	2	200	4	178	9.2e-20	100.1
EHEL_010040-t26_1-p1	aaeg|AAEL007370-PA	36.1	158	84	4	2	152	4	151	2.0e-19	99.0
EHEL_010040-t26_1-p1	rcom|30170.m014082	38.4	164	83	5	2	157	87	240	2.0e-19	99.0
EHEL_010040-t26_1-p1	mmul|XP_001110551	30.4	204	110	6	5	201	83	261	2.7e-19	98.6
EHEL_010040-t26_1-p1	ylip|XP_501774	34.1	179	95	6	4	173	8	172	4.6e-19	97.8
EHEL_010040-t26_1-p1	osat|NP_001066716	35.0	160	86	5	2	153	87	236	4.6e-19	97.8
EHEL_010040-t26_1-p1	bmor|BGIBMGA013340	38.5	156	80	6	4	153	8	153	4.6e-19	97.8
EHEL_010040-t26_1-p1	tgon|TGME49_049180	33.7	184	90	4	4	155	7	190	1.0e-18	96.7
EHEL_010050-t26_1-p1	eint|Ein01_0050	80.3	294	58	0	1	294	1	294	1.6e-145	518.5
EHEL_010050-t26_1-p1	eint|Ein01_1370	80.3	294	58	0	1	294	1	294	1.6e-145	518.5
EHEL_010050-t26_1-p1	ecun|ECU01_0180	82.3	293	52	0	1	293	1	293	2.9e-144	514.2
EHEL_010050-t26_1-p1	ecun|ECU01_1430	82.3	293	52	0	1	293	1	293	2.9e-144	514.2
EHEL_010050-t26_1-p1	ecun|ECU08_0090	82.3	293	52	0	1	293	1	293	3.8e-144	513.8
EHEL_010050-t26_1-p1	mmus|ENSMUSP00000026846	63.5	293	103	3	3	294	18	307	5.2e-109	397.1
EHEL_010050-t26_1-p1	rnor|ENSRNOP00000053086	62.8	293	105	3	3	294	18	307	2.6e-108	394.8
EHEL_010050-t26_1-p1	isca|EEC02514	64.0	289	97	3	7	294	19	301	3.8e-107	391.0
EHEL_010050-t26_1-p1	ptro|ENSPTRP00000016716	62.2	291	106	3	5	294	26	313	6.4e-107	390.2
EHEL_010050-t26_1-p1	mdom|ENSMODP00000026836	61.6	294	109	3	2	294	22	312	6.4e-107	390.2
EHEL_010050-t26_1-p1	mmul|XP_001089391	62.5	291	105	3	5	294	26	313	6.4e-107	390.2
EHEL_010050-t26_1-p1	mmul|XP_001089274	62.5	291	105	3	5	294	26	313	6.4e-107	390.2
EHEL_010050-t26_1-p1	hsap|ENSP00000315644	62.2	291	106	3	5	294	26	313	8.4e-107	389.8
EHEL_010050-t26_1-p1	ecab|XP_001492275	62.5	293	105	4	4	294	23	312	1.2e-105	386.0
EHEL_010050-t26_1-p1	ebie|EBI_22497	61.5	288	110	1	7	294	5	291	2.3e-104	381.7
EHEL_010050-t26_1-p1	ggal|ENSGALP00000023982	61.7	287	106	3	9	294	29	312	6.6e-104	380.2
EHEL_010050-t26_1-p1	drer|ENSDARP00000047068	61.3	287	107	3	9	294	35	318	2.5e-103	378.3
EHEL_010050-t26_1-p1	cpip|CPIJ011359	58.9	287	115	2	9	294	26	310	9.6e-103	376.3
EHEL_010050-t26_1-p1	dmel|FBpp0077363	60.2	289	109	4	9	294	36	321	1.6e-102	375.6
EHEL_010050-t26_1-p1	clup|ENSCAFP00000032347	54.5	334	108	4	2	294	24	354	6.2e-102	373.6
EHEL_010050-t26_1-p1	isca|EEC20163	61.0	287	109	2	9	294	3	287	6.2e-102	373.6
EHEL_010050-t26_1-p1	phum|PHUM122980	60.2	289	111	3	7	294	31	316	8.1e-102	373.2
EHEL_010050-t26_1-p1	agam|AGAP010457-PA	59.6	287	113	2	9	294	18	302	1.1e-101	372.9
EHEL_010050-t26_1-p1	apis|XP_001946959	59.2	287	114	2	9	294	15	299	1.8e-101	372.1
EHEL_010050-t26_1-p1	nvec|fgenesh1_pm.scaffold_4000029	58.6	290	117	2	6	294	19	306	2.4e-101	371.7
EHEL_010060-t26_1-p1	ecun|ECU01_0190	75.4	459	113	0	1	459	1	459	1.1e-209	732.3
EHEL_010060-t26_1-p1	ecun|ECU01_1420	75.4	459	113	0	1	459	1	459	1.1e-209	732.3
EHEL_010060-t26_1-p1	eint|Ein01_1360	72.8	460	124	1	1	460	1	459	1.5e-198	695.3
EHEL_010060-t26_1-p1	eint|Ein01_0060	72.8	460	124	1	1	460	1	459	1.5e-198	695.3
EHEL_010060-t26_1-p1	cpip|CPIJ012332	53.4	453	204	4	12	458	10	461	2.4e-132	475.3
EHEL_010060-t26_1-p1	aaeg|AAEL002510-PA	56.6	412	173	3	12	417	116	527	7.6e-131	470.3
EHEL_010060-t26_1-p1	mdom|ENSMODP00000017113	50.4	462	219	5	6	458	18	478	5.5e-129	464.2
EHEL_010060-t26_1-p1	crei|196354	49.7	455	214	4	14	458	12	461	9.3e-129	463.4
EHEL_010060-t26_1-p1	atha|NP_567895	50.5	459	222	3	2	458	71	526	6.0e-128	460.7
EHEL_010060-t26_1-p1	atha|NP_001119098	50.5	459	222	3	2	458	71	526	6.0e-128	460.7
EHEL_010060-t26_1-p1	vcar|XP_002946621	50.2	446	207	4	14	449	29	469	2.3e-127	458.8
EHEL_010060-t26_1-p1	ecab|XP_001488176	51.1	456	213	5	12	458	115	569	8.7e-127	456.8
EHEL_010060-t26_1-p1	mmul|XP_001096314	50.9	456	213	6	12	458	24	477	1.1e-126	456.4
EHEL_010060-t26_1-p1	cint|ENSCINP00000016753	48.0	471	223	4	3	458	10	473	2.5e-126	455.3
EHEL_010060-t26_1-p1	amel|XP_395263	49.8	448	218	4	17	458	12	458	3.3e-126	454.9
EHEL_010060-t26_1-p1	clup|ENSCAFP00000026966	50.2	458	216	5	12	458	24	480	4.3e-126	454.5
EHEL_010060-t26_1-p1	ppat|e_gw1.176.14.1	51.0	445	209	4	18	458	10	449	5.6e-126	454.1
EHEL_010060-t26_1-p1	ppat|estExt_fgenesh1_pg.C_1760048	51.0	445	209	4	18	458	91	530	5.6e-126	454.1
EHEL_010060-t26_1-p1	ggal|ENSGALP00000008079	50.8	457	213	6	12	458	26	480	7.4e-126	453.8
EHEL_010060-t26_1-p1	oana|ENSOANP00000015661	49.6	456	220	4	12	458	24	478	7.4e-126	453.8
EHEL_010060-t26_1-p1	crei|194461	53.1	429	192	4	14	435	61	487	9.6e-126	453.4
EHEL_010060-t26_1-p1	agam|AGAP001065-PA	50.6	453	213	5	12	456	18	467	9.6e-126	453.4
EHEL_010060-t26_1-p1	ptro|ENSPTRP00000015094	50.7	456	214	6	12	458	24	477	1.6e-125	452.6
EHEL_010060-t26_1-p1	cbri|WBGene00038848	54.5	404	178	3	18	415	60	463	2.1e-125	452.2
EHEL_010060-t26_1-p1	hsap|ENSP00000318868	50.7	456	214	6	12	458	24	477	2.8e-125	451.8
EHEL_010070-t26_1-p1	ecun|ECU01_0200	59.6	609	221	4	1	601	1	592	4.9e-202	707.2
EHEL_010070-t26_1-p1	ecun|ECU01_1410	59.6	609	221	4	1	601	1	592	4.9e-202	707.2
EHEL_010070-t26_1-p1	eint|Ein01_0070	57.9	601	239	2	1	601	1	587	2.9e-194	681.4
EHEL_010070-t26_1-p1	eint|Ein01_1350	58.0	586	232	2	16	601	1	572	2.5e-190	668.3
EHEL_010070-t26_1-p1	ncra|NCU05029T0	27.6	562	350	12	59	602	171	693	1.9e-49	200.3
EHEL_010070-t26_1-p1	cimm|CIMG_01721T0	26.9	605	400	13	7	596	105	682	7.3e-49	198.4
EHEL_010070-t26_1-p1	atum|NP_354088	28.1	587	373	11	26	599	45	595	1.3e-48	197.6
EHEL_010070-t26_1-p1	cneg|CNAG_04358T0	28.8	538	331	11	81	599	196	700	1.6e-48	197.2
EHEL_010070-t26_1-p1	bsui|NP_697470	29.4	486	308	7	122	599	136	594	1.4e-47	194.1
EHEL_010070-t26_1-p1	gzea|FGST_12676	25.8	604	408	12	7	596	92	669	1.2e-46	191.0
EHEL_010070-t26_1-p1	cneo|CNBG_2706T0	28.4	538	322	12	81	599	191	684	1.2e-46	191.0
EHEL_010070-t26_1-p1	micr|ACO63616	27.8	532	336	12	89	599	248	752	1.7e-45	187.2
EHEL_010070-t26_1-p1	isca|EEC15655	28.7	537	331	11	84	600	210	714	2.9e-45	186.4
EHEL_010070-t26_1-p1	cpos|CPAG_01101	26.9	605	373	15	7	596	105	655	3.2e-44	183.0
EHEL_010070-t26_1-p1	cmer|CMQ176C	27.1	550	348	12	75	599	245	766	4.2e-44	182.6
EHEL_010070-t26_1-p1	tadh|e_gw1.1.1243.1	28.3	516	320	11	103	599	329	813	9.3e-44	181.4
EHEL_010070-t26_1-p1	amel|XP_001122583	27.5	517	324	12	103	599	237	722	2.5e-41	173.3
EHEL_010070-t26_1-p1	tpse|estExt_gwp_gw1.C_chr_10117	26.4	550	357	13	74	602	60	582	2.1e-40	170.2
EHEL_010070-t26_1-p1	crei|99736	26.3	514	331	12	101	599	96	576	6.2e-40	168.7
EHEL_010070-t26_1-p1	vcho|NP_233380	30.9	463	265	14	164	604	176	605	3.1e-39	166.4
EHEL_010070-t26_1-p1	atum|NP_355199	27.5	454	278	9	171	604	183	605	1.2e-38	164.5
EHEL_010070-t26_1-p1	crei|133289	26.2	485	322	6	124	599	419	876	3.8e-37	159.5
EHEL_010070-t26_1-p1	apis|XP_001947373	27.9	487	299	10	130	599	348	799	3.8e-37	159.5
EHEL_010070-t26_1-p1	cele|WBGene00004005	31.2	398	236	9	212	599	262	631	1.1e-36	157.9
EHEL_010070-t26_1-p1	bmal|YP_103507	28.8	517	322	11	94	596	77	561	2.7e-35	153.3
EHEL_010080-t26_1-p1	ecun|ECU01_0210	58.8	177	73	0	1	177	1	177	1.6e-52	208.8
EHEL_010080-t26_1-p1	ecun|ECU01_1400	58.8	177	73	0	1	177	1	177	1.6e-52	208.8
EHEL_010080-t26_1-p1	eint|Ein01_0080	57.4	169	71	1	4	172	9	176	1.2e-47	192.6
EHEL_010080-t26_1-p1	eint|Ein01_1340	56.2	169	73	1	4	172	5	172	2.3e-46	188.3
EHEL_010090-t26_1-p1	eint|Ein01_0100	85.2	203	30	0	1	203	1	203	2.4e-68	261.5
EHEL_010090-t26_1-p1	ecun|ECU01_0230	78.3	203	44	0	1	203	1	203	4.5e-59	230.7
EHEL_010100-t26_1-p1	ecun|ECU01_0240	85.2	337	50	0	1	337	2	338	8.3e-167	589.3
EHEL_010100-t26_1-p1	eint|Ein01_0110	82.0	333	60	0	1	333	1	333	1.4e-158	562.0
