reaction ids,reaction formulas,genes,upper_bounds,lower_bounds
2AGPGAT120,2agpg120_c + atp_c + ddca_c --> amp_c + pg120_c + ppi_c,['BOVATA_009340-t37_1-p1'],1000.0,0.0
2AGPGAT141,2agpg141_c + atp_c + ttdcea_c --> amp_c + pg141_c + ppi_c,['BOVATA_009340-t37_1-p1'],1000.0,0.0
2AGPGAT180,2agpg180_c + atp_c + ocdca_c --> amp_c + pg180_c + ppi_c,['BOVATA_009340-t37_1-p1'],1000.0,0.0
3OAR120,3oddecACP_c + h_c + nadph_c --> 3hddecACP_c + nadp_c,['BOVATA_003740-t37_1-p1'],1000.0,0.0
3OAR141,3ocmrs7eACP_c + h_c + nadph_c --> 3hcmrs7eACP_c + nadp_c,['BOVATA_003740-t37_1-p1'],1000.0,0.0
3OAR161,3ocpalm9eACP_c + h_c + nadph_c --> 3hcpalm9eACP_c + nadp_c,['BOVATA_003740-t37_1-p1'],1000.0,0.0
AACPS5,ACP_c + atp_c + ocdcea_c --> amp_c + octeACP_c + ppi_c,['BOVATA_009340-t37_1-p1'],1000.0,0.0
AACPS6,ACP_c + atp_c + ocdca_c --> amp_c + ocdcaACP_c + ppi_c,['BOVATA_009340-t37_1-p1'],1000.0,0.0
AACPS9,ACP_c + atp_c + octa_c --> amp_c + ocACP_c + ppi_c,['BOVATA_009340-t37_1-p1'],1000.0,0.0
ACCOAL,atp_c + coa_c + ppa_c --> adp_c + pi_c + ppcoa_c,['BOVATA_030510-t37_1-p1'],1000.0,0.0
ADNK1,adn_c + atp_c --> adp_c + amp_c + h_c,"['BOVATA_026370', 'BOVATA_026350-t37_1-p1', 'BOVATA_026290', 'BOVATA_015110-t37_1-p1', 'BOVATA_026270', 'BOVATA_026410']",1000.0,0.0
ALATRS,ala__L_c + atp_c + trnaala_c --> alatrna_c + amp_c + ppi_c,['BOVATA_040580-t37_1-p1'],1000.0,0.0
ARGTRS,arg__L_c + atp_c + trnaarg_c --> amp_c + argtrna_c + ppi_c,"['BOVATA_036930-t37_1-p1', 'BOVATA_000670', 'BOVATA_031670-t37_1-p1']",1000.0,0.0
ASPTRS,asp__L_c + atp_c + trnaasp_c --> amp_c + asptrna_c + ppi_c,['BOVATA_039560-t37_1-p1'],1000.0,0.0
CBPS,2.0 atp_c + gln__L_c + h2o_c + hco3_c --> 2.0 adp_c + cbp_c + glu__L_c + 2.0 h_c + pi_c,['BOVATA_007880-t37_1-p1'],1000.0,0.0
DASYN161,ctp_c + h_c + pa161_c --> cdpdhdec9eg_c + ppi_c,['BOVATA_021140-t37_1-p1'],1000.0,0.0
DXPRIi,dxyl5p_c + h_c + nadph_c --> 2me4p_c + nadp_c,['BOVATA_025380-t37_1-p1'],1000.0,0.0
E4PD,e4p_c + h2o_c + nad_c --> 4per_c + 2.0 h_c + nadh_c,['BOVATA_031780-t37_1-p1'],1000.0,0.0
FBA,fdp_c --> dhap_c + g3p_c,['BOVATA_036120-t37_1-p1'],1000.0,0.0
FUM,fum_c + h2o_c --> mal__L_c,['BOVATA_028310-t37_1-p1'],1000.0,0.0
G1PACT,accoa_c + gam1p_c --> acgam1p_c + coa_c + h_c,['BOVATA_022810-t37_1-p1'],1000.0,0.0
GLUTRS,atp_c + glu__L_c + trnaglu_c --> amp_c + glutrna_c + ppi_c,"['BOVATA_017760-t37_1-p1', 'BOVATA_040800-t37_1-p1']",1000.0,0.0
GLYCL,gly_c + nad_c + thf_c --> co2_c + mlthf_c + nadh_c + nh4_c,"['BOVATA_026930-t37_1-p1', 'BOVATA_038160-t37_1-p1']",1000.0,0.0
GMHEPAT,atp_c + gmhep1p_c + h_c --> adphep_DD_c + ppi_c,['BOVATA_037010-t37_1-p1'],1000.0,0.0
GMPR,gmp_c + 2.0 h_c + nadph_c --> imp_c + nadp_c + nh4_c,['BOVATA_011530-t37_1-p1'],1000.0,0.0
GPDDA2,g3pe_c + h2o_c --> etha_c + glyc3p_c + h_c,['BOVATA_018440-t37_1-p1'],1000.0,0.0
GTHOr,gthox_c + h_c + nadph_c --> 2.0 gthrd_c + nadp_c,"['BOVATA_012910', 'BOVATA_023510-t37_1-p1', 'BOVATA_027990-t37_1-p1']",1000.0,0.0
GTHS,atp_c + glucys_c + gly_c --> adp_c + gthrd_c + h_c + pi_c,['BOVATA_012410-t37_1-p1'],1000.0,0.0
I4FE4ST,4.0 h_c + iscu_4fe4s_c --> 4fe4s_c + iscu_c,"['BOVATA_013220-t37_1-p1', 'BOVATA_003240-t37_1-p1']",1000.0,0.0
