,rxns_added
0,ACHBS: 2obut_c + h_c + pyr_c --> 2ahbut_c + co2_c
1,PPND: nad_c + pphn_c --> 34hpp_c + co2_c + nadh_c
2,OCTDPtmt: octdp_m <=> octdp_c
3,FACOAE120: ddcacoa_c + h2o_c --> coa_c + ddca_c + h_c
4,OCT: cbp_c + orn_c --> citr__L_c + pi_c
5,ASPth: asp__L_c + h_c --> asp__L_h + h_h
6,LEUt2r: h_e + leu__L_e <=> h_c + leu__L_c
7,NADK2: datp_c + nad_c --> dadp_c + h_c + nadp_c
8,SHK3Dr: 3dhsk_c + h_c + nadph_c <=> nadp_c + skm_c
9,MLTP1: maltpt_c + pi_c --> g1p_c + maltttr_c
10,VPAMTr: 3mob_c + ala__L_c --> pyr_c + val__L_c
11,FACOAE100: dcacoa_c + h2o_c --> coa_c + dca_c + h_c
12,DCTPD: dctp_c + h2o_c + h_c --> dutp_c + nh4_c
13,EX_fol_e: fol_e <=> 
14,ASPTA6: ala__L_c + oaa_c --> asp__L_c + pyr_c
15,ALDD1: fald_c + h2o_c + nad_c --> for_c + 2.0 h_c + nadh_c
16,r2026: gln__L_c + orn_e --> gln__L_e + orn_c
17,RTOT_3_cho: R1coa_cho_c + R2coa_cho_c --> 2.0 Rtotal3coa_c
18,PRAIi: pran_c --> 2cpr5p_c
19,PYRt2m: h_c + pyr_c --> h_m + pyr_m
20,PSP_L: h2o_c + pser__L_c --> pi_c + ser__L_c
21,4HBZtm: 4hbz_c --> 4hbz_m
22,trna_gln: trnagln_c <=> 
23,PGKh: 13dpg_h + adp_h --> 3pg_h + atp_h
24,GBEZY: 14glun_c --> glycogen_c
25,trna_pro: trnapro_c <=> 
26,RE0915C: h2o_c + maltttr_c --> fru_c + malttr_c
27,FOLOAT2tc: fol_e + so4_c --> fol_c + so4_e
28,DCTPD2: ctp_c + h2o_c + h_c --> nh4_c + utp_c
29,FBA: fdp_c <=> dhap_c + g3p_c
30,ARTPLM3: Rtotal3coa_c --> pmtcoa_c
31,H2Oth: h2o_c --> h2o_h
32,DBRC: dmbzid_c + h2o_c + nh4_c + nicrnt_c + 3.0 o2_c --> 3.0 for_c + 5.0 h_c + pi_c + ribflv_c
33,DHAD1m: 23dhmb_m --> 3mob_m + h2o_m
34,G3P_pi_thr: g3p_c + pi_h --> g3p_h + pi_c
35,MALT: h2o_c + malt_c --> 2.0 glc__D_c
36,ANS2: chor_c + nh4_c --> anth_c + h2o_c + h_c + pyr_c
37,HMR_8580: h2o_c + malttr_c --> fru_c + malt_c
38,METS: 5mthf_c + hcys__L_c --> h_c + met__L_c + thf_c
39,PPNDH: h_c + pphn_c --> co2_c + h2o_c + phpyr_c
40,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
41,LDH_D: lac__D_c + nad_c --> h_c + nadh_c + pyr_c
42,PHSERt_h: phom_h --> phom_c
43,NNDPR: 2.0 h_c + prpp_c + quln_c --> co2_c + nicrnt_c + ppi_c
44,AATA: 2oxoadp_c + glu__L_c --> L2aadp_c + akg_c
45,HBZOPTm: 4hbz_m + octdp_m --> 3ophb_m + 2.0 ppi_m
46,trna_leu: trnaleu_c <=> 
47,HMR_8582: h2o_c + malt_c --> 2.0 fru_c
48,PYK_h: adp_h + h_h + pep_h --> atp_h + pyr_h
49,PGLh: 6pgl_h + h2o_h --> 6pgc_h + h_h
50,PAPt: pap_e <=> pap_c
51,r2042: gln__L_c + his__L_e --> gln__L_e + his__L_c
52,GLNth: gln__L_c + h_c --> gln__L_h + h_h
53,PRUK: atp_c + ru5p__D_c --> adp_c + h_c + rb15bp_c
54,FORthi: for_h + h_h --> for_c + h_c
55,trna_cys: trnacys_c <=> 
56,trna_asp: trnaasp_c <=> 
57,THRS: h2o_c + phom_c --> pi_c + thr__L_c
58,trna_asn: trnaasn_c <=> 
59,ACChex: coa_c + h_c + hexc_c --> h2o_c + hexccoa_c
60,PLA2PE_STC_OLE_c: h2o_c + pe1801819Z_c --> 1agpe180_c + h_c + ocdcea_c
61,PINOS: 0.01 cdpdag_c + inost_c --> cmp_c + h_c + 0.01 ptd1ino_c
62,PGDHh: 6pgc_h + nadp_h --> co2_h + nadph_h + ru5p__D_h
63,PDYXPT_c: pydam_c + pyr_c --> ala__L_c + pydx_c
64,ARTFR12_cho: fadh2_m + hdcoa_c --> R1coa_cho_c + fad_m
65,SAT: accoa_h + ser__L_h --> acser_h + coa_h
66,ACSERthi: acser_h --> acser_c
67,AASAD1: L2aadp_c + atp_c + h_c + nadph_c --> L2aadp6sa_c + amp_c + nadp_c + ppi_c
68,ARTFR210_cho: 0.125 coa_m + fadh2_m + h_m + lnlccoa_c + nadph_m --> 1.125 R2coa_cho_c + fad_m + nadp_m
69,CTECOAI8: odecoa_c --> od2coa_c
70,trna_gly: trnagly_c <=> 
71,IGPS: 2cpr5p_c + h_c --> 3ig3p_c + co2_c + h2o_c
72,GTHRDH_syn: gthrd_c + h2o_c --> cgly_c + glu__L_c
73,MTHFR5: fdxo_42_c + h_c + mlthf_c + 2.0 nadh_c --> 5mthf_c + fdxr_42_c + 2.0 nad_c
74,O2tm: o2_c --> o2_m
75,5HBZIDS2: air_c --> 5hbzid_c + for_c + nh4_c + pi_c
76,SULO: h2o_c + o2_c + so3_c --> h2o2_c + h_c + so4_c
77,FDMO2: fmnh2_c + mso3_c + o2_c --> fald_c + fmn_c + h2o_c + h_c + so3_c
78,PRFGS: atp_c + fgam_c + gln__L_c + h2o_c --> adp_c + fpram_c + glu__L_c + h_c + pi_c
79,aratyr2: 3mop_c + tyr__L_c --> 34hpp_c + ile__L_c
80,SHKK: atp_c + skm_c --> adp_c + h_c + skm5p_c
81,RBPC: co2_c + h2o_c + rb15bp_c --> 2.0 3pg_c + 2.0 h_c
82,ACSERL_c: acser_c + seln_c --> ac_c + selcys_c
83,HSDH_h: aspsa_h + h_h + nadh_h --> hom__L_h + nad_h
84,FE3Ri: fadh2_c + 2.0 fe3_c --> fad_c + 2.0 fe2_c + 2.0 h_c
85,AAMYL: 14glucan_c --> malthx_c
86,DHAD2: 23dhmp_c --> 3mop_c + h2o_c
87,ACCOAth: accoa_c + coa_h --> accoa_h + coa_c
88,MEPCT: 2me4p_c + ctp_c + h_c --> 4c2me_c + ppi_c
89,PRAGSr: atp_c + gly_c + pram_c --> adp_c + gar_c + h_c + pi_c
90,trna_lys: trnalys_c <=> 
91,CBMKr: atp_c + co2_c + nh4_c --> adp_c + cbp_c + 2.0 h_c
92,GLNGLU: adp_c + glntrna_c + glu__L_c + pi_c <=> atp_c + gln__L_c + glutrna_c
93,PGLYDH: 3pg_h + nad_h --> 3php_h + h_h + nadh_h
94,RBK: atp_c + rib__D_c --> adp_c + h_c + r5p_c
95,PKETF: f6p_c + pi_c --> actp_c + e4p_c + h2o_c
96,METGL: h2o_c + met__L_c --> 2obut_c + ch4s_c + nh4_c
97,PIt_h: h_c + pi_c --> h_h + pi_h
98,RBPCh: co2_h + h2o_h + rb15bp_h --> 2.0 3pg_h + 2.0 h_h
99,MI1PP: h2o_c + mi1p__D_c --> inost_c + pi_c
100,CHRPL: chor_c --> 4hbz_c + pyr_c
101,HSK_1: atp_h + hom__L_h --> adp_h + h_h + phom_h
102,QULNS: dhap_c + iasp_c --> 2.0 h2o_c + pi_c + quln_c
103,HCITSm: accoa_m + akg_m + h2o_m --> coa_m + h_m + hcit_m
104,trna_phe: trnaphe_c <=> 
105,PFLh: coa_h + pyr_h --> accoa_h + for_h
106,GLCDBRAN3: glycogen_c + h2o_c --> 14glucan_c + glc__D_c
107,MCITDm: hcit_m --> b124tc_m + h2o_m
108,ARGSS: asp__L_c + atp_c + citr__L_c --> amp_c + argsuc_c + h_c + ppi_c
109,GARFT: 10fthf_c + gar_c --> fgam_c + h_c + thf_c
110,KARA1im: alac__S_m + h_m + nadph_m --> 23dhmb_m + nadp_m
111,GLUth: glu__L_h + h_h --> glu__L_c + h_c
112,ACLSm: h_m + 2.0 pyr_m --> alac__S_m + co2_m
113,trna_his: trnahis_c <=> 
114,CO2tmt: co2_m <=> co2_c
115,EX_pap_e: pap_e <=> 
116,3MOBtmt: 3mob_m <=> 3mob_c
117,ASPK_1: asp__L_h + atp_h --> 4pasp_h + adp_h
118,FDH7: co2_c + fdxr_42_c + h_c --> fdxo_42_c + for_c
119,DHQS: 2dda7p_c --> 3dhq_c + pi_c
120,PSP: h2o_h + pser__L_h --> pi_h + ser__L_h
121,PPDK: atp_c + pi_c + pyr_c --> amp_c + h_c + pep_c + ppi_c
122,2OXOADPtim: 2oxoadp_m --> 2oxoadp_c
123,R07456: g3p_c + gln__L_c + ru5p__D_c <=> glu__L_c + pydx5p_c
124,TRPS1: 3ig3p_c + ser__L_c --> g3p_c + h2o_c + trp__L_c
125,OPHHXm: 2oph_m + nadph_m + 0.5 o2_m --> 2ohph_m + h2o_m + nadp_m
126,GLUPRT: gln__L_c + h2o_c + prpp_c --> glu__L_c + ppi_c + pram_c
127,CO2t: co2_e <=> co2_c
128,PHEMEtm: pheme_m <=> pheme_c
129,PGCD: 3pg_c + nad_c --> 3php_c + h_c + nadh_c
130,HYDFDN2r: fdxo_42_c + 2.0 h2_c + nadp_c --> fdxr_42_c + 3.0 h_c + nadph_c
131,trna_met: trnamet_c <=> 
