,rxns_added
0,NNDPR: 2.0 h_c + prpp_c + quln_c --> co2_c + nicrnt_c + ppi_c
1,QULNS: dhap_c + iasp_c --> 2.0 h2o_c + pi_c + quln_c
2,FTHFLi: atp_c + for_c + thf_c --> 10fthf_c + adp_c + pi_c
3,NADK4: dctp_c + nad_c --> dcdp_c + h_c + nadp_c
4,trna_ser: trnaser_c <=> 
5,r1873: na1_e + phe__L_c + thr__L_e --> na1_c + phe__L_e + thr__L_c
6,trna_ile: trnaile_c <=> 
7,MI1PP: h2o_c + mi1p__D_c --> inost_c + pi_c
8,trna_gln: trnagln_c <=> 
9,ASPO6: asp__L_c + o2_c --> h2o2_c + h_c + iasp_c
10,PTD1INOt: ptd1ino_c <=> ptd1ino_e
11,OPHBDCm: 3ophb_m + h_m --> 2oph_m + co2_m
12,DROPPRx: 25dhpp_c + h_c + nadh_c --> 25dthpp_c + nad_c
13,trna_tyr: trnatyr_c <=> 
14,PINOS: 0.01 cdpdag_c + inost_c --> cmp_c + h_c + 0.01 ptd1ino_c
15,RBFSa: 4r5au_c + db4p_c --> dmlz_c + 2.0 h2o_c + pi_c
16,r2040: gly_c + his__L_e --> gly_e + his__L_c
17,trna_thr: trnathr_c <=> 
18,OPHHXm: 2oph_m + nadph_m + 0.5 o2_m --> 2ohph_m + h2o_m + nadp_m
19,trna_phe: trnaphe_c <=> 
20,HBZOPTm: 4hbz_m + octdp_m --> 3ophb_m + 2.0 ppi_m
21,trna_cys: trnacys_c <=> 
22,PHEMEtm: pheme_m <=> pheme_c
23,trna_his: trnahis_c <=> 
24,EX_inositol: ptd1ino_e <=> 
25,trna_asp: trnaasp_c <=> 
26,GTPCII: gtp_c + 3.0 h2o_c --> 25dhpp_c + for_c + 2.0 h_c + ppi_c
27,trna_ala: trnaala_c <=> 
28,trna_trp: trnatrp_c <=> 
29,lipid4: cdpdag_c <=> cdpdddecg_c + cdpdhdec9eg_c + cdpdhdecg_c + cdpdodec11eg_c + cdpdodecg_c + cdpdtdec7eg_c + cdpdtdecg_c
30,trna_met: trnamet_c <=> 
31,PMDPHT: 5aprbu_c + h2o_c --> 4r5au_c + pi_c
32,trna_arg: trnaarg_c <=> 
33,trna_val: trnaval_c <=> 
34,trna_asn: trnaasn_c <=> 
35,r1808: ala__L_c + leu__L_e + na1_e --> ala__L_e + leu__L_c + na1_c
36,trna_lys: trnalys_c <=> 
37,THRGLYexR: gly_c + thr__L_e <=> gly_e + thr__L_c
38,trna_pro: trnapro_c <=> 
39,trna_glu: trnaglu_c <=> 
40,RBFSb: 2.0 dmlz_c --> 4r5au_c + ribflv_c
41,DB4PS: ru5p__D_c --> db4p_c + for_c + h_c
42,trna_leu: trnaleu_c <=> 
43,OCTDPtmt: octdp_m <=> octdp_c
44,DCTPD: dctp_c + h2o_c + h_c --> dutp_c + nh4_c
45,4HBZtm: 4hbz_c --> 4hbz_m
46,trna_gly: trnagly_c <=> 
47,DCTPD2: ctp_c + h2o_c + h_c --> nh4_c + utp_c
48,CHRPL: chor_c --> 4hbz_c + pyr_c
