,rxns_added
0,AMCOXO
1,EX_fadh2_c
2,NDH1_3uc
3,HIBHr
4,LALGP
5,ASPTA6
6,SACCD1
7,ILEARGILEt
8,EX_phephethr_e
9,LYSTYRILEr
10,PPDK
11,AM6SAD
12,HISD_c
13,LADGMDH
14,TRPO2
15,TYRPHETYRt
16,HBtr
17,EX_lystyrile_e
18,EX_ileargile_e
19,GLS2e
20,HKYNH
21,HIBD
22,ASNTYRTHRr
23,TYRPHETYRr
24,PYDXO
25,EX_tyrphetyr_e
26,KYN3OX
27,SULR_1
28,PHEPHETHRt
29,NTRIR3ppc
30,H2Ot
31,MCITLmc
32,Hfv
33,PGCD
34,ALAGLUE
35,MMSAD1
36,CYSLY3
37,GMPt6
38,VALDHr
39,SACCD2
40,LYSTYRILEt
41,FACOAE160
42,PSP_L
43,PTRCtex2
44,PHEPHETHRr
45,PSERT
46,FBA
47,AASAD2
48,EX_asntyrthr_e
49,GLS2
50,ILEARGILEr
51,ASNTYRTHRt
52,ACOAR7mc
53,GMPR
54,3HAO
55,VALTA
56,PDYXPT_c
57,DAPDC
58,AATA
59,r1602
60,EX_glucan1500_e
61,FKYNH
62,ACOADH2
63,GLUCAN2abc
64,PCLAD
65,HCO3E
66,HMGLB
67,EX_hb_e
68,NAt5
