,rxns_added
0,AMPt
1,LEULEUPEPT1tc
2,HISLYSTHRt
3,VALLEUPHEt
4,VALLYSTYRt
5,THRTHRARGr
6,CYSLY3
7,HPT_h
8,UDPGtnic
9,EX_vallystyr_e
10,NMNP
11,HISLYSTHRr
12,EX_thrthrarg_e
13,PSP_L
14,EX_cysleuthr_e
15,CYSGLUexR
16,CAT
17,CYSLEUTHRt
18,UDPGth
19,H2Ot
20,EX_hislysthr_e
21,ATNAHc
22,THRTHRARGt
23,G1PUT_h
24,VALLYSTYRr
25,LEULEUTRPt
26,ILEARGILEr
27,LYSTYRILEt
28,URIC
29,EX_leuleu_e
30,PPM2
31,r2101
32,UDPt_h
33,GTHRDt2
34,ILEARGILEt
35,LEULEULAPc
36,UGLYCH
37,PINAt_h
38,ALLTAMH
39,LYSTYRILEr
40,XAND
41,EX_ileargile_e
42,APATTc
43,CYSLEUTHRr
44,VALLEUPHEr
45,G1P_pi_th
46,ABTA
47,SULR_1
48,EX_leuleutrp_e
49,GTHRDH_syn
50,PDPtu
51,EX_valleuphe_e
52,EX_lystyrile_e
53,LYSLYSLYSt
54,LYSLYSLYSr
55,LEULEUTRPr
56,EX_lyslyslys_e
57,AP4AH
