,rxns_added
0,2OXOADPtim: 2oxoadp_m --> 2oxoadp_c
1,AATA: 2oxoadp_c + glu__L_c --> L2aadp_c + akg_c
2,SHK3Dr: 3dhsk_c + h_c + nadph_c <=> nadp_c + skm_c
3,PPNDH: h_c + pphn_c --> co2_c + h2o_c + phpyr_c
4,GAPP: g3p_c + h2o_c --> glyald_c + pi_c
5,HICITDm: hicit_m + nad_m --> h_m + nadh_m + oxag_m
6,HCITSm: accoa_m + akg_m + h2o_m --> coa_m + h_m + hcit_m
7,SHKK: atp_c + skm_c --> adp_c + h_c + skm5p_c
8,PKETF: f6p_c + pi_c --> actp_c + e4p_c + h2o_c
9,SACCD2: h2o_c + nad_c + saccrp__L_c <=> akg_c + h_c + lys__L_c + nadh_c
10,DHQS: 2dda7p_c --> 3dhq_c + pi_c
11,EX_thr__L_e: thr__L_e <=> 
12,TRPS1: 3ig3p_c + ser__L_c --> g3p_c + h2o_c + trp__L_c
13,r1879: na1_e + thr__L_e + val__L_c --> na1_c + thr__L_c + val__L_e
14,CHORM: chor_c --> pphn_c
15,ADNt5: adn_e + 2.0 na1_e --> adn_c + 2.0 na1_c
16,EX_his__L_e: his__L_e <=> 
17,HACNHm: b124tc_m + h2o_m --> hicit_m
18,ANPRT: anth_c + prpp_c --> ppi_c + pran_c
19,AASAD1: L2aadp_c + atp_c + h_c + nadph_c --> L2aadp6sa_c + amp_c + nadp_c + ppi_c
20,PRAIi: pran_c --> 2cpr5p_c
21,PPND2: nadp_c + pphn_c --> 34hpp_c + co2_c + nadph_c
22,MCITDm: hcit_m --> b124tc_m + h2o_m
23,GPDDA3: g3ps_c + h2o_c --> glyc3p_c + h_c + ser__L_c
24,DDPA: e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c
25,SACCD1: L2aadp6sa_c + glu__L_c + h_c + nadph_c --> h2o_c + nadp_c + saccrp__L_c
26,FUMtm: fum_c + pi_m --> fum_m + pi_c
27,EX_adn_e: adn_e <=> 
28,HISSNAT5tc: h_c + his__L_e + na1_e --> h_e + his__L_c + na1_c
29,OXAGm: h_m + oxag_m --> 2oxoadp_m + co2_m
30,RBK: atp_c + rib__D_c --> adp_c + h_c + r5p_c
31,PSCVT: pep_c + skm5p_c <=> 3psme_c + pi_c
32,IGPS: 2cpr5p_c + h_c --> 3ig3p_c + co2_c + h2o_c
33,CO2tmt: co2_m <=> co2_c
