,rxns_added
0,PPND2: nadp_c + pphn_c --> 34hpp_c + co2_c + nadph_c
1,DHQS: 2dda7p_c --> 3dhq_c + pi_c
2,HIStiDF: his__L_e --> his__L_c
3,EX_his__L_e: his__L_e <=> 
4,BIOMASS_Ecoli_core_w_GAM: 1.496 3pg_c + 3.7478 accoa_c + 59.81 atp_c + 0.361 e4p_c + 0.0709 f6p_c + 0.129 g3p_c + 0.205 g6p_c + 0.2557 gln__L_c + 4.9414 glu__L_c + 59.81 h2o_c + 3.547 nad_c + 13.0279 nadph_c + 1.7867 oaa_c + 0.5191 pep_c + 2.8328 pyr_c + 0.8977 r5p_c --> 59.81 adp_c + 4.1182 akg_c + 3.7478 coa_c + 59.81 h_c + 3.547 nadh_c + 13.0279 nadp_c + 59.81 pi_c
5,SHKK: atp_c + skm_c --> adp_c + h_c + skm5p_c
6,CHORM: chor_c --> pphn_c
7,ANPRT: anth_c + prpp_c --> ppi_c + pran_c
8,CHORS: 3psme_c --> chor_c + pi_c
9,PKETF: f6p_c + pi_c --> actp_c + e4p_c + h2o_c
10,PROTEIN_BS: 0.6 ala__L_c + 0.377 arg__L_c + 0.2881 asn__L_c + 0.359 asp__L_c + 0.145 cys__L_c + 0.322 gln__L_c + 0.386 glu__L_c + 0.538 gly_c + 0.143 his__L_c + 0.324 ile__L_c + 0.564 leu__L_c + 0.57 lys__L_c + 0.138 met__L_c + 0.219 phe__L_c + 0.313 pro__L_c + 0.43 ser__L_c + 0.386 thr__L_c + 0.044 trp__L_c + 0.182 tyr__L_c + 0.416 val__L_c --> protein_c
11,SHK3Dr: 3dhsk_c + h_c + nadph_c <=> nadp_c + skm_c
12,GMPR: gmp_c + 2.0 h_c + nadph_c --> imp_c + nadp_c + nh4_c
13,TRPS1: 3ig3p_c + ser__L_c --> g3p_c + h2o_c + trp__L_c
14,ANS: chor_c + gln__L_c --> anth_c + glu__L_c + h_c + pyr_c
15,PRAIi: pran_c --> 2cpr5p_c
16,DDPA: e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c
17,GMPt6: gmp_e + h_e --> gmp_c + h_c
18,PSCVT: pep_c + skm5p_c <=> 3psme_c + pi_c
19,IGPS: 2cpr5p_c + h_c --> 3ig3p_c + co2_c + h2o_c
20,PPNDH: h_c + pphn_c --> co2_c + h2o_c + phpyr_c
21,DHQTi: 3dhq_c --> 3dhsk_c + h2o_c
