,rxns_added
0,lipid1
1,H2O2t
2,PIt2r
3,H2Ot
4,EX_valtrpval_e
5,CYSt2r
6,PSERT
7,ACP1619ZD9DSc
8,STPT1
9,PGCD
10,HISLYSVALr
11,ASPK
12,GTHRDH_syn
13,GTHPe
14,FACOAE141
15,ARTPLM1
16,ARTCOAL1
17,IMPtr
18,EX_lysvalphe_e
19,O2t
20,PHETHRLYSr
21,ALAALACNc
22,GLUSfx
23,PHETHRLYSt
24,EX_lyslyslys_e
25,ASPTA
26,LYSLYSLYSr
27,VALTRPVALt
28,LYSVALPHEt
29,HSDxi
30,lipid2
31,HISLYSVALt
32,GTHOXti
33,r1600
34,HXAt
35,EX_hislysval_e
36,LYSVALPHEr
37,LYSLYSLYSt
38,THRS
39,SO4HCOtex
40,VALTRPVALr
41,ADSL1r
42,ADSS
43,EX_phethrlys_e
44,ASADHc
