,rxns_added
0,HMT: amet_c + hcys__L_c --> 2.0 met__L_c
1,HCYSte: hcys__L_e --> hcys__L_c
2,EX_amet_e: amet_e <=> 
3,AMETt2: amet_e + h_e --> amet_c + h_c
4,EX_hcys__L_e: hcys__L_e <=> 
5,METtec: met__L_e --> met__L_c
6,EX_coa_e: coa_e <=> 
7,FACOAE141: h2o_c + tdecoa_c --> coa_c + h_c + ttdcea_c
8,lipid1: Rtotal_c <=> dca_c + ddca_c + hdca_c + hdcea_c + hxa_c + ocdca_c + ocdcea_c + octa_c + ttdca_c + ttdcea_c
9,R_group_phosphotase_1: Rtotal_c + atp_c + coa_c --> Rtotalcoa_c + amp_c + ppi_c
10,ACChex: coa_c + h_c + hexc_c --> h2o_c + hexccoa_c
11,FACOAE120: ddcacoa_c + h2o_c --> coa_c + ddca_c + h_c
12,lipid2: Rtotalcoa_c <=> dcacoa_c + ddcacoa_c + hdcoa_c + hxcoa_c + occoa_c + odecoa_c + pmtcoa_c + stcoa_c + tdcoa_c + tdecoa_c
13,FACOAE100: dcacoa_c + h2o_c --> coa_c + dca_c + h_c
14,FACOAE80: h2o_c + occoa_c --> coa_c + h_c + octa_c
15,FACOAE60: h2o_c + hxcoa_c --> coa_c + h_c + hxa_c
16,H2OGLYAQPt: glyc_e + h2o_e --> glyc_c + h2o_c
17,EX_dag_e: dag_e <=> 
18,FACOAE141: h2o_c + tdecoa_c --> coa_c + h_c + ttdcea_c
19,lipid3: dag_c <=> 12dgr120_c + 12dgr140_c + 12dgr141_c + 12dgr160_c + 12dgr161_c + 12dgr180_c + 12dgr181_c
20,ACChex: coa_c + h_c + hexc_c --> h2o_c + hexccoa_c
21,PAPA161: h2o_c + pa161_c --> 12dgr161_c + pi_c
22,PAPA120: h2o_c + pa120_c --> 12dgr120_c + pi_c
23,r2444: ddca_e --> ddca_c
24,H2Ot: h2o_e <=> h2o_c
25,ALCD19y: glyald_c + h_c + nadph_c <=> glyc_c + nadp_c
26,SULO: h2o_c + o2_c + so3_c --> h2o2_c + h_c + so4_c
27,PAPA141: h2o_c + pa141_c --> 12dgr141_c + pi_c
28,PAPA140: h2o_c + pa140_c --> 12dgr140_c + pi_c
29,PAPA181: h2o_c + pa181_c --> 12dgr181_c + pi_c
30,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
31,TSULR3e: 2.0 gthrd_c + tsul_c --> gthox_c + h2s_c + so3_c
32,TSR: h2_c + tsul_c --> h2s_c + so3_c
33,PAPA180: h2o_c + pa180_c --> 12dgr180_c + pi_c
34,PAPA160: h2o_c + pa160_c --> 12dgr160_c + pi_c
35,EX_fum_e: fum_e <=> 
36,MALS: accoa_c + glx_c + h2o_c --> coa_c + h_c + mal__L_c
37,ACITL: atp_c + cit_c + coa_c --> accoa_c + adp_c + oaa_c + pi_c
38,H2Ot: h2o_e <=> h2o_c
39,ICL: icit_c --> glx_c + succ_c
40,CITt2r: cit_e + h_e <=> cit_c + h_c
