,rxns_added
0,GAPDHh: g3p_h + nad_h + pi_h --> 13dpg_h + h_h + nadh_h
1,ATPS_h: adp_h + 4.67 h_u + pi_h --> atp_h + h2o_h + 3.67 h_h
2,GLYGS: h2o_c + udpg_c --> 14glun_c + h_c + udp_c
3,ACHBS: 2obut_c + h_c + pyr_c --> 2ahbut_c + co2_c
4,PRPPS: atp_c + r5p_c --> amp_c + h_c + prpp_c
5,H2Oth: h2o_c --> h2o_h
6,CYSDS: cys__L_c + h2o_c --> h2s_c + nh4_c + pyr_c
7,trna_trp: trnatrp_c <=> 
8,RBPCh: co2_h + h2o_h + rb15bp_h --> 2.0 3pg_h + 2.0 h_h
9,TYRTA: akg_c + tyr__L_c <=> 34hpp_c + glu__L_c
10,RBK: atp_c + rib__D_c --> adp_c + h_c + r5p_c
11,ATPSu: 3.0 adp_c + 14.0 h_u + 3.0 pi_c --> 3.0 atp_c + 3.0 h2o_c + 11.0 h_c
12,PSP: h2o_h + pser__L_h --> pi_h + ser__L_h
13,NH4tmt: nh4_m <=> nh4_c
14,CHORM: chor_c --> pphn_c
15,trna_gln: trnagln_c <=> 
16,G6PBDHh: g6p_B_h + nadp_h --> 6pgl_h + h_h + nadph_h
17,FTHFLi: atp_c + for_c + thf_c --> 10fthf_c + adp_c + pi_c
18,aratyr2: 3mop_c + tyr__L_c --> 34hpp_c + ile__L_c
19,RE1099C: CE1352_c + h2o_c --> 17ahprgnlone_c + h_c + so4_c
20,trna_met: trnamet_c <=> 
21,ACCOAth: accoa_c + coa_h --> accoa_h + coa_c
22,LEUtec: leu__L_e --> leu__L_c
23,GLUth: glu__L_h + h_h --> glu__L_c + h_c
24,PLPSD1819Z1819Z: h2o_c + pe1819Z1819Z_c --> etha_c + h_c + pa1819Z1819Z_c
25,GLUS: akg_h + gln__L_h + h_h + nadh_h --> 2.0 glu__L_h + nad_h
26,PGKh: 13dpg_h + adp_h --> 3pg_h + atp_h
27,MLTG1: h2o_c + malttr_c --> glc__D_c + malt_c
28,ALATA_Lm: akg_m + ala__L_m --> glu__L_m + pyr_m
29,FORthi: for_h + h_h --> for_c + h_c
30,ARGN: arg__L_c + h2o_c --> orn_c + urea_c
31,PPND2: nadp_c + pphn_c --> 34hpp_c + co2_c + nadph_c
32,PKETF: f6p_c + pi_c --> actp_c + e4p_c + h2o_c
33,AAMYL: 14glucan_c --> malthx_c
34,r0963: fol_e <=> fol_c
35,OCDCEAt: ocdcea_e <=> ocdcea_c
36,MDHC_nadp_hr: mal__L_h + nadp_h --> co2_h + nadph_h + pyr_h
37,ASADH: 4pasp_h + h_h + nadph_h --> aspsa_h + nadp_h + pi_h
38,SHKK: atp_c + skm_c --> adp_c + h_c + skm5p_c
39,GLNth: gln__L_c + h_c --> gln__L_h + h_h
40,GLNGLU: adp_c + glntrna_c + glu__L_c + pi_c <=> atp_c + gln__L_c + glutrna_c
41,HSDH_h: aspsa_h + h_h + nadh_h --> hom__L_h + nad_h
42,HEX7: atp_c + fru_c --> adp_c + f6p_c + h_c
43,H2O2t: h2o2_e <=> h2o2_c
44,PPNDH: h_c + pphn_c --> co2_c + h2o_c + phpyr_c
45,trna_ser: trnaser_c <=> 
46,3MOBtmt: 3mob_m <=> 3mob_c
47,GLUDym: glu__L_m + h2o_m + nadp_m --> akg_m + h_m + nadph_m + nh4_m
48,G6PA_pi_th: g6p_A_c + pi_h --> g6p_A_h + pi_c
49,PSD181: h_c + ps181_c --> co2_c + pe181_c
50,ORNCD: orn_c --> nh4_c + pro__L_c
51,BPNT: h2o_c + pap_c --> amp_c + pi_c
52,lipid3: dag_c <=> 12dgr120_c + 12dgr140_c + 12dgr141_c + 12dgr160_c + 12dgr161_c + 12dgr180_c + 12dgr181_c
53,VPAMTr: 3mob_c + ala__L_c --> pyr_c + val__L_c
54,ALAtmi: ala__L_m <=> ala__L_c
55,IGPS: 2cpr5p_c + h_c --> 3ig3p_c + co2_c + h2o_c
56,MDHh: h_h + nadh_h + oaa_h --> mal__L_h + nad_h
57,FOLt2_1: fol_e + h2o_c --> fol_c + h2o_e
58,PSSA141: cdpdtdec7eg_c + ser__L_c --> cmp_c + h_c + ps141_c
59,trna_leu: trnaleu_c <=> 
60,PSD141: h_c + ps141_c --> co2_c + pe141_c
61,ETHAAL: etha_c --> acald_c + nh4_c
62,DHQS: 2dda7p_c --> 3dhq_c + pi_c
63,MTHFC: h2o_c + methf_c <=> 10fthf_c + h_c
64,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
65,SHK3Dr: 3dhsk_c + h_c + nadph_c <=> nadp_c + skm_c
66,UREAt: urea_e <=> urea_c
67,CITMS: accoa_c + h2o_c + pyr_c --> citm_c + coa_c + h_c
68,ALAALACNc: alaala_c + h2o_c --> 2.0 ala__L_c
69,GTHPe: 2.0 gthrd_e + h2o2_e --> gthox_e + 2.0 h2o_e
70,EX_leu__L_e: leu__L_e <=> 
71,HSK_1: atp_h + hom__L_h --> adp_h + h_h + phom_h
72,ALATA_L: akg_c + ala__L_c --> glu__L_c + pyr_c
73,DHAD2: 23dhmp_c --> 3mop_c + h2o_c
74,ASNS2: asp__L_c + atp_c + nh4_c --> amp_c + asn__L_c + h_c + ppi_c
75,trna_pro: trnapro_c <=> 
76,EX_pap_e: pap_e <=> 
77,SUCD3: fadh2_c + q_c --> fad_c + qh2_c
78,ETHAPT_PALM_PALM_c: 12dgr160_c + cdpea_c --> cmp_c + h_c + pe160_c
79,PEPC_h: co2_h + h2o_h + pep_h --> h_h + oaa_h + pi_h
80,PSP_L: h2o_c + pser__L_c --> pi_c + ser__L_c
81,PSERT: 3php_c + glu__L_c --> akg_c + pser__L_c
82,MLTP3: malthp_c + pi_c --> g1p_c + malthx_c
83,MTHFD: mlthf_c + nadp_c <=> methf_c + nadph_c
84,DAGK141: 12dgr141_c + atp_c --> adp_c + h_c + pa141_c
85,ANPRT: anth_c + prpp_c --> ppi_c + pran_c
86,CAT: 2.0 h2o2_c --> 2.0 h2o_c + o2_c
87,RE0915C: h2o_c + maltttr_c --> fru_c + malttr_c
88,AMALT4: malt_c + malthx_c --> glc__D_c + malthp_c
89,DASYN141: ctp_c + h_c + pa141_c --> cdpdtdec7eg_c + ppi_c
90,PGLh: 6pgl_h + h2o_h --> 6pgc_h + h_h
91,PPS: atp_c + h2o_c + pyr_c --> amp_c + 2.0 h_c + pep_c + pi_c
92,trna_thr: trnathr_c <=> 
93,PIt_h: h_c + pi_c --> h_h + pi_h
94,PGCD: 3pg_c + nad_c --> 3php_c + h_c + nadh_c
95,GK_adp: adp_c + glc__D_c --> amp_c + g6p_c + h_c
96,PHETA1: akg_c + phe__L_c <=> glu__L_c + phpyr_c
97,trna_asp: trnaasp_c <=> 
98,GBEZY: 14glun_c --> glycogen_c
99,CYSS_2: acser_c + h2s_c --> ac_c + cys__L_c
100,FMETTRS_1: 10fthf_c + mettrna_c --> fmettrna_c + thf_c
101,trna_ala: trnaala_c <=> 
102,ACALDCD: 2.0 acald_c --> actn__R_c
103,FAO10: atp_c + 9.0 coa_c + 7.0 fad_c + 8.0 h2o_c + 8.0 nad_c + ocdcea_c --> 9.0 accoa_c + amp_c + 7.0 fadh2_c + 8.0 h_c + 8.0 nadh_c + ppi_c
104,MLTP1: maltpt_c + pi_c --> g1p_c + maltttr_c
105,trna_arg: trnaarg_c <=> 
106,G3P_pi_thr: g3p_c + pi_h --> g3p_h + pi_c
107,ACYP_2: actp_c + h2o_c --> ac_c + h_c + pi_c
108,trna_cys: trnacys_c <=> 
109,PDYXPT_c: pydam_c + pyr_c --> ala__L_c + pydx_c
110,Htu: h_h --> h_u
111,CO2tmt: co2_m <=> co2_c
112,PSSA181: cdpdodec11eg_c + ser__L_c --> cmp_c + h_c + ps181_c
113,DAGK120: 12dgr120_c + atp_c --> adp_c + h_c + pa120_c
114,trna_val: trnaval_c <=> 
115,PRUK_1: atp_h + ru5p__D_h --> adp_h + h_h + rb15bp_h
116,PFLh: coa_h + pyr_h --> accoa_h + for_h
117,ERTHMMOR: nad_c + r3mmal_c --> 2obut_c + co2_c + nadh_c
118,GLCDBRAN3: glycogen_c + h2o_c --> 14glucan_c + glc__D_c
