,rxns_added
0,r2534: thr__L_e --> thr__L_c
1,ASPTA6: ala__L_c + oaa_c --> asp__L_c + pyr_c
2,CHORM: chor_c --> pphn_c
3,SULR_2: 6.0 fdxrd_c + 7.0 h_c + so3_c --> 6.0 fdxox_c + 3.0 h2o_c + h2s_c
4,GAPD: g3p_c + nad_c + pi_c <=> 13dpg_c + h_c + nadh_c
5,PRAIi: pran_c --> 2cpr5p_c
6,PPNDH: h_c + pphn_c --> co2_c + h2o_c + phpyr_c
7,RIBt: rib__D_e --> rib__D_c
8,DHAD2: 23dhmp_c --> 3mop_c + h2o_c
9,CO2t: co2_e <=> co2_c
10,ANPRT: anth_c + prpp_c --> ppi_c + pran_c
11,TYRTAi: 34hpp_c + glu__L_c --> akg_c + tyr__L_c
12,TRPS1: 3ig3p_c + ser__L_c --> g3p_c + h2o_c + trp__L_c
13,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
14,PPND: nad_c + pphn_c --> 34hpp_c + co2_c + nadh_c
15,LEUtec: leu__L_e --> leu__L_c
16,aratyr2: 3mop_c + tyr__L_c --> 34hpp_c + ile__L_c
17,CITCIa: citm_c --> citac_c + h2o_c
18,ACHBS: 2obut_c + h_c + pyr_c --> 2ahbut_c + co2_c
19,SULR_1: 3.0 h2o_c + h2s_c + 3.0 nadp_c --> 4.0 h_c + 3.0 nadph_c + so3_c
20,GHMT2r: ser__L_c + thf_c <=> gly_c + h2o_c + mlthf_c
21,IGPS: 2cpr5p_c + h_c --> 3ig3p_c + co2_c + h2o_c
22,SHK3Dr: 3dhsk_c + h_c + nadph_c <=> nadp_c + skm_c
23,PGCD: 3pg_c + nad_c --> 3php_c + h_c + nadh_c
24,SO4t_e: 2.0 h_c + so4_c --> 2.0 h_e + so4_e
25,GTHRDt2: gthrd_e --> gthrd_c
26,GTHRDH_syn: gthrd_c + h2o_c --> cgly_c + glu__L_c
27,ANS2: chor_c + nh4_c --> anth_c + h2o_c + h_c + pyr_c
28,ABTA: 4abut_c + akg_c --> glu__L_c + sucsal_c
29,EX_val__L_e: val__L_e <=> 
30,TKT1: r5p_c + xu5p__D_c <=> g3p_c + s7p_c
31,CHORS: 3psme_c --> chor_c + pi_c
32,PTRCARGte: arg__L_e + ptrc_c --> arg__L_c + ptrc_e
33,EX_leu__L_e: leu__L_e <=> 
34,CAT: 2.0 h2o2_c --> 2.0 h2o_c + o2_c
35,PTRCTA: akg_c + ptrc_c --> 4abutn_c + glu__L_c
36,PYK: adp_c + h_c + pep_c --> atp_c + pyr_c
37,PROPAT4te: pro__L_e --> pro__L_c
38,PSP_L: h2o_c + pser__L_c --> pi_c + ser__L_c
39,PSCVT: pep_c + skm5p_c <=> 3psme_c + pi_c
40,PDYXPT_c: pydam_c + pyr_c --> ala__L_c + pydx_c
41,DDPA: e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c
42,ERTHMMOR: nad_c + r3mmal_c --> 2obut_c + co2_c + nadh_c
43,AMPt: amp_e --> amp_c
44,H2Ot: h2o_e <=> h2o_c
45,HIStiDF: his__L_e --> his__L_c
46,FRD7: fum_c + q8h2_c --> q8_c + succ_c
47,METtec: met__L_e --> met__L_c
48,VALtec: val__L_e --> val__L_c
49,LYSt5r: lys__L_e --> lys__L_c
50,SHKK: atp_c + skm_c --> adp_c + h_c + skm5p_c
51,DHQS: 2dda7p_c --> 3dhq_c + pi_c
52,CITCIb: citac_c + h2o_c --> r3mmal_c
53,CITt2r: cit_e + h_e <=> cit_c + h_c
54,aratyr3: phpyr_c + tyr__L_c --> 34hpp_c + phe__L_c
55,PSERT: 3php_c + glu__L_c --> akg_c + pser__L_c
56,KARA2: 2ahbut_c + h_c + nadph_c --> 23dhmp_c + nadp_c
57,TKT2: e4p_c + xu5p__D_c <=> f6p_c + g3p_c
58,FUMtr: fum_e --> fum_c
59,OXGDC: akg_c + h_c --> co2_c + sucsal_c
60,SULO: h2o_c + o2_c + so3_c --> h2o2_c + h_c + so4_c
61,CS: accoa_c + h2o_c + oaa_c --> cit_c + coa_c + h_c
62,EX_thr__L_e: thr__L_e <=> 
63,CITMS: accoa_c + h2o_c + pyr_c --> citm_c + coa_c + h_c
