,rxns_added
0,GGT_L: 17.6 ipdp_c + ttc_ggdp_c --> 0.1 dedoldp__L_c + 17.6 ppi_c
1,HCO3E: co2_c + h2o_c --> h_c + hco3_c
2,EX_dolichol__L_e: dolichol__L_e --> 
3,HMR_9720: dolichol__L_c --> dolichol__L_e
4,DEDOLP2_L: 0.1 dedolp__L_c + h2o_c --> 0.1 dedol__L_c + pi_c
5,FT: frdp_c + ipdp_c --> ppi_c + ttc_ggdp_c
6,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
7,PPDK: atp_c + pi_c + pyr_c --> amp_c + h_c + pep_c + ppi_c
8,CO2t: co2_e <=> co2_c
9,FBA3: s17bp_c --> dhap_c + e4p_c
10,ALCD19y: glyald_c + h_c + nadph_c <=> glyc_c + nadp_c
11,FBA: fdp_c <=> dhap_c + g3p_c
12,LDH_D: lac__D_c + nad_c --> h_c + nadh_c + pyr_c
13,DEDOLR_L: 0.1 dedol__L_c + h_c + nadph_c --> 0.1 dolichol__L_c + nadp_c
14,O2tmt: o2_m <=> o2_c
15,DEDOLP1_L: 0.1 dedoldp__L_c + h2o_c --> 0.1 dedolp__L_c + h_c + pi_c
16,EX_ala__L_e: ala__L_e <=> 
17,UREA: h2o_c + 2.0 h_c + urea_c --> co2_c + 2.0 nh4_c
18,PDYXPT_c: pydam_c + pyr_c --> ala__L_c + pydx_c
19,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
20,CO2t: co2_e <=> co2_c
21,L_LACt2r: h_e + lac__L_e --> h_c + lac__L_c
22,LDH_D: lac__D_c + nad_c --> h_c + nadh_c + pyr_c
23,ALAPAT4te: ala__L_e --> ala__L_c
24,EX_5fthf_e: 5fthf_e <=> 
25,5FTHFt2_1: 5fthf_e + h2o_c --> 5fthf_c + h2o_e
26,EX_trp__L_e: trp__L_e <=> 
27,PSERT: 3php_c + glu__L_c --> akg_c + pser__L_c
28,PKETF: f6p_c + pi_c --> actp_c + e4p_c + h2o_c
29,TRPS1: 3ig3p_c + ser__L_c --> g3p_c + h2o_c + trp__L_c
30,CITt2r: cit_e + h_e <=> cit_c + h_c
