,rxns_added
0,DASYN141: ctp_c + h_c + pa141_c --> cdpdtdec7eg_c + ppi_c
1,GNMT: amet_c + gly_c --> ahcys_c + h_c + sarcs_c
2,PHSERt_h: phom_h --> phom_c
3,METAT: atp_c + h2o_c + met__L_c --> amet_c + pi_c + ppi_c
4,UREAt: urea_e <=> urea_c
5,PRUK_1: atp_h + ru5p__D_h --> adp_h + h_h + rb15bp_h
6,ETHAPT_PALM_PALM_c: 12dgr160_c + cdpea_c --> cmp_c + h_c + pe160_c
7,lipid5: pe_c <=> pe120_c + pe140_c + pe141_c + pe160_c + pe161_c + pe180_c + pe181_c
8,GBEZY: 14glun_c --> glycogen_c
9,trna_ser: trnaser_c <=> 
10,trna_asp: trnaasp_c <=> 
11,CO2tmt: co2_m <=> co2_c
12,PAPt: pap_e <=> pap_c
13,GAPDHh: g3p_h + nad_h + pi_h --> 13dpg_h + h_h + nadh_h
14,ACCOAth: accoa_c + coa_h --> accoa_h + coa_c
15,NH4tmt: nh4_m <=> nh4_c
16,PLPSD1801819Z: h2o_c + pe1801819Z_c --> etha_c + h_c + pa1801819Z_c
17,ALATA_L: akg_c + ala__L_c --> glu__L_c + pyr_c
18,PGKh: 13dpg_h + adp_h --> 3pg_h + atp_h
19,PSERT: 3php_c + glu__L_c --> akg_c + pser__L_c
20,PHETA1: akg_c + phe__L_c <=> glu__L_c + phpyr_c
21,SAT: accoa_h + ser__L_h --> acser_h + coa_h
22,PSD120: h_c + ps120_c --> co2_c + pe120_c
23,GLCDBRAN3: glycogen_c + h2o_c --> 14glucan_c + glc__D_c
24,trna_val: trnaval_c <=> 
25,NADPHtmt: nadph_c <=> nadph_m
26,BPNT: h2o_c + pap_c --> amp_c + pi_c
27,trna_asn: trnaasn_c <=> 
28,Htu: h_h --> h_u
29,HYDFDN2r: fdxo_42_c + 2.0 h2_c + nadp_c --> fdxr_42_c + 3.0 h_c + nadph_c
30,PPDK: atp_c + pi_c + pyr_c --> amp_c + h_c + pep_c + ppi_c
31,SUCD3: fadh2_c + q_c --> fad_c + qh2_c
32,RBK: atp_c + rib__D_c --> adp_c + h_c + r5p_c
33,MDH: mal__L_c + nad_c <=> h_c + nadh_c + oaa_c
34,H2O2t: h2o2_e <=> h2o2_c
35,PSSA120: cdpdddecg_c + ser__L_c --> cmp_c + h_c + ps120_c
36,THD1m: h_c + nadh_m + nadp_m --> h_m + nad_m + nadph_m
37,trna_arg: trnaarg_c <=> 
38,ACALDCD: 2.0 acald_c --> actn__R_c
39,ARGN: arg__L_c + h2o_c --> orn_c + urea_c
40,ACYP_2: actp_c + h2o_c --> ac_c + h_c + pi_c
41,trna_ile: trnaile_c <=> 
42,ASNS2: asp__L_c + atp_c + nh4_c --> amp_c + asn__L_c + h_c + ppi_c
43,SHK3Dr: 3dhsk_c + h_c + nadph_c <=> nadp_c + skm_c
44,MTHFC: h2o_c + methf_c <=> 10fthf_c + h_c
45,GLYDHDA: gly_c + h2o_c + nad_c --> glx_c + h_c + nadh_c + nh4_c
46,trna_ala: trnaala_c <=> 
47,TALA: g3p_c + s7p_c --> e4p_c + f6p_c
48,trna_lys: trnalys_c <=> 
49,ANPRT: anth_c + prpp_c --> ppi_c + pran_c
50,ETHAAL: etha_c --> acald_c + nh4_c
51,GLNth: gln__L_c + h_c --> gln__L_h + h_h
52,HMR_3915: amet_c + thf_c --> 5mthf_c + ahcys_c
53,GLYGS: h2o_c + udpg_c --> 14glun_c + h_c + udp_c
54,G6PADHh: g6p_A_h + nadp_h --> 6pgl_h + h_h + nadph_h
55,lipid3: dag_c <=> 12dgr120_c + 12dgr140_c + 12dgr141_c + 12dgr160_c + 12dgr161_c + 12dgr180_c + 12dgr181_c
56,CYSLY3: cys__L_c + h_c + nadph_c --> ala__L_c + h2s_c + nadp_c
57,ACHBS: 2obut_c + h_c + pyr_c --> 2ahbut_c + co2_c
58,AHSERL4: acser_c + trdrd_c + tsul_c --> ac_c + cys__L_c + h_c + so3_c + trdox_c
59,PSD141: h_c + ps141_c --> co2_c + pe141_c
60,MLTG1: h2o_c + malttr_c --> glc__D_c + malt_c
61,EX_pap_e: pap_e <=> 
62,GLUDy: glu__L_c + h2o_c + nadp_c <=> akg_c + h_c + nadph_c + nh4_c
63,FDH7: co2_c + fdxr_42_c + h_c --> fdxo_42_c + for_c
64,ASPTA6: ala__L_c + oaa_c --> asp__L_c + pyr_c
65,SARCStm: sarcs_c --> sarcs_m
66,DAGK181: 12dgr181_c + atp_c --> adp_c + h_c + pa181_c
67,trna_leu: trnaleu_c <=> 
68,FOLt2_1: fol_e + h2o_c --> fol_c + h2o_e
69,GLUth: glu__L_h + h_h --> glu__L_c + h_c
70,trna_met: trnamet_c <=> 
71,LGTHL: gthrd_c + mthgxl_c --> lgt__S_c
72,SO3ti: so3_c --> so3_e
73,NADPt2_c: nadp_m --> nadp_c
74,GLYCLTDx: glx_c + h_c + nadh_c --> glyclt_c + nad_c
75,CHORM: chor_c --> pphn_c
76,MALS: accoa_c + glx_c + h2o_c --> coa_c + h_c + mal__L_c
77,LEUt4: leu__L_e + na1_e --> leu__L_c + na1_c
78,HSDH_h: aspsa_h + h_h + nadh_h --> hom__L_h + nad_h
79,D_LACtm: h_c + lac__D_c --> h_m + lac__D_m
80,ASPK_1: asp__L_h + atp_h --> 4pasp_h + adp_h
81,GLYCLTDy: glx_c + h_c + nadph_c --> glyclt_c + nadp_c
82,TRPS1: 3ig3p_c + ser__L_c --> g3p_c + h2o_c + trp__L_c
83,SARDHm: fad_m + sarcs_m + thf_m --> fadh2_m + gly_m + mlthf_m
84,PRPPS: atp_c + r5p_c --> amp_c + h_c + prpp_c
85,FERIRDe: 2.0 fe3_e + qh2_c --> 2.0 fe2_e + 2.0 h_e + q_c
86,ANS2: chor_c + nh4_c --> anth_c + h2o_c + h_c + pyr_c
87,MLTP3: malthp_c + pi_c --> g1p_c + malthx_c
88,ETHAPT: cdpea_c + 0.01 dag_c <=> cmp_c + h_c + 0.01 pe_c
89,MLTP2: malthx_c + pi_c --> g1p_c + maltpt_c
90,GLNGLU: adp_c + glntrna_c + glu__L_c + pi_c <=> atp_c + gln__L_c + glutrna_c
91,ETHAPT_STC_STC_c: 12dgr180_c + cdpea_c --> cmp_c + h_c + pe180_c
92,VPAMTr: 3mob_c + ala__L_c --> pyr_c + val__L_c
93,PSP_L: h2o_c + pser__L_c --> pi_c + ser__L_c
94,PSSA181: cdpdodec11eg_c + ser__L_c --> cmp_c + h_c + ps181_c
95,PPNDH: h_c + pphn_c --> co2_c + h2o_c + phpyr_c
96,RBPCh: co2_h + h2o_h + rb15bp_h --> 2.0 3pg_h + 2.0 h_h
97,r0963: fol_e <=> fol_c
98,trna_pro: trnapro_c <=> 
99,trna_tyr: trnatyr_c <=> 
100,SAL_m: ser__L_m --> nh4_m + pyr_m
101,G6PA_pi_th: g6p_A_c + pi_h --> g6p_A_h + pi_c
102,DHQS: 2dda7p_c --> 3dhq_c + pi_c
103,PGLYDH: 3pg_h + nad_h --> 3php_h + h_h + nadh_h
104,GLYCL_2: co2_c + mlthf_c + nadh_c + nh4_c --> gly_c + nad_c + thf_c
105,DHQTi: 3dhq_c --> 3dhsk_c + h2o_c
106,ASPth: asp__L_c + h_c --> asp__L_h + h_h
107,TYRTA: akg_c + tyr__L_c <=> 34hpp_c + glu__L_c
108,PRAIi: pran_c --> 2cpr5p_c
109,trna_phe: trnaphe_c <=> 
110,PSP: h2o_h + pser__L_h --> pi_h + ser__L_h
111,PGCD: 3pg_c + nad_c --> 3php_c + h_c + nadh_c
112,HSK_1: atp_h + hom__L_h --> adp_h + h_h + phom_h
113,LDH_D: lac__D_c + nad_c --> h_c + nadh_c + pyr_c
114,ATPSu: 3.0 adp_c + 14.0 h_u + 3.0 pi_c --> 3.0 atp_c + 3.0 h2o_c + 11.0 h_c
115,trna_gly: trnagly_c <=> 
116,METR: 5mthf_c + cfesp_c --> mecfsp_c + thf_c
117,FTHFLi: atp_c + for_c + thf_c --> 10fthf_c + adp_c + pi_c
118,GLUK: atp_c + glc__D_c --> adp_c + g6p_B_c + h_c
119,ETHAPT_MYRS_MYRS_c: 12dgr140_c + cdpea_c --> cmp_c + h_c + pe140_c
120,GTHPe: 2.0 gthrd_e + h2o2_e --> gthox_e + 2.0 h2o_e
121,trna_gln: trnagln_c <=> 
122,araphe2: 3mop_c + phe__L_c --> ile__L_c + phpyr_c
123,THRS: h2o_c + phom_c --> pi_c + thr__L_c
124,H2Oth: h2o_c --> h2o_h
125,GTHOXti: gthox_e --> gthox_c
126,DAGK141: 12dgr141_c + atp_c --> adp_c + h_c + pa141_c
127,FMETTRS_1: 10fthf_c + mettrna_c --> fmettrna_c + thf_c
128,trna_trp: trnatrp_c <=> 
129,MLTG2: h2o_c + maltttr_c --> glc__D_c + malttr_c
130,PSCVT: pep_c + skm5p_c <=> 3psme_c + pi_c
131,ASADH: 4pasp_h + h_h + nadph_h --> aspsa_h + nadp_h + pi_h
132,MLTP1: maltpt_c + pi_c --> g1p_c + maltttr_c
133,GLUS: akg_h + gln__L_h + h_h + nadh_h --> 2.0 glu__L_h + nad_h
134,ORNCD: orn_c --> nh4_c + pro__L_c
135,HMR_3951: na1_c + so3_c --> na1_e + so3_e
136,PDYXPT_c: pydam_c + pyr_c --> ala__L_c + pydx_c
137,DASYN120: ctp_c + h_c + pa120_c --> cdpdddecg_c + ppi_c
138,MTHFD: mlthf_c + nadp_c <=> methf_c + nadph_c
139,CHORS: 3psme_c --> chor_c + pi_c
140,DHAD2: 23dhmp_c --> 3mop_c + h2o_c
141,trna_cys: trnacys_c <=> 
142,DASYN181: ctp_c + h_c + pa181_c --> cdpdodec11eg_c + ppi_c
143,PRUK: atp_c + ru5p__D_c --> adp_c + h_c + rb15bp_c
144,G6PBDHh: g6p_B_h + nadp_h --> 6pgl_h + h_h + nadph_h
145,RBPC: co2_c + h2o_c + rb15bp_c --> 2.0 3pg_c + 2.0 h_c
146,DHAD1m: 23dhmb_m --> 3mob_m + h2o_m
147,EX_leu__L_e: leu__L_e <=> 
148,KARA2: 2ahbut_c + h_c + nadph_c --> 23dhmp_c + nadp_c
149,CODH_ACS: co2_c + coa_c + fdxr_42_c + h_c + mecfsp_c --> accoa_c + cfesp_c + fdxo_42_c + h2o_c
150,ACSERthi: acser_h --> acser_c
151,r1290: fad_c + fadh2_m --> fad_m + fadh2_c
152,CYSTS: hcys__L_c + ser__L_c --> cyst__L_c + h2o_c
153,ADHEr: accoa_c + 2.0 h_c + 2.0 nadh_c --> coa_c + etoh_c + 2.0 nad_c
154,trna_thr: trnathr_c <=> 
155,PYRtm: pyr_c --> pyr_m
156,GLYOX_2: h2o_c + lgt__S_c --> gthrd_c + h_c + lac__D_c + mthgxl_c
157,DDPA: e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c
158,PKETF: f6p_c + pi_c --> actp_c + e4p_c + h2o_c
159,G3P_pi_thr: g3p_c + pi_h --> g3p_h + pi_c
160,GHMT2r_m: ser__L_m + thf_m <=> gly_m + h2o_m + mlthf_m
161,AMALT4: malt_c + malthx_c --> glc__D_c + malthp_c
162,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
163,IGPS: 2cpr5p_c + h_c --> 3ig3p_c + co2_c + h2o_c
164,PGLh: 6pgl_h + h2o_h --> 6pgc_h + h_h
165,KARA1im: alac__S_m + h_m + nadph_m --> 23dhmb_m + nadp_m
166,PPND2: nadp_c + pphn_c --> 34hpp_c + co2_c + nadph_c
167,DAGK120: 12dgr120_c + atp_c --> adp_c + h_c + pa120_c
168,PSD181: h_c + ps181_c --> co2_c + pe181_c
169,ACLSm: h_m + 2.0 pyr_m --> alac__S_m + co2_m
170,3MOBtmt: 3mob_m <=> 3mob_c
171,FBA3: s17bp_c --> dhap_c + e4p_c
172,CYSTGL: cyst__L_c + h2o_c --> 2obut_c + cys__L_c + nh4_c
173,G6PB_pi_th: g6p_B_c + pi_h --> g6p_B_h + pi_c
174,PSAT: 3php_h + glu__L_h --> akg_h + pser__L_h
175,SHKK: atp_c + skm_c --> adp_c + h_c + skm5p_c
176,LDHm: lac__D_m + nad_m --> h_m + nadh_m + pyr_m
177,PGDHh: 6pgc_h + nadp_h --> co2_h + nadph_h + ru5p__D_h
178,AAMYL: 14glucan_c --> malthx_c
179,GLUVESSEC: atp_c + glu__L_c + h2o_c --> adp_c + glu__L_e + h_c + pi_c
180,PIt_h: h_c + pi_c --> h_h + pi_h
181,AHCi: ahcys_c + h2o_c --> adn_c + hcys__L_c
182,ATPS_h: adp_h + 4.67 h_u + pi_h --> atp_h + h2o_h + 3.67 h_h
183,PSSA141: cdpdtdec7eg_c + ser__L_c --> cmp_c + h_c + ps141_c
184,ETHAPT_HDE_HDE_c: 12dgr161_c + cdpea_c --> cmp_c + h_c + pe161_c
185,CAT: 2.0 h2o2_c --> 2.0 h2o_c + o2_c
186,trna_his: trnahis_c <=> 
