,rxns_added
0,r1815: cys__L_c + leu__L_e + na1_e --> cys__L_e + leu__L_c + na1_c
1,ACHBS: 2obut_c + h_c + pyr_c --> 2ahbut_c + co2_c
2,G6PA_pi_th: g6p_A_c + pi_h --> g6p_A_h + pi_c
3,trna_tyr: trnatyr_c <=> 
4,CO2tmt: co2_m <=> co2_c
5,PPND2: nadp_c + pphn_c --> 34hpp_c + co2_c + nadph_c
6,FORthi: for_h + h_h --> for_c + h_c
7,G3P_pi_thr: g3p_c + pi_h --> g3p_h + pi_c
8,PHSERt_h: phom_h --> phom_c
9,4HPRO_LTtm: 4hpro_LT_c --> 4hpro_LT_m
10,PGLYDH: 3pg_h + nad_h --> 3php_h + h_h + nadh_h
11,MALSm: accoa_m + glx_m + h2o_m --> coa_m + h_m + mal__L_m
12,GLUth: glu__L_h + h_h --> glu__L_c + h_c
13,PYRtm: pyr_c --> pyr_m
14,3MOBtmt: 3mob_m <=> 3mob_c
15,trna_leu: trnaleu_c <=> 
16,FMETTRS_1: 10fthf_c + mettrna_c --> fmettrna_c + thf_c
17,DHAD1m: 23dhmb_m --> 3mob_m + h2o_m
18,THRS: h2o_c + phom_c --> pi_c + thr__L_c
19,DHAD2: 23dhmp_c --> 3mop_c + h2o_c
20,trna_val: trnaval_c <=> 
21,PRUK_1: atp_h + ru5p__D_h --> adp_h + h_h + rb15bp_h
22,r0686: 1p3h5c_m + 2.0 h2o_m + nadp_m --> e4hglu_m + h_m + nadph_m
23,TMLT_c: 3.0 amet_c + lys__L_c --> 3.0 ahcys_c + 3.0 h_c + tmlys_c
24,TMLYSOX: akg_c + o2_c + tmlys_c --> 3htmelys_c + co2_c + succ_c
25,trna_ile: trnaile_c <=> 
26,trna_phe: trnaphe_c <=> 
27,trna_glu: trnaglu_c <=> 
28,GHMT2r: ser__L_c + thf_c <=> gly_c + h2o_c + mlthf_c
29,ATPSu: 3.0 adp_c + 14.0 h_u + 3.0 pi_c --> 3.0 atp_c + 3.0 h2o_c + 11.0 h_c
30,trna_ser: trnaser_c <=> 
31,BBHOX: 4tmeabutn_c + akg_c + o2_c --> co2_c + crn_c + succ_c
32,KARA2: 2ahbut_c + h_c + nadph_c --> 23dhmp_c + nadp_c
33,r1467: odecoa_c --> odecoa_m
34,DDPGAm: 4h2oglt_m --> glx_m + pyr_m
35,KARA1im: alac__S_m + h_m + nadph_m --> 23dhmb_m + nadp_m
36,trna_thr: trnathr_c <=> 
37,trna_cys: trnacys_c <=> 
