,rxns_added
0,EX_man_e: man_e <=> 
1,MANt1r: man_e <=> man_c
2,EX_ptrc_e: ptrc_e <=> 
3,PTRCtex2: ptrc_c --> ptrc_e
4,EX_ala__L_e: ala__L_e <=> 
5,GLYOX_2: h2o_c + lgt__S_c --> gthrd_c + h_c + lac__D_c + mthgxl_c
6,PPA_1pp: h2o_c + ppi_c --> h_p + 2.0 pi_c
7,EDA: 2ddg6p_c --> g3p_c + pyr_c
8,ALR: h2o_c + mthgxl_c + nadp_c --> 2.0 h_c + nadph_c + pyr_c
9,FTCD: 5forthf_c + 2.0 h_c --> methf_c + nh4_c
10,FORMCOAL: atp_c + coa_c + for_c --> amp_c + forcoa_c + ppi_c
11,NOX2: 2.0 h_c + 2.0 nadh_c + o2_c --> 2.0 h2o_c + 2.0 nad_c
12,FCOAH: forcoa_c + h2o_c --> coa_c + for_c + 5.0 h_c
13,HMR_9726: 5fthf_c + glu__L_c --> forglu_c + thf_c
14,CYTBO3_4pp: 4.0 h_c + 0.5 o2_c + q8h2_c --> h2o_c + 4.0 h_p + q8_c
15,THFAT: h2o_c + methf_c --> 5fthf_c + h_c
16,PFK_ppi: f6p_c + ppi_c --> fdp_c + h_c + pi_c
17,CAT: 2.0 h2o2_c --> 2.0 h2o_c + o2_c
18,FFSD: h2o_c + suc6p_c --> fru_c + g6p_c
19,MEHLER_1: 2.0 h_c + 2.0 nadph_c + o2_c --> 2.0 h2o_c + 2.0 nadp_c
20,SUCptspp_1: pep_c --> pyr_c + suc6p_c
21,GNDc: 3.0 6pgc_c + 3.0 nadp_c --> 3.0 co2_c + 3.0 nadph_c + 3.0 ru5p__D_c
22,EDD: 6pgc_c --> 2ddg6p_c + h2o_c
23,PGLc: 3.0 6pgl_c + 3.0 h2o_c --> 3.0 6pgc_c + 3.0 h_c
24,ENO: 2pg_c <=> h2o_c + pep_c
25,FBA: fdp_c <=> dhap_c + g3p_c
26,TPI: dhap_c <=> g3p_c
27,ADK1: amp_c + atp_c <=> 2.0 adp_c
28,LDH_D: lac__D_c + nad_c --> h_c + nadh_c + pyr_c
29,PGM: 2pg_c <=> 3pg_c
30,LDH_D2: lac__D_c + q8_c --> pyr_c + q8h2_c
31,GluForTx: forglu_c + h_c + thf_c --> 5forthf_c + glu__L_c
32,PDYXPT_c: pydam_c + pyr_c --> ala__L_c + pydx_c
33,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
34,mthgxl_s: dhap_c --> mthgxl_c
35,LGTHL: gthrd_c + mthgxl_c --> lgt__S_c
36,RBPC: co2_c + h2o_c + rb15bp_c --> 2.0 3pg_c + 2.0 h_c
37,R07456: g3p_c + gln__L_c + ru5p__D_c <=> glu__L_c + pydx5p_c
38,ATPS10rpp: 3.0 adp_c + 10.0 h_p + 3.0 pi_c --> 3.0 atp_c + 3.0 h2o_c + 7.0 h_c
39,PYDXS: g3p_c + gln__L_c + ru5p__D_c --> glu__L_c + 3.0 h2o_c + h_c + pi_c + pydx5p_c
40,G6PDH2c: 3.0 g6p_c + 3.0 nadp_c --> 3.0 6pgl_c + 3.0 h_c + 3.0 nadph_c
41,HEX7: atp_c + fru_c --> adp_c + f6p_c + h_c
