,rxns_added
0,GLYCOX1: gly_c + o2_c --> h2o2_c + imgly_c
1,ACITL: atp_c + cit_c + coa_c --> accoa_c + adp_c + oaa_c + pi_c
2,HMDHPS_c: ahdt_c + h2o_c --> 6hmhpt_c + ac_c + h_c + pppi_c
3,4HBZtm: 4hbz_c --> 4hbz_m
4,RBPC: co2_c + h2o_c + rb15bp_c --> 2.0 3pg_c + 2.0 h_c
5,OPHHXm: 2oph_m + nadph_m + 0.5 o2_m --> 2ohph_m + h2o_m + nadp_m
6,RBK: atp_c + rib__D_c --> adp_c + h_c + r5p_c
7,3MOBtmt: 3mob_m <=> 3mob_c
8,MSULR: ch4s_c + 3.0 h2o_c + 3.0 nadp_c --> 4.0 h_c + mso3_c + 3.0 nadph_c
9,MALSm: accoa_m + glx_m + h2o_m --> coa_m + h_m + mal__L_m
10,NTRIR2x: 5.0 h_c + 3.0 nadh_c + no2_c --> 2.0 h2o_c + 3.0 nad_c + nh4_c
11,trna_met: trnamet_c <=> 
12,G3PAT140_c: glyc3p_c + tdcoa_c --> 1tdecg3p_c + coa_c
13,PRFGCL: atp_c + fpram_c --> adp_c + air_c + pi_c
14,HCO3E: co2_c + h2o_c --> h_c + hco3_c
15,THISAT: atp_c + h_c + this_c --> athis_c + ppi_c
16,RBFSb: 2.0 dmlz_c --> 4r5au_c + ribflv_c
17,HXAt3: hxa_c --> hxa_e
18,AGPATCOA_PALM_PALM_c: 1hdecg3p_c + pmtcoa_c --> coa_c + pa160_c
19,CITACt: ac_c + cit_e --> ac_e + cit_c
20,IGPS: 2cpr5p_c + h_c --> 3ig3p_c + co2_c + h2o_c
21,trna_cys: trnacys_c <=> 
22,GARFT: 10fthf_c + gar_c --> fgam_c + h_c + thf_c
23,DDPA: e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c
24,KARA2: 2ahbut_c + h_c + nadph_c --> 23dhmp_c + nadp_c
25,TRPS1: 3ig3p_c + ser__L_c --> g3p_c + h2o_c + trp__L_c
26,PGCD: 3pg_c + nad_c --> 3php_c + h_c + nadh_c
27,TMPPP_1: 2mahmp_c + cthzp_c + 2.0 h_c --> co2_c + ppi_c + thmmp_c
28,GLUth: glu__L_h + h_h --> glu__L_c + h_c
29,GLXtm: glx_c --> glx_m
30,GMPt6: gmp_e + h_e --> gmp_c + h_c
31,THRS: h2o_c + phom_c --> pi_c + thr__L_c
32,CO2t: co2_e <=> co2_c
33,PMDPHT: 5aprbu_c + h2o_c --> 4r5au_c + pi_c
34,RTOT4_cho: R4coa_cho_c --> Rtotalcoa_c
35,GMPR: gmp_c + 2.0 h_c + nadph_c --> imp_c + nadp_c + nh4_c
36,HPPK2: 6hmhpt_c + atp_c --> 6hmhptpp_c + amp_c + h_c
37,ECOAR: h_c + nadph_c + od2coa_c --> nadp_c + stcoa_c
38,ACLSm: h_m + 2.0 pyr_m --> alac__S_m + co2_m
39,FACOAE60: h2o_c + hxcoa_c --> coa_c + h_c + hxa_c
40,DHAD1m: 23dhmb_m --> 3mob_m + h2o_m
41,trna_gly: trnagly_c <=> 
42,DROPPRy: 25dhpp_c + h_c + nadph_c --> 25dthpp_c + nadp_c
43,AASAD1: L2aadp_c + atp_c + h_c + nadph_c --> L2aadp6sa_c + amp_c + nadp_c + ppi_c
44,FE3Ri: fadh2_c + 2.0 fe3_c --> fad_c + 2.0 fe2_c + 2.0 h_c
45,SHKK: atp_c + skm_c --> adp_c + h_c + skm5p_c
46,trna_asp: trnaasp_c <=> 
47,trna_asn: trnaasn_c <=> 
48,GLNGLU: adp_c + glntrna_c + glu__L_c + pi_c <=> atp_c + gln__L_c + glutrna_c
49,GLNth: gln__L_c + h_c --> gln__L_h + h_h
50,trna_pro: trnapro_c <=> 
51,HSK_1: atp_h + hom__L_h --> adp_h + h_h + phom_h
52,DB4PS: ru5p__D_c --> db4p_c + for_c + h_c
53,PHSERt_h: phom_h --> phom_c
54,ANPRT: anth_c + prpp_c --> ppi_c + pran_c
55,GTHOXti: gthox_e --> gthox_c
56,MI1PP: h2o_c + mi1p__D_c --> inost_c + pi_c
57,DXYTST: dxyl5p_c + imgly_c + thissh_c --> 2c4mthzep_c + 2.0 h2o_c + h_c + this_c
58,H2Oth: h2o_c --> h2o_h
59,GLUPRT: gln__L_c + h2o_c + prpp_c --> glu__L_c + ppi_c + pram_c
60,R07456: g3p_c + gln__L_c + ru5p__D_c <=> glu__L_c + pydx5p_c
61,ACHBS: 2obut_c + h_c + pyr_c --> 2ahbut_c + co2_c
62,ACSERthi: acser_h --> acser_c
63,FACOAE80: h2o_c + occoa_c --> coa_c + h_c + octa_c
64,H2O2t: h2o2_e <=> h2o2_c
65,GLUS: akg_h + gln__L_h + h_h + nadh_h --> 2.0 glu__L_h + nad_h
66,trna_ile: trnaile_c <=> 
67,HBZOPTm: 4hbz_m + octdp_m --> 3ophb_m + 2.0 ppi_m
68,ARTFR41_cho: fadh2_m + hdcoa_c --> R4coa_cho_c + fad_m
69,trna_ser: trnaser_c <=> 
70,PPNDH: h_c + pphn_c --> co2_c + h2o_c + phpyr_c
71,OCTDPtmt: octdp_m <=> octdp_c
72,PSCVT: pep_c + skm5p_c <=> 3psme_c + pi_c
73,HSDH_h: aspsa_h + h_h + nadh_h --> hom__L_h + nad_h
74,H2Ot: h2o_e <=> h2o_c
75,ALCD19y: glyald_c + h_c + nadph_c <=> glyc_c + nadp_c
76,NADK1: gtp_c + nad_c --> gdp_c + h_c + nadp_c
