,rxns_added
0,PPND2: nadp_c + pphn_c --> 34hpp_c + co2_c + nadph_c
1,ASPTA6: ala__L_c + oaa_c --> asp__L_c + pyr_c
2,PPDK: atp_c + pi_c + pyr_c --> amp_c + h_c + pep_c + ppi_c
3,GLYDHDA: gly_c + h2o_c + nad_c --> glx_c + h_c + nadh_c + nh4_c
4,LEUtec: leu__L_e --> leu__L_c
5,SHK3Dr: 3dhsk_c + h_c + nadph_c <=> nadp_c + skm_c
6,MCITDm: hcit_m --> b124tc_m + h2o_m
7,HCITSm: accoa_m + akg_m + h2o_m --> coa_m + h_m + hcit_m
8,EX_amet_e: amet_e <=> 
9,AMETt2: amet_e + h_e --> amet_c + h_c
10,HIStiDF: his__L_e --> his__L_c
11,ACPCS: amet_c --> 1acpc_c + 5mta_c + h_c
12,CITMS: accoa_c + h2o_c + pyr_c --> citm_c + coa_c + h_c
13,OCTm: cbp_m + orn_m --> citr__L_m + pi_m
14,CYSLY3: cys__L_c + h_c + nadph_c --> ala__L_c + h2s_c + nadp_c
15,EX_leu__L_e: leu__L_e <=> 
16,KARA1im: alac__S_m + h_m + nadph_m --> 23dhmb_m + nadp_m
17,2OXOADPtim: 2oxoadp_m --> 2oxoadp_c
18,ARGSS_1: asp__L_c + atp_c + citr__L_c --> amp_c + argsuc_c + 2.0 h_c + ppi_c
19,PSCVT: pep_c + skm5p_c <=> 3psme_c + pi_c
20,H2Ot: h2o_e <=> h2o_c
21,PPNDH: h_c + pphn_c --> co2_c + h2o_c + phpyr_c
22,GLXtm: glx_c --> glx_m
23,HCO3E: co2_c + h2o_c --> h_c + hco3_c
24,ARGSL: argsuc_c --> arg__L_c + fum_c
25,PSP_L: h2o_c + pser__L_c --> pi_c + ser__L_c
26,aratyr3: phpyr_c + tyr__L_c --> 34hpp_c + phe__L_c
27,FDMO2: fmnh2_c + mso3_c + o2_c --> fald_c + fmn_c + h2o_c + h_c + so3_c
28,DHAD2: 23dhmp_c --> 3mop_c + h2o_c
29,NTRIR2y: 5.0 h_c + 3.0 nadph_c + no2_c --> 2.0 h2o_c + 3.0 nadp_c + nh4_c
30,METGL: h2o_c + met__L_c --> 2obut_c + ch4s_c + nh4_c
31,HACNHm: b124tc_m + h2o_m --> hicit_m
32,PRAIi: pran_c --> 2cpr5p_c
33,MSULR: ch4s_c + 3.0 h2o_c + 3.0 nadp_c --> 4.0 h_c + mso3_c + 3.0 nadph_c
34,CITCIa: citm_c --> citac_c + h2o_c
35,SHKK: atp_c + skm_c --> adp_c + h_c + skm5p_c
36,SACCD1: L2aadp6sa_c + glu__L_c + h_c + nadph_c --> h2o_c + nadp_c + saccrp__L_c
37,CO2tmt: co2_m <=> co2_c
38,EX_thr__L_e: thr__L_e <=> 
39,r2412: citr__L_m + h_c + orn_c --> citr__L_c + h_m + orn_m
40,aratyr2: 3mop_c + tyr__L_c --> 34hpp_c + ile__L_c
41,r2534: thr__L_e --> thr__L_c
42,NTRIR2xm: 5.0 h_m + 3.0 nadh_m + no2_m --> 2.0 h2o_m + 3.0 nad_m + nh4_m
43,ACLSm: h_m + 2.0 pyr_m --> alac__S_m + co2_m
44,AATA: 2oxoadp_c + glu__L_c --> L2aadp_c + akg_c
45,CPS_m: 2.0 atp_m + co2_m + h2o_m + nh4_m --> 2.0 adp_m + cbp_m + 3.0 h_m + pi_m
46,3MOBtmt: 3mob_m <=> 3mob_c
47,FBA: fdp_c <=> dhap_c + g3p_c
48,r1454: 2obut_m + h_c --> 2obut_c + h_m
49,AASAD1: L2aadp_c + atp_c + h_c + nadph_c --> L2aadp6sa_c + amp_c + nadp_c + ppi_c
50,MTRI: 5mdr1p_c --> 5mdru1p_c
51,TYRTAi: 34hpp_c + glu__L_c --> akg_c + tyr__L_c
52,HICITDm: hicit_m + nad_m --> h_m + nadh_m + oxag_m
53,ANS2: chor_c + nh4_c --> anth_c + h2o_c + h_c + pyr_c
54,NH4tmt: nh4_m <=> nh4_c
55,DHAD1m: 23dhmb_m --> 3mob_m + h2o_m
56,NO2tmt: no2_m <=> no2_c
57,MTAP: 5mta_c + pi_c --> 5mdr1p_c + ade_c
58,CHORM: chor_c --> pphn_c
59,GTHOXti: gthox_e --> gthox_c
60,KARA2: 2ahbut_c + h_c + nadph_c --> 23dhmp_c + nadp_c
61,GTHRDH_syn: gthrd_c + h2o_c --> cgly_c + glu__L_c
62,OXAGm: h_m + oxag_m --> 2oxoadp_m + co2_m
63,ALDD1: fald_c + h2o_c + nad_c --> for_c + 2.0 h_c + nadh_c
64,DDPA: e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c
65,DHQS: 2dda7p_c --> 3dhq_c + pi_c
66,MDRPD: 5mdru1p_c --> dkmpp_c + h2o_c
67,HCYSMT: amet_c + hcys__L_c --> ahcys_c + h_c + met__L_c
68,GTHPe: 2.0 gthrd_e + h2o2_e --> gthox_e + 2.0 h2o_e
69,IGPS: 2cpr5p_c + h_c --> 3ig3p_c + co2_c + h2o_c
70,EX_his__L_e: his__L_e <=> 
71,FUMtm: fum_c + pi_m --> fum_m + pi_c
72,1ACPCtm: 1acpc_c --> 1acpc_m
73,SACCD2: h2o_c + nad_c + saccrp__L_c <=> akg_c + h_c + lys__L_c + nadh_c
74,TRPS1: 3ig3p_c + ser__L_c --> g3p_c + h2o_c + trp__L_c
75,CITCIb: citac_c + h2o_c --> r3mmal_c
76,GLYOX_2: h2o_c + lgt__S_c --> gthrd_c + h_c + lac__D_c + mthgxl_c
77,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
78,ASPTA: akg_c + asp__L_c <=> glu__L_c + oaa_c
79,SULR_1: 3.0 h2o_c + h2s_c + 3.0 nadp_c --> 4.0 h_c + 3.0 nadph_c + so3_c
80,PYRt2m: h_c + pyr_c --> h_m + pyr_m
81,MALS: accoa_c + glx_c + h2o_c --> coa_c + h_c + mal__L_c
82,ACCAHm: 1acpc_m + h2o_m --> 2obut_m + nh4_m
83,PPND: nad_c + pphn_c --> 34hpp_c + co2_c + nadh_c
84,VPAMTr: 3mob_c + ala__L_c --> pyr_c + val__L_c
85,RBK: atp_c + rib__D_c --> adp_c + h_c + r5p_c
86,ERTHMMOR: nad_c + r3mmal_c --> 2obut_c + co2_c + nadh_c
87,ANPRT: anth_c + prpp_c --> ppi_c + pran_c
88,H2O2t: h2o2_e <=> h2o2_c
89,ORNt: orn_e --> orn_c
90,DKMPPD2: dkmpp_c + 3.0 h2o_c --> 2kmb_c + for_c + 6.0 h_c + pi_c
91,PGCD: 3pg_c + nad_c --> 3php_c + h_c + nadh_c
92,PKETF: f6p_c + pi_c --> actp_c + e4p_c + h2o_c
93,MALSm: accoa_m + glx_m + h2o_m --> coa_m + h_m + mal__L_m
94,ACHBS: 2obut_c + h_c + pyr_c --> 2ahbut_c + co2_c
95,O2tm: o2_c --> o2_m
96,PSERT: 3php_c + glu__L_c --> akg_c + pser__L_c
97,CO2t: co2_e <=> co2_c
