,rxns_added
0,EX_tyr__L_e: tyr__L_e <=> 
1,PSCVT: pep_c + skm5p_c <=> 3psme_c + pi_c
2,GLYDHDA: gly_c + h2o_c + nad_c --> glx_c + h_c + nadh_c + nh4_c
3,SHKK: atp_c + skm_c --> adp_c + h_c + skm5p_c
4,GTHPe: 2.0 gthrd_e + h2o2_e --> gthox_e + 2.0 h2o_e
5,TYRTAi: 34hpp_c + glu__L_c --> akg_c + tyr__L_c
6,O2tm: o2_c --> o2_m
7,GTHOXti: gthox_e --> gthox_c
8,CO2t: co2_e <=> co2_c
9,H2O2t: h2o2_e <=> h2o2_c
10,LDH_D: lac__D_c + nad_c --> h_c + nadh_c + pyr_c
11,H2Ot: h2o_e <=> h2o_c
12,SUCOAACTr: ac_c + succoa_c --> accoa_c + succ_c
13,PPND: nad_c + pphn_c --> 34hpp_c + co2_c + nadh_c
14,TALA: g3p_c + s7p_c --> e4p_c + f6p_c
15,ICL: icit_c --> glx_c + succ_c
16,PKETF: f6p_c + pi_c --> actp_c + e4p_c + h2o_c
17,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
18,DHQS: 2dda7p_c --> 3dhq_c + pi_c
19,DDPA: e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c
20,SULO: h2o_c + o2_c + so3_c --> h2o2_c + h_c + so4_c
21,CHORM: chor_c --> pphn_c
22,PPDK: atp_c + pi_c + pyr_c --> amp_c + h_c + pep_c + ppi_c
23,SHK3Dr: 3dhsk_c + h_c + nadph_c <=> nadp_c + skm_c
24,TRPAS1: cys__L_c + h2o_c --> h2s_c + h_c + nh4_c + pyr_c
25,MALS: accoa_c + glx_c + h2o_c --> coa_c + h_c + mal__L_c
26,GTHRDH_syn: gthrd_c + h2o_c --> cgly_c + glu__L_c
27,TYRt: tyr__L_e --> tyr__L_c
28,EX_lys__L_e: lys__L_e <=> 
29,AASAD2: L2aadp_c + atp_c + h_c + nadh_c --> L2aadp6sa_c + amp_c + nad_c + ppi_c
30,HICITDm: hicit_m + nad_m --> h_m + nadh_m + oxag_m
31,MCITDm: hcit_m --> b124tc_m + h2o_m
32,O2tm: o2_c --> o2_m
33,P5CD: 1pyr5c_c + 2.0 h2o_c + nad_c --> glu__L_c + h_c + nadh_c
34,CO2t: co2_e <=> co2_c
35,ORNt: orn_e --> orn_c
36,r2419: akg_c + pi_m --> akg_m + pi_c
37,OXAGm: h_m + oxag_m --> 2oxoadp_m + co2_m
38,SACCD1: L2aadp6sa_c + glu__L_c + h_c + nadph_c --> h2o_c + nadp_c + saccrp__L_c
39,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
40,PUTA3: glu5sa_c + h2o_c + nad_c --> glu__L_c + 2.0 h_c + nadh_c
41,AATA: 2oxoadp_c + glu__L_c --> L2aadp_c + akg_c
42,PRO1x: nad_c + pro__L_c --> 1pyr5c_c + 2.0 h_c + nadh_c
43,SACCD2: h2o_c + nad_c + saccrp__L_c <=> akg_c + h_c + lys__L_c + nadh_c
44,FAO10: atp_c + 9.0 coa_c + 7.0 fad_c + 8.0 h2o_c + 8.0 nad_c + ocdcea_c --> 9.0 accoa_c + amp_c + 7.0 fadh2_c + 8.0 h_c + 8.0 nadh_c + ppi_c
45,2OXOADPtim: 2oxoadp_m --> 2oxoadp_c
46,CO2tmt: co2_m <=> co2_c
47,AASAD1: L2aadp_c + atp_c + h_c + nadph_c --> L2aadp6sa_c + amp_c + nadp_c + ppi_c
48,ACChex: coa_c + h_c + hexc_c --> h2o_c + hexccoa_c
49,HACNHm: b124tc_m + h2o_m --> hicit_m
50,HCITSm: accoa_m + akg_m + h2o_m --> coa_m + h_m + hcit_m
51,EX_cys__L_e: cys__L_e <=> 
52,FBA: fdp_c <=> dhap_c + g3p_c
53,TSULR3e: 2.0 gthrd_c + tsul_c --> gthox_c + h2s_c + so3_c
54,SATm: accoa_m + ser__L_m --> acser_m + coa_m
55,CO2t: co2_e <=> co2_c
56,MLTHFtm: mlthf_c --> mlthf_m
57,THFtmt: thf_m <=> thf_c
58,PGCD: 3pg_c + nad_c --> 3php_c + h_c + nadh_c
59,AHSERL4: acser_c + trdrd_c + tsul_c --> ac_c + cys__L_c + h_c + so3_c + trdox_c
60,ACSERtmi: acser_m --> acser_c
61,THFGLUH: h2o_c + thfglu_c --> glu__L_c + h_c + thf_c
62,FBA3: s17bp_c --> dhap_c + e4p_c
63,SHL_c: h2s_c + h_c + ser__L_c --> cys__L_c + h2o_c
64,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
65,PSP_L: h2o_c + pser__L_c --> pi_c + ser__L_c
66,GTHRDt2: gthrd_e --> gthrd_c
67,SULO: h2o_c + o2_c + so3_c --> h2o2_c + h_c + so4_c
68,GLYtm: gly_c --> gly_m
69,MALS: accoa_c + glx_c + h2o_c --> coa_c + h_c + mal__L_c
70,FAO10: atp_c + 9.0 coa_c + 7.0 fad_c + 8.0 h2o_c + 8.0 nad_c + ocdcea_c --> 9.0 accoa_c + amp_c + 7.0 fadh2_c + 8.0 h_c + 8.0 nadh_c + ppi_c
71,PSERT: 3php_c + glu__L_c --> akg_c + pser__L_c
72,ACChex: coa_c + h_c + hexc_c --> h2o_c + hexccoa_c
73,GLYO1: gly_c + h2o_c + o2_c --> glx_c + h2o2_c + nh4_c
74,GHMT2r_m: ser__L_m + thf_m <=> gly_m + h2o_m + mlthf_m
75,GTHRDH_syn: gthrd_c + h2o_c --> cgly_c + glu__L_c
76,CYStec: cys__L_e --> cys__L_c
77,EX_trp__L_e: trp__L_e <=> 
78,PSCVT: pep_c + skm5p_c <=> 3psme_c + pi_c
79,IGPS: 2cpr5p_c + h_c --> 3ig3p_c + co2_c + h2o_c
80,GLYDHDA: gly_c + h2o_c + nad_c --> glx_c + h_c + nadh_c + nh4_c
81,SHKK: atp_c + skm_c --> adp_c + h_c + skm5p_c
82,GTHPe: 2.0 gthrd_e + h2o2_e --> gthox_e + 2.0 h2o_e
83,TRPS1: 3ig3p_c + ser__L_c --> g3p_c + h2o_c + trp__L_c
84,PRAIi: pran_c --> 2cpr5p_c
85,GTHOXti: gthox_e --> gthox_c
86,CO2t: co2_e <=> co2_c
87,H2O2t: h2o2_e <=> h2o2_c
88,ANS2: chor_c + nh4_c --> anth_c + h2o_c + h_c + pyr_c
89,PGCD: 3pg_c + nad_c --> 3php_c + h_c + nadh_c
90,H2Ot: h2o_e <=> h2o_c
91,ANPRT: anth_c + prpp_c --> ppi_c + pran_c
92,SUCOAACTr: ac_c + succoa_c --> accoa_c + succ_c
93,TALA: g3p_c + s7p_c --> e4p_c + f6p_c
94,ICL: icit_c --> glx_c + succ_c
95,PKETF: f6p_c + pi_c --> actp_c + e4p_c + h2o_c
96,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
97,PSP_L: h2o_c + pser__L_c --> pi_c + ser__L_c
98,CYSLY3: cys__L_c + h_c + nadph_c --> ala__L_c + h2s_c + nadp_c
99,DHQS: 2dda7p_c --> 3dhq_c + pi_c
100,DDPA: e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c
101,SULO: h2o_c + o2_c + so3_c --> h2o2_c + h_c + so4_c
102,PPDK: atp_c + pi_c + pyr_c --> amp_c + h_c + pep_c + ppi_c
103,SHK3Dr: 3dhsk_c + h_c + nadph_c <=> nadp_c + skm_c
104,MALS: accoa_c + glx_c + h2o_c --> coa_c + h_c + mal__L_c
105,PSERT: 3php_c + glu__L_c --> akg_c + pser__L_c
106,GTHRDH_syn: gthrd_c + h2o_c --> cgly_c + glu__L_c
107,EX_dag_e: dag_e <=> 
108,PAPA161: h2o_c + pa161_c --> 12dgr161_c + pi_c
109,TSULR3e: 2.0 gthrd_c + tsul_c --> gthox_c + h2s_c + so3_c
110,PAPA120: h2o_c + pa120_c --> 12dgr120_c + pi_c
111,r2444: ddca_e --> ddca_c
112,PAPA141: h2o_c + pa141_c --> 12dgr141_c + pi_c
113,FACOAE141: h2o_c + tdecoa_c --> coa_c + h_c + ttdcea_c
114,H2Ot: h2o_e <=> h2o_c
115,ALCD19y: glyald_c + h_c + nadph_c <=> glyc_c + nadp_c
116,TSR: h2_c + tsul_c --> h2s_c + so3_c
117,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
118,SULO: h2o_c + o2_c + so3_c --> h2o2_c + h_c + so4_c
119,PAPA140: h2o_c + pa140_c --> 12dgr140_c + pi_c
120,lipid3: dag_c <=> 12dgr120_c + 12dgr140_c + 12dgr141_c + 12dgr160_c + 12dgr161_c + 12dgr180_c + 12dgr181_c
121,PAPA181: h2o_c + pa181_c --> 12dgr181_c + pi_c
122,PAPA160: h2o_c + pa160_c --> 12dgr160_c + pi_c
123,PAPA180: h2o_c + pa180_c --> 12dgr180_c + pi_c
124,ACChex: coa_c + h_c + hexc_c --> h2o_c + hexccoa_c
125,EX_tag_e: tag_e <=> 
126,EX_hxan_e: hxan_e <=> 
127,HYXNt: hxan_e <=> hxan_c
128,EX_lipoate_e: lipoate_e <=> 
129,LIPOti_1: atp_c + h2o_c + lipoate_e + na1_e --> adp_c + h_c + lipoate_c + na1_c + pi_c
130,EX_pnto__R_e: pnto__R_e <=> 
131,PNTOte: pnto__R_e --> pnto__R_c
132,EX_succ_e: succ_e <=> 
133,FRD5: fum_c + mql6_c --> mqn6_c + succ_c
134,ASPTA: akg_c + asp__L_c <=> glu__L_c + oaa_c
135,CITt2r: cit_e + h_e <=> cit_c + h_c
136,ICL: icit_c --> glx_c + succ_c
137,CITt4_1: cit_e + na1_e --> cit_c + na1_c
138,MALS: accoa_c + glx_c + h2o_c --> coa_c + h_c + mal__L_c
139,FAO10: atp_c + 9.0 coa_c + 7.0 fad_c + 8.0 h2o_c + 8.0 nad_c + ocdcea_c --> 9.0 accoa_c + amp_c + 7.0 fadh2_c + 8.0 h_c + 8.0 nadh_c + ppi_c
