,rxns_added
0,EX_man_e: man_e <=> 
1,MANt1r: man_e <=> man_c
2,EX_citr__L_e: citr__L_e <=> 
3,NODOy: nadph_c + 2.0 no_c + 2.0 o2_c --> h_c + nadp_c + 2.0 no3_c
4,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
5,ARGDI: arg__L_c + h2o_c + h_c --> citr__L_c + nh4_c
6,r0817: citr__L_c --> citr__L_e
7,EX_lipoate_e: lipoate_e <=> 
8,LIPOti_1: atp_c + h2o_c + lipoate_e + na1_e --> adp_c + h_c + lipoate_c + na1_c + pi_c
9,EX_cit_e: cit_e <=> 
10,FERIRDe: 2.0 fe3_e + qh2_c --> 2.0 fe2_e + 2.0 h_e + q_c
11,O2tmt: o2_m <=> o2_c
12,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
13,THFGLUH: h2o_c + thfglu_c --> glu__L_c + h_c + thf_c
14,MTAP: 5mta_c + pi_c --> 5mdr1p_c + ade_c
15,MDRPD: 5mdru1p_c --> dkmpp_c + h2o_c
16,DKMPPD2: dkmpp_c + 3.0 h2o_c --> 2kmb_c + for_c + 6.0 h_c + pi_c
17,HCO3E: co2_c + h2o_c --> h_c + hco3_c
18,SO4CLtex: 2.0 cl_c + so4_e --> 2.0 cl_e + so4_c
19,GPDDA3: g3ps_c + h2o_c --> glyc3p_c + h_c + ser__L_c
20,ADMDC: amet_c + h_c --> ametam_c + co2_c
21,SO4HCOtex: 2.0 hco3_c + so4_e --> 2.0 hco3_e + so4_c
22,RBK: atp_c + rib__D_c --> adp_c + h_c + r5p_c
23,SPMS: ametam_c + ptrc_c --> 5mta_c + h_c + spmd_c
24,CLFORtex: cl_e + 2.0 for_c --> cl_c + 2.0 for_e
25,EX_ser__L_e: ser__L_e <=> 
26,r2526: ser__L_e --> ser__L_c
27,EX_pnto__R_e: pnto__R_e <=> 
28,PNTOte: pnto__R_e --> pnto__R_c
29,EX_succ_e: succ_e <=> 
30,MALS: accoa_c + glx_c + h2o_c --> coa_c + h_c + mal__L_c
31,ICL: icit_c --> glx_c + succ_c
32,FERIRDe: 2.0 fe3_e + qh2_c --> 2.0 fe2_e + 2.0 h_e + q_c
33,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
34,EX_fum_e: fum_e <=> 
35,ECOAR: h_c + nadph_c + od2coa_c --> nadp_c + stcoa_c
36,r0191: f6p_c + utp_c --> fdp_c + h_c + udp_c
37,ARTPLM1: Rtotalcoa_c --> pmtcoa_c
38,PFK_ppi: f6p_c + ppi_c --> fdp_c + h_c + pi_c
39,O2tm: o2_c --> o2_m
40,ASNGLNNaEx: asn__L_e + gln__L_c + na1_e --> asn__L_c + gln__L_e + na1_c
41,lipid2: Rtotalcoa_c <=> dcacoa_c + ddcacoa_c + hdcoa_c + hxcoa_c + occoa_c + odecoa_c + pmtcoa_c + stcoa_c + tdcoa_c + tdecoa_c
42,GLYCt: glyc_c <=> glyc_e
43,CYSGLUexR: cys__L_e + gln__L_c <=> cys__L_c + gln__L_e
