,rxns_added
0,GAPDHh: g3p_h + nad_h + pi_h --> 13dpg_h + h_h + nadh_h
1,GLNth: gln__L_c + h_c --> gln__L_h + h_h
2,LPLIPAL2G141: 2agpg141_c + h2o_c --> g3pg_c + h_c + ttdcea_c
3,FTHFLi: atp_c + for_c + thf_c --> 10fthf_c + adp_c + pi_c
4,GLNGLU: adp_c + glntrna_c + glu__L_c + pi_c <=> atp_c + gln__L_c + glutrna_c
5,IGPS: 2cpr5p_c + h_c --> 3ig3p_c + co2_c + h2o_c
6,LPLIPAL2G160: 2agpg160_c + h2o_c --> g3pg_c + h_c + hdca_c
7,trna_lys: trnalys_c <=> 
8,HSDH_h: aspsa_h + h_h + nadh_h --> hom__L_h + nad_h
9,G6PBDHh: g6p_B_h + nadp_h --> 6pgl_h + h_h + nadph_h
10,OCTAt: octa_e <=> octa_c
11,PPNDH: h_c + pphn_c --> co2_c + h2o_c + phpyr_c
12,trna_pro: trnapro_c <=> 
13,PGCD: 3pg_c + nad_c --> 3php_c + h_c + nadh_c
14,O2tm: o2_c --> o2_m
15,PSAT: 3php_h + glu__L_h --> akg_h + pser__L_h
16,Htu: h_h --> h_u
17,PPDK: atp_c + pi_c + pyr_c --> amp_c + h_c + pep_c + ppi_c
18,ASPK_1: asp__L_h + atp_h --> 4pasp_h + adp_h
19,PRUK_1: atp_h + ru5p__D_h --> adp_h + h_h + rb15bp_h
20,ARTPLM1: Rtotalcoa_c --> pmtcoa_c
21,LPLIPAL2G181: 2agpg181_c + h2o_c --> g3pg_c + h_c + ocdcea_c
22,trna_phe: trnaphe_c <=> 
23,PGDHh: 6pgc_h + nadp_h --> co2_h + nadph_h + ru5p__D_h
24,SHKK: atp_c + skm_c --> adp_c + h_c + skm5p_c
25,PSCVT: pep_c + skm5p_c <=> 3psme_c + pi_c
26,HCITSm: accoa_m + akg_m + h2o_m --> coa_m + h_m + hcit_m
27,DDPA: e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c
28,SACCD1: L2aadp6sa_c + glu__L_c + h_c + nadph_c --> h2o_c + nadp_c + saccrp__L_c
29,trna_tyr: trnatyr_c <=> 
30,ALDD1: fald_c + h2o_c + nad_c --> for_c + 2.0 h_c + nadh_c
31,FORthi: for_h + h_h --> for_c + h_c
32,G3PT: glyc3p_c + h2o_c --> glyc_c + pi_c
33,PHSERt_h: phom_h --> phom_c
34,TRPS1: 3ig3p_c + ser__L_c --> g3p_c + h2o_c + trp__L_c
35,ACHBS: 2obut_c + h_c + pyr_c --> 2ahbut_c + co2_c
36,PIt_h: h_c + pi_c --> h_h + pi_h
37,LPLIPAL2G161: 2agpg161_c + h2o_c --> g3pg_c + h_c + hdcea_c
38,PFLh: coa_h + pyr_h --> accoa_h + for_h
39,CYSLY3: cys__L_c + h_c + nadph_c --> ala__L_c + h2s_c + nadp_c
40,OXAGm: h_m + oxag_m --> 2oxoadp_m + co2_m
41,METGL: h2o_c + met__L_c --> 2obut_c + ch4s_c + nh4_c
42,PGLh: 6pgl_h + h2o_h --> 6pgc_h + h_h
43,SHK3Dr: 3dhsk_c + h_c + nadph_c <=> nadp_c + skm_c
44,AATA: 2oxoadp_c + glu__L_c --> L2aadp_c + akg_c
45,THRAL: ser__L_h --> nh4_h + pyr_h
46,r2412: citr__L_m + h_c + orn_c --> citr__L_c + h_m + orn_m
47,TYRTAi: 34hpp_c + glu__L_c --> akg_c + tyr__L_c
48,trna_gly: trnagly_c <=> 
49,LEUtec: leu__L_e --> leu__L_c
50,trna_trp: trnatrp_c <=> 
51,H2Oth: h2o_c --> h2o_h
52,trna_his: trnahis_c <=> 
53,PPND: nad_c + pphn_c --> 34hpp_c + co2_c + nadh_c
54,ORNt: orn_e --> orn_c
55,SULO: h2o_c + o2_c + so3_c --> h2o2_c + h_c + so4_c
56,GLUS: akg_h + gln__L_h + h_h + nadh_h --> 2.0 glu__L_h + nad_h
57,PSP: h2o_h + pser__L_h --> pi_h + ser__L_h
58,trna_asn: trnaasn_c <=> 
59,trna_leu: trnaleu_c <=> 
60,KARA2: 2ahbut_c + h_c + nadph_c --> 23dhmp_c + nadp_c
61,ARTCOAL1: Rtotal_c + coa_c --> Rtotalcoa_c
62,trna_ser: trnaser_c <=> 
63,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
64,trna_asp: trnaasp_c <=> 
65,HSK_1: atp_h + hom__L_h --> adp_h + h_h + phom_h
66,GLUth: glu__L_h + h_h --> glu__L_c + h_c
67,trna_thr: trnathr_c <=> 
68,LDH_D: lac__D_c + nad_c --> h_c + nadh_c + pyr_c
69,EX_his__L_e: his__L_e <=> 
70,ATPSu: 3.0 adp_c + 14.0 h_u + 3.0 pi_c --> 3.0 atp_c + 3.0 h2o_c + 11.0 h_c
71,HISt2r: h_e + his__L_e <=> h_c + his__L_c
72,PSP_L: h2o_c + pser__L_c --> pi_c + ser__L_c
73,2OXOADPtim: 2oxoadp_m --> 2oxoadp_c
74,PEPPIth: pep_c + pi_h --> pep_h + pi_c
75,aratyr3: phpyr_c + tyr__L_c --> 34hpp_c + phe__L_c
76,MSULR: ch4s_c + 3.0 h2o_c + 3.0 nadp_c --> 4.0 h_c + mso3_c + 3.0 nadph_c
77,ACSERthi: acser_h --> acser_c
78,CO2tmt: co2_m <=> co2_c
79,trna_cys: trnacys_c <=> 
80,GPDDA4: g3pg_c + h2o_c --> glyc3p_c + glyc_c + h_c
81,PGLYDH: 3pg_h + nad_h --> 3php_h + h_h + nadh_h
82,PAPt: pap_e <=> pap_c
83,KARA1im: alac__S_m + h_m + nadph_m --> 23dhmb_m + nadp_m
84,PSERT: 3php_c + glu__L_c --> akg_c + pser__L_c
85,QMO2: 2.0 o2_c + q8h2_c --> 2.0 h_c + 2.0 o2s_c + q8_c
86,OCBT: cbp_c + orn_c --> citr__L_c + h_c + pi_c
87,DHAD2: 23dhmp_c --> 3mop_c + h2o_c
88,CHORM: chor_c --> pphn_c
89,LPLIPAL2G120: 2agpg120_c + h2o_c --> ddca_c + g3pg_c + h_c
90,ASPTA6: ala__L_c + oaa_c --> asp__L_c + pyr_c
91,PRAIi: pran_c --> 2cpr5p_c
92,ACChex: coa_c + h_c + hexc_c --> h2o_c + hexccoa_c
93,trna_ile: trnaile_c <=> 
94,GTHRDt2: gthrd_e --> gthrd_c
95,CBMKr: atp_c + co2_c + nh4_c --> adp_c + cbp_c + 2.0 h_c
96,PYK_h: adp_h + h_h + pep_h --> atp_h + pyr_h
97,CPS_m: 2.0 atp_m + co2_m + h2o_m + nh4_m --> 2.0 adp_m + cbp_m + 3.0 h_m + pi_m
98,FBA3: s17bp_c --> dhap_c + e4p_c
99,CO2t: co2_e <=> co2_c
100,ACSERL_c: acser_c + seln_c --> ac_c + selcys_c
101,GLYDHDA: gly_c + h2o_c + nad_c --> glx_c + h_c + nadh_c + nh4_c
102,trna_ala: trnaala_c <=> 
103,trna_met: trnamet_c <=> 
104,HACNHm: b124tc_m + h2o_m --> hicit_m
105,ASADH: 4pasp_h + h_h + nadph_h --> aspsa_h + nadp_h + pi_h
106,ASPth: asp__L_c + h_c --> asp__L_h + h_h
107,SAT: accoa_h + ser__L_h --> acser_h + coa_h
108,EX_pap_e: pap_e <=> 
109,GTHRDH_syn: gthrd_c + h2o_c --> cgly_c + glu__L_c
110,GLXtm: glx_c --> glx_m
111,PGKh: 13dpg_h + adp_h --> 3pg_h + atp_h
112,G3P_pi_thr: g3p_c + pi_h --> g3p_h + pi_c
113,PYRt2m: h_c + pyr_c --> h_m + pyr_m
114,G6PB_pi_th: g6p_B_c + pi_h --> g6p_B_h + pi_c
115,HICITDm: hicit_m + nad_m --> h_m + nadh_m + oxag_m
116,trna_val: trnaval_c <=> 
117,3MOBtmt: 3mob_m <=> 3mob_c
118,AASAD1: L2aadp_c + atp_c + h_c + nadph_c --> L2aadp6sa_c + amp_c + nadp_c + ppi_c
119,MALSm: accoa_m + glx_m + h2o_m --> coa_m + h_m + mal__L_m
120,ANS2: chor_c + nh4_c --> anth_c + h2o_c + h_c + pyr_c
