,rxns_added
0,ANPRT: anth_c + prpp_c --> ppi_c + pran_c
1,ACALDCD: 2.0 acald_c --> actn__R_c
2,LDHm: lac__D_m + nad_m --> h_m + nadh_m + pyr_m
3,trna_met: trnamet_c <=> 
4,LEUtec: leu__L_e --> leu__L_c
5,PGLh: 6pgl_h + h2o_h --> 6pgc_h + h_h
6,ADHEr: accoa_c + 2.0 h_c + 2.0 nadh_c --> coa_c + etoh_c + 2.0 nad_c
7,araphe2: 3mop_c + phe__L_c --> ile__L_c + phpyr_c
8,BPNT: h2o_c + pap_c --> amp_c + pi_c
9,METAT: atp_c + h2o_c + met__L_c --> amet_c + pi_c + ppi_c
10,trna_asn: trnaasn_c <=> 
11,ASNS2: asp__L_c + atp_c + nh4_c --> amp_c + asn__L_c + h_c + ppi_c
12,FTHFLi: atp_c + for_c + thf_c --> 10fthf_c + adp_c + pi_c
13,TRPS1: 3ig3p_c + ser__L_c --> g3p_c + h2o_c + trp__L_c
14,PSD141: h_c + ps141_c --> co2_c + pe141_c
15,3MOBtmt: 3mob_m <=> 3mob_c
16,PRUK_1: atp_h + ru5p__D_h --> adp_h + h_h + rb15bp_h
17,GLNth: gln__L_c + h_c --> gln__L_h + h_h
18,ASPTA6: ala__L_c + oaa_c --> asp__L_c + pyr_c
19,GLYDHDA: gly_c + h2o_c + nad_c --> glx_c + h_c + nadh_c + nh4_c
20,KARA1im: alac__S_m + h_m + nadph_m --> 23dhmb_m + nadp_m
21,ASPth: asp__L_c + h_c --> asp__L_h + h_h
22,RBK: atp_c + rib__D_c --> adp_c + h_c + r5p_c
23,PLPSD1801819Z: h2o_c + pe1801819Z_c --> etha_c + h_c + pa1801819Z_c
24,SHK3Dr: 3dhsk_c + h_c + nadph_c <=> nadp_c + skm_c
25,PSP: h2o_h + pser__L_h --> pi_h + ser__L_h
26,trna_ala: trnaala_c <=> 
27,PDYXPT_c: pydam_c + pyr_c --> ala__L_c + pydx_c
28,GLUVESSEC: atp_c + glu__L_c + h2o_c --> adp_c + glu__L_e + h_c + pi_c
29,trna_tyr: trnatyr_c <=> 
30,AHSERL4: acser_c + trdrd_c + tsul_c --> ac_c + cys__L_c + h_c + so3_c + trdox_c
31,PHETA1: akg_c + phe__L_c <=> glu__L_c + phpyr_c
32,GLUDy: glu__L_c + h2o_c + nadp_c <=> akg_c + h_c + nadph_c + nh4_c
33,SHKK: atp_c + skm_c --> adp_c + h_c + skm5p_c
34,r0963: fol_e <=> fol_c
35,MLTG2: h2o_c + maltttr_c --> glc__D_c + malttr_c
36,PSD181: h_c + ps181_c --> co2_c + pe181_c
37,GAPDHh: g3p_h + nad_h + pi_h --> 13dpg_h + h_h + nadh_h
38,r1290: fad_c + fadh2_m --> fad_m + fadh2_c
39,UREAt: urea_e <=> urea_c
40,DAGK181: 12dgr181_c + atp_c --> adp_c + h_c + pa181_c
41,MTHFD: mlthf_c + nadp_c <=> methf_c + nadph_c
42,DHAD2: 23dhmp_c --> 3mop_c + h2o_c
43,trna_val: trnaval_c <=> 
44,ETHAPT_MYRS_MYRS_c: 12dgr140_c + cdpea_c --> cmp_c + h_c + pe140_c
45,G6PA_pi_th: g6p_A_c + pi_h --> g6p_A_h + pi_c
46,PSSA120: cdpdddecg_c + ser__L_c --> cmp_c + h_c + ps120_c
47,CHORM: chor_c --> pphn_c
48,MTHFC: h2o_c + methf_c <=> 10fthf_c + h_c
49,trna_gly: trnagly_c <=> 
50,trna_ile: trnaile_c <=> 
51,TYRTA: akg_c + tyr__L_c <=> 34hpp_c + glu__L_c
52,FERIRDe: 2.0 fe3_e + qh2_c --> 2.0 fe2_e + 2.0 h_e + q_c
53,ANS2: chor_c + nh4_c --> anth_c + h2o_c + h_c + pyr_c
54,PHSERt_h: phom_h --> phom_c
55,DASYN181: ctp_c + h_c + pa181_c --> cdpdodec11eg_c + ppi_c
56,trna_cys: trnacys_c <=> 
57,PPND: nad_c + pphn_c --> 34hpp_c + co2_c + nadh_c
58,GLYCL_2: co2_c + mlthf_c + nadh_c + nh4_c --> gly_c + nad_c + thf_c
59,GLYOX_2: h2o_c + lgt__S_c --> gthrd_c + h_c + lac__D_c + mthgxl_c
60,H2O2t: h2o2_e <=> h2o2_c
61,PGCD: 3pg_c + nad_c --> 3php_c + h_c + nadh_c
62,TALA: g3p_c + s7p_c --> e4p_c + f6p_c
63,GLYCLTDx: glx_c + h_c + nadh_c --> glyclt_c + nad_c
64,CAT: 2.0 h2o2_c --> 2.0 h2o_c + o2_c
65,DHQTi: 3dhq_c --> 3dhsk_c + h2o_c
66,SAT: accoa_h + ser__L_h --> acser_h + coa_h
67,GLCDBRAN3: glycogen_c + h2o_c --> 14glucan_c + glc__D_c
68,MLTP2: malthx_c + pi_c --> g1p_c + maltpt_c
69,THD1m: h_c + nadh_m + nadp_m --> h_m + nad_m + nadph_m
70,SUCD3: fadh2_c + q_c --> fad_c + qh2_c
71,lipid5: pe_c <=> pe120_c + pe140_c + pe141_c + pe160_c + pe161_c + pe180_c + pe181_c
72,GLUth: glu__L_h + h_h --> glu__L_c + h_c
73,SO3ti: so3_c --> so3_e
74,trna_leu: trnaleu_c <=> 
75,ACSERthi: acser_h --> acser_c
76,trna_phe: trnaphe_c <=> 
77,MLTG1: h2o_c + malttr_c --> glc__D_c + malt_c
78,CHORS: 3psme_c --> chor_c + pi_c
79,PRPPS: atp_c + r5p_c --> amp_c + h_c + prpp_c
80,trna_his: trnahis_c <=> 
81,Htu: h_h --> h_u
82,NH4tmt: nh4_m <=> nh4_c
83,RBPCh: co2_h + h2o_h + rb15bp_h --> 2.0 3pg_h + 2.0 h_h
84,PSP_L: h2o_c + pser__L_c --> pi_c + ser__L_c
85,PSCVT: pep_c + skm5p_c <=> 3psme_c + pi_c
86,PRUK: atp_c + ru5p__D_c --> adp_c + h_c + rb15bp_c
87,CO2tmt: co2_m <=> co2_c
