,rxns_added
0,T4HCINNMFM
1,FTHFI_1
2,CO2tmt
3,SK_trnaarg_c
4,SK_trnaval_c
5,4HBZCOAFm
6,SK_trnaleu_c
7,SK_trnagln_c
8,GLDBRAN
9,HMR_6782
10,PHEMEtm
11,OPHHXm
12,SK_trdrd_c
13,NNDPR
14,PMDPHT
15,GTPCII
16,UDPGtnic
17,4HBZFm
18,GGNG
19,SK_trnagly_c
20,NADK
21,GLGNS1
22,FTHFLi
23,34HPLtm
24,GLBRAN
25,SK_trnacys_c
26,SK_trnatyr_c
27,SK_trnaphe_c
28,SK_trnaasp_c
29,SK_trnaser_c
30,SK_trnamet_c
31,SK_trnaile_c
32,SK_trnapro_c
33,GLPASE2a
34,DROPPRy
35,SK_trnatrp_c
36,SK_trnahis_c
37,OCTDPtmt
38,QULNS
39,SK_trnalys_c
40,SK_trnaasn_c
41,SK_trnaglu_c
42,AMPt_m
43,ASPOcm_1
44,GLPASE1
45,SK_trnathr_c
46,OPHBDCm
47,R5PFLc
48,HBZOPTm
49,RIBFSc
50,SK_trnaala_c
51,COUCOAFm
52,RBFSa
