,rxns_added
0,PYRtm: pyr_c --> pyr_m
1,HCO3E: co2_c + h2o_c --> h_c + hco3_c
2,r0911: glu__L_m + pro__L_c --> glu__L_c + pro__L_m
3,THD1m: h_c + nadh_m + nadp_m --> h_m + nad_m + nadph_m
4,trna_asp: trnaasp_c <=> 
5,ACSERL: acser_c + seln_c --> ac_c + 2.0 h_c + selcys_c
6,FORAMD: frmd_c + h2o_c --> for_c + nh4_c
7,GLUth: glu__L_h + h_h --> glu__L_c + h_c
8,TALA: g3p_c + s7p_c --> e4p_c + f6p_c
9,GLNS: atp_c + glu__L_c + nh4_c --> adp_c + gln__L_c + h_c + pi_c
10,CHORM: chor_c --> pphn_c
11,GLUS: akg_h + gln__L_h + h_h + nadh_h --> 2.0 glu__L_h + nad_h
12,ATPS_h: adp_h + 4.67 h_u + pi_h --> atp_h + h2o_h + 3.67 h_h
13,PKETF: f6p_c + pi_c --> actp_c + e4p_c + h2o_c
14,SO3ti: so3_c --> so3_e
15,DHAD1m: 23dhmb_m --> 3mob_m + h2o_m
16,SAT: accoa_h + ser__L_h --> acser_h + coa_h
17,PC: atp_c + hco3_c + pyr_c --> adp_c + h_c + oaa_c + pi_c
18,PGLh: 6pgl_h + h2o_h --> 6pgc_h + h_h
19,trna_thr: trnathr_c <=> 
20,GLYCL_2: co2_c + mlthf_c + nadh_c + nh4_c --> gly_c + nad_c + thf_c
21,SAL_m: ser__L_m --> nh4_m + pyr_m
22,DHQTi: 3dhq_c --> 3dhsk_c + h2o_c
23,MTHFC: h2o_c + methf_c <=> 10fthf_c + h_c
24,ASPth: asp__L_c + h_c --> asp__L_h + h_h
25,aratyr2: 3mop_c + tyr__L_c --> 34hpp_c + ile__L_c
26,ACYP_2: actp_c + h2o_c --> ac_c + h_c + pi_c
27,ALATA_Lm: akg_m + ala__L_m --> glu__L_m + pyr_m
28,GLUDym: glu__L_m + h2o_m + nadp_m --> akg_m + h_m + nadph_m + nh4_m
29,PSERT: 3php_c + glu__L_c --> akg_c + pser__L_c
30,PHETA1: akg_c + phe__L_c <=> glu__L_c + phpyr_c
31,BPNT: h2o_c + pap_c --> amp_c + pi_c
32,CHORS: 3psme_c --> chor_c + pi_c
33,trna_trp: trnatrp_c <=> 
34,trna_cys: trnacys_c <=> 
35,G3P_pi_thr: g3p_c + pi_h --> g3p_h + pi_c
36,MLTG2: h2o_c + maltttr_c --> glc__D_c + malttr_c
37,trna_ser: trnaser_c <=> 
38,AAMYL: 14glucan_c --> malthx_c
39,HSDH_h: aspsa_h + h_h + nadh_h --> hom__L_h + nad_h
40,SHK3Dr: 3dhsk_c + h_c + nadph_c <=> nadp_c + skm_c
41,PSAT: 3php_h + glu__L_h --> akg_h + pser__L_h
42,PGLYDH: 3pg_h + nad_h --> 3php_h + h_h + nadh_h
43,FDH7: co2_c + fdxr_42_c + h_c --> fdxo_42_c + for_c
44,GAPDHh: g3p_h + nad_h + pi_h --> 13dpg_h + h_h + nadh_h
45,RBPC: co2_c + h2o_c + rb15bp_c --> 2.0 3pg_c + 2.0 h_c
46,PSP: h2o_h + pser__L_h --> pi_h + ser__L_h
47,FTHFLi: atp_c + for_c + thf_c --> 10fthf_c + adp_c + pi_c
48,GLUK: atp_c + glc__D_c --> adp_c + g6p_B_c + h_c
49,THFtmt: thf_m <=> thf_c
50,TYRTA: akg_c + tyr__L_c <=> 34hpp_c + glu__L_c
51,P5CDm: 1pyr5c_m + 2.0 h2o_m + nad_m --> glu__L_m + h_m + nadh_m
52,H2Oth: h2o_c --> h2o_h
53,trna_lys: trnalys_c <=> 
54,CITCIb: citac_c + h2o_c --> r3mmal_c
55,CODH_ACS: co2_c + coa_c + fdxr_42_c + h_c + mecfsp_c --> accoa_c + cfesp_c + fdxo_42_c + h2o_c
56,CYSLY3: cys__L_c + h_c + nadph_c --> ala__L_c + h2s_c + nadp_c
57,PRUK: atp_c + ru5p__D_c --> adp_c + h_c + rb15bp_c
58,RBK: atp_c + rib__D_c --> adp_c + h_c + r5p_c
59,MTHFD: mlthf_c + nadp_c <=> methf_c + nadph_c
60,LEUt4: leu__L_e + na1_e --> leu__L_c + na1_c
61,GLYCLm: gly_m + nad_m + thf_m <=> co2_m + mlthf_m + nadh_m + nh4_m
62,MLTG1: h2o_c + malttr_c --> glc__D_c + malt_c
63,ACSERthi: acser_h --> acser_c
64,PHSERt_h: phom_h --> phom_c
65,r0963: fol_e <=> fol_c
66,GLYCLTDy: glx_c + h_c + nadph_c --> glyclt_c + nadp_c
67,QRr: h_c + nadph_c + q_c --> nadp_c + qh2_c
68,KARA2: 2ahbut_c + h_c + nadph_c --> 23dhmp_c + nadp_c
69,PGDHh: 6pgc_h + nadp_h --> co2_h + nadph_h + ru5p__D_h
70,HYDFDN2r: fdxo_42_c + 2.0 h2_c + nadp_c --> fdxr_42_c + 3.0 h_c + nadph_c
71,IGPS: 2cpr5p_c + h_c --> 3ig3p_c + co2_c + h2o_c
72,HMR_3951: na1_c + so3_c --> na1_e + so3_e
73,DDPA: e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c
74,PGCD: 3pg_c + nad_c --> 3php_c + h_c + nadh_c
75,trna_asn: trnaasn_c <=> 
76,PRO1xm: nad_m + pro__L_m --> 1pyr5c_m + 2.0 h_m + nadh_m
77,trna_his: trnahis_c <=> 
78,ACHBS: 2obut_c + h_c + pyr_c --> 2ahbut_c + co2_c
79,GLYGS: h2o_c + udpg_c --> 14glun_c + h_c + udp_c
80,SELCYSLY3: nadph_c + selcys_c --> ala__L_c + nadp_c + seln_c
81,RBPCh: co2_h + h2o_h + rb15bp_h --> 2.0 3pg_h + 2.0 h_h
82,GLCDBRAN3: glycogen_c + h2o_c --> 14glucan_c + glc__D_c
83,trna_arg: trnaarg_c <=> 
84,ACLSm: h_m + 2.0 pyr_m --> alac__S_m + co2_m
85,HISD_c: 3.0 h2o_c + his__L_c --> frmd_c + glu__L_c + nh4_c
86,SHKK: atp_c + skm_c --> adp_c + h_c + skm5p_c
87,G6PB_pi_th: g6p_B_c + pi_h --> g6p_B_h + pi_c
88,METR: 5mthf_c + cfesp_c --> mecfsp_c + thf_c
89,trna_tyr: trnatyr_c <=> 
90,FMETTRS_1: 10fthf_c + mettrna_c --> fmettrna_c + thf_c
91,MLTP2: malthx_c + pi_c --> g1p_c + maltpt_c
92,trna_gln: trnagln_c <=> 
93,GLNGLU: adp_c + glntrna_c + glu__L_c + pi_c <=> atp_c + gln__L_c + glutrna_c
94,FERIRDe: 2.0 fe3_e + qh2_c --> 2.0 fe2_e + 2.0 h_e + q_c
95,PRAIi: pran_c --> 2cpr5p_c
96,PSCVT: pep_c + skm5p_c <=> 3psme_c + pi_c
97,ACCOAth: accoa_c + coa_h --> accoa_h + coa_c
98,FOLt2_1: fol_e + h2o_c --> fol_c + h2o_e
99,PPND: nad_c + pphn_c --> 34hpp_c + co2_c + nadh_c
100,PPNDH: h_c + pphn_c --> co2_c + h2o_c + phpyr_c
101,GHMT2r_m: ser__L_m + thf_m <=> gly_m + h2o_m + mlthf_m
102,3MOBtmt: 3mob_m <=> 3mob_c
103,GLNth: gln__L_c + h_c --> gln__L_h + h_h
104,trna_ala: trnaala_c <=> 
105,trna_pro: trnapro_c <=> 
106,ALAtmi: ala__L_m <=> ala__L_c
107,TRPAS1: cys__L_c + h2o_c --> h2s_c + h_c + nh4_c + pyr_c
108,CITMS: accoa_c + h2o_c + pyr_c --> citm_c + coa_c + h_c
109,PGKh: 13dpg_h + adp_h --> 3pg_h + atp_h
110,THRS: h2o_c + phom_c --> pi_c + thr__L_c
111,trna_phe: trnaphe_c <=> 
112,CITCIa: citm_c --> citac_c + h2o_c
113,PRPPS: atp_c + r5p_c --> amp_c + h_c + prpp_c
114,TRPS1: 3ig3p_c + ser__L_c --> g3p_c + h2o_c + trp__L_c
115,CO2tmt: co2_m <=> co2_c
116,trna_ile: trnaile_c <=> 
117,HSK_1: atp_h + hom__L_h --> adp_h + h_h + phom_h
118,ATPSu: 3.0 adp_c + 14.0 h_u + 3.0 pi_c --> 3.0 atp_c + 3.0 h2o_c + 11.0 h_c
119,PPDK: atp_c + pi_c + pyr_c --> amp_c + h_c + pep_c + ppi_c
120,EX_pap_e: pap_e <=> 
121,MALT: h2o_c + malt_c --> 2.0 glc__D_c
122,VPAMTr: 3mob_c + ala__L_c --> pyr_c + val__L_c
123,NADHDH: 3.0 h_c + nadh_c + q_c --> 2.0 h_e + nad_c + qh2_c
124,EX_leu__L_e: leu__L_e <=> 
125,ASADH: 4pasp_h + h_h + nadph_h --> aspsa_h + nadp_h + pi_h
126,NH4tmt: nh4_m <=> nh4_c
127,trna_leu: trnaleu_c <=> 
128,trna_val: trnaval_c <=> 
129,ANPRT: anth_c + prpp_c --> ppi_c + pran_c
130,NADPHtmt: nadph_c <=> nadph_m
131,trna_met: trnamet_c <=> 
132,NADPt2_c: nadp_m --> nadp_c
133,DHQS: 2dda7p_c --> 3dhq_c + pi_c
134,MLTP1: maltpt_c + pi_c --> g1p_c + maltttr_c
135,ERTHMMOR: nad_c + r3mmal_c --> 2obut_c + co2_c + nadh_c
136,ANS2: chor_c + nh4_c --> anth_c + h2o_c + h_c + pyr_c
137,MTHFR5: fdxo_42_c + h_c + mlthf_c + 2.0 nadh_c --> 5mthf_c + fdxr_42_c + 2.0 nad_c
138,PRUK_1: atp_h + ru5p__D_h --> adp_h + h_h + rb15bp_h
139,PSP_L: h2o_c + pser__L_c --> pi_c + ser__L_c
140,MLTHFtm: mlthf_c --> mlthf_m
141,DHAD2: 23dhmp_c --> 3mop_c + h2o_c
142,ASPTA6: ala__L_c + oaa_c --> asp__L_c + pyr_c
143,ALATA_L: akg_c + ala__L_c --> glu__L_c + pyr_c
144,PIt_h: h_c + pi_c --> h_h + pi_h
145,KARA1im: alac__S_m + h_m + nadph_m --> 23dhmb_m + nadp_m
146,ASNS2: asp__L_c + atp_c + nh4_c --> amp_c + asn__L_c + h_c + ppi_c
147,ASPK_1: asp__L_h + atp_h --> 4pasp_h + adp_h
148,G6PBDHh: g6p_B_h + nadp_h --> 6pgl_h + h_h + nadph_h
149,FBA3: s17bp_c --> dhap_c + e4p_c
