,rxns_added
0,G6PB_pi_th: g6p_B_c + pi_h --> g6p_B_h + pi_c
1,ACITL: atp_c + cit_c + coa_c --> accoa_c + adp_c + oaa_c + pi_c
2,AASAD2: L2aadp_c + atp_c + h_c + nadh_c --> L2aadp6sa_c + amp_c + nad_c + ppi_c
3,ANPRT: anth_c + prpp_c --> ppi_c + pran_c
4,CHRPL: chor_c --> 4hbz_c + pyr_c
5,FACOAE80: h2o_c + occoa_c --> coa_c + h_c + octa_c
6,SULR_1: 3.0 h2o_c + h2s_c + 3.0 nadp_c --> 4.0 h_c + 3.0 nadph_c + so3_c
7,MSULR: ch4s_c + 3.0 h2o_c + 3.0 nadp_c --> 4.0 h_c + mso3_c + 3.0 nadph_c
8,GLUPRT: gln__L_c + h2o_c + prpp_c --> glu__L_c + ppi_c + pram_c
9,NO2tmt: no2_m <=> no2_c
10,DB4PS: ru5p__D_c --> db4p_c + for_c + h_c
11,RBFSa: 4r5au_c + db4p_c --> dmlz_c + 2.0 h2o_c + pi_c
12,HSK_1: atp_h + hom__L_h --> adp_h + h_h + phom_h
13,SHK3Dr: 3dhsk_c + h_c + nadph_c <=> nadp_c + skm_c
14,FORthi: for_h + h_h --> for_c + h_c
15,NH4tmt: nh4_m <=> nh4_c
16,FDMO2: fmnh2_c + mso3_c + o2_c --> fald_c + fmn_c + h2o_c + h_c + so3_c
17,METGL: h2o_c + met__L_c --> 2obut_c + ch4s_c + nh4_c
18,GLUth: glu__L_h + h_h --> glu__L_c + h_c
19,RTOT4_cho: R4coa_cho_c --> Rtotalcoa_c
20,IGPS: 2cpr5p_c + h_c --> 3ig3p_c + co2_c + h2o_c
21,OCTDPtmt: octdp_m <=> octdp_c
22,AATA: 2oxoadp_c + glu__L_c --> L2aadp_c + akg_c
23,RBFSb: 2.0 dmlz_c --> 4r5au_c + ribflv_c
24,R07456: g3p_c + gln__L_c + ru5p__D_c <=> glu__L_c + pydx5p_c
25,HACNHm: b124tc_m + h2o_m --> hicit_m
26,SHKK: atp_c + skm_c --> adp_c + h_c + skm5p_c
27,PFLh: coa_h + pyr_h --> accoa_h + for_h
28,PRUK_1: atp_h + ru5p__D_h --> adp_h + h_h + rb15bp_h
29,TMPK: atp_c + thmmp_c --> adp_c + thmpp_c
30,PSCVT: pep_c + skm5p_c <=> 3psme_c + pi_c
31,GLUS: akg_h + gln__L_h + h_h + nadh_h --> 2.0 glu__L_h + nad_h
32,SACCD1: L2aadp6sa_c + glu__L_c + h_c + nadph_c --> h2o_c + nadp_c + saccrp__L_c
33,DHAD2: 23dhmp_c --> 3mop_c + h2o_c
34,PINOS: 0.01 cdpdag_c + inost_c --> cmp_c + h_c + 0.01 ptd1ino_c
35,PAPA_OLE_PALM: h2o_c + pa1819Z160_c --> 12dgr1819Z160_c + pi_c
36,PKETF: f6p_c + pi_c --> actp_c + e4p_c + h2o_c
37,G3P_pi_thr: g3p_c + pi_h --> g3p_h + pi_c
38,AMPMS: air_c + h2o_c --> 4ampm_c + 2.0 for_c + 4.0 h_c
