,rxns_added
0,PROTEIN_BS: 0.6 ala__L_c + 0.377 arg__L_c + 0.2881 asn__L_c + 0.359 asp__L_c + 0.145 cys__L_c + 0.322 gln__L_c + 0.386 glu__L_c + 0.538 gly_c + 0.143 his__L_c + 0.324 ile__L_c + 0.564 leu__L_c + 0.57 lys__L_c + 0.138 met__L_c + 0.219 phe__L_c + 0.313 pro__L_c + 0.43 ser__L_c + 0.386 thr__L_c + 0.044 trp__L_c + 0.182 tyr__L_c + 0.416 val__L_c --> protein_c
1,PINOS: 0.01 cdpdag_c + inost_c --> cmp_c + h_c + 0.01 ptd1ino_c
2,PHEMEtm: pheme_m <=> pheme_c
3,SHK3Dr: 3dhsk_c + h_c + nadph_c <=> nadp_c + skm_c
4,ASPO4_1: asp__L_c + mqn8_c --> iasp_c + mql8_c
5,DCTPD2: ctp_c + h2o_c + h_c --> nh4_c + utp_c
6,FBA3: s17bp_c --> dhap_c + e4p_c
7,QMO3: mql8_c + 2.0 o2_c --> 2.0 h_c + mqn8_c + 2.0 o2s_c
8,4HBZtm: 4hbz_c --> 4hbz_m
9,OPHBDCm: 3ophb_m + h_m --> 2oph_m + co2_m
10,RTOTALFATPc: Rtotal_e + atp_c + coa_c --> Rtotalcoa_c + amp_c + ppi_c
11,r1467: odecoa_c --> odecoa_m
12,PTHPS2: ahdt_c --> 6hmhpt_c + pppi_c
13,GTPCII: gtp_c + 3.0 h2o_c --> 25dhpp_c + for_c + 2.0 h_c + ppi_c
14,RBFSb: 2.0 dmlz_c --> 4r5au_c + ribflv_c
15,PMDPHT: 5aprbu_c + h2o_c --> 4r5au_c + pi_c
16,CO2tmt: co2_m <=> co2_c
17,NNDPR: 2.0 h_c + prpp_c + quln_c --> co2_c + nicrnt_c + ppi_c
18,ASPO2y: asp__L_c + nadp_c --> 2.0 h_c + iasp_c + nadph_c
19,FAOXC1811603m: 5.0 coa_m + 4.0 fad_m + 5.0 h2o_m + 5.0 nad_m + odecoa_m --> 5.0 accoa_m + 4.0 fadh2_m + 5.0 h_m + 5.0 nadh_m + occoa_m
20,ACCOAtm_1: accoa_c <=> accoa_m
21,DHQS: 2dda7p_c --> 3dhq_c + pi_c
22,DB4PS: ru5p__D_c --> db4p_c + for_c + h_c
23,MET_SLV: 5mtr1p_c --> met__L_c
24,MEPCT: 2me4p_c + ctp_c + h_c --> 4c2me_c + ppi_c
25,QULNS: dhap_c + iasp_c --> 2.0 h2o_c + pi_c + quln_c
26,FAOXC80: 3.0 coa_m + 3.0 fad_m + 3.0 h2o_m + 3.0 nad_m + occoa_m --> 4.0 accoa_m + 3.0 fadh2_m + 3.0 h_m + 3.0 nadh_m
27,RBFSa: 4r5au_c + db4p_c --> dmlz_c + 2.0 h2o_c + pi_c
28,OCTDPtmt: octdp_m <=> octdp_c
29,DROPPRy: 25dhpp_c + h_c + nadph_c --> 25dthpp_c + nadp_c
30,DRTPPD: 25dthpp_c + h2o_c + h_c --> 5aprbu_c + nh4_c
31,DDPA: e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c
