,rxns_added
0,ASPTA6: ala__L_c + oaa_c --> asp__L_c + pyr_c
1,PSERT: 3php_c + glu__L_c --> akg_c + pser__L_c
2,PDYXPT_c: pydam_c + pyr_c --> ala__L_c + pydx_c
3,GGTAe2: gthrd_e + h2o_e --> cgly_e + glu__L_e
4,SHK3Dr: 3dhsk_c + h_c + nadph_c <=> nadp_c + skm_c
5,CHORM: chor_c --> pphn_c
6,HICITDm: hicit_m + nad_m --> h_m + nadh_m + oxag_m
7,CYTBO3: 2.5 h_c + 0.5 o2_c + q8h2_c --> h2o_c + 2.5 h_e + q8_c
8,PPND2: nadp_c + pphn_c --> 34hpp_c + co2_c + nadph_c
9,ANPRT: anth_c + prpp_c --> ppi_c + pran_c
10,r2534: thr__L_e --> thr__L_c
11,r2419: akg_c + pi_m --> akg_m + pi_c
12,CO2t: co2_e <=> co2_c
13,HCITSm: accoa_m + akg_m + h2o_m --> coa_m + h_m + hcit_m
14,MALS: accoa_c + glx_c + h2o_c --> coa_c + h_c + mal__L_c
15,SHKK: atp_c + skm_c --> adp_c + h_c + skm5p_c
16,ANS2: chor_c + nh4_c --> anth_c + h2o_c + h_c + pyr_c
17,HACNHm: b124tc_m + h2o_m --> hicit_m
18,PKETF: f6p_c + pi_c --> actp_c + e4p_c + h2o_c
19,GMPR: gmp_c + 2.0 h_c + nadph_c --> imp_c + nadp_c + nh4_c
20,SULO: h2o_c + o2_c + so3_c --> h2o2_c + h_c + so4_c
21,PSP_L: h2o_c + pser__L_c --> pi_c + ser__L_c
22,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
23,CYSLY3: cys__L_c + h_c + nadph_c --> ala__L_c + h2s_c + nadp_c
24,IGPS: 2cpr5p_c + h_c --> 3ig3p_c + co2_c + h2o_c
25,TSULR3e: 2.0 gthrd_c + tsul_c --> gthox_c + h2s_c + so3_c
26,GMPt6: gmp_e + h_e --> gmp_c + h_c
27,RBK: atp_c + rib__D_c --> adp_c + h_c + r5p_c
28,GLYO1: gly_c + h2o_c + o2_c --> glx_c + h2o2_c + nh4_c
29,2OXOADPtim: 2oxoadp_m --> 2oxoadp_c
30,SACCD2: h2o_c + nad_c + saccrp__L_c <=> akg_c + h_c + lys__L_c + nadh_c
31,EX_his__L_e: his__L_e <=> 
32,CYSGLYt2ir: cgly_e + h_e --> cgly_c + h_c
33,SACCD1: L2aadp6sa_c + glu__L_c + h_c + nadph_c --> h2o_c + nadp_c + saccrp__L_c
34,HISSNAT5tc: h_c + his__L_e + na1_e --> h_e + his__L_c + na1_c
35,PPNDH: h_c + pphn_c --> co2_c + h2o_c + phpyr_c
36,CO2tmt: co2_m <=> co2_c
37,H2SO: h2s_c + 2.0 o2_c --> 2.0 h_c + so4_c
38,OXAGm: h_m + oxag_m --> 2oxoadp_m + co2_m
39,PRAIi: pran_c --> 2cpr5p_c
40,MCITDm: hcit_m --> b124tc_m + h2o_m
41,O2tm: o2_c --> o2_m
42,DDPA: e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c
43,PGCD: 3pg_c + nad_c --> 3php_c + h_c + nadh_c
44,TRPS1: 3ig3p_c + ser__L_c --> g3p_c + h2o_c + trp__L_c
45,SUCOAACTr: ac_c + succoa_c --> accoa_c + succ_c
46,DHQS: 2dda7p_c --> 3dhq_c + pi_c
47,EX_thr__L_e: thr__L_e <=> 
48,AATA: 2oxoadp_c + glu__L_c --> L2aadp_c + akg_c
49,PPDK: atp_c + pi_c + pyr_c --> amp_c + h_c + pep_c + ppi_c
50,OCDCEAt: ocdcea_e <=> ocdcea_c
51,AASAD2: L2aadp_c + atp_c + h_c + nadh_c --> L2aadp6sa_c + amp_c + nad_c + ppi_c
52,PSCVT: pep_c + skm5p_c <=> 3psme_c + pi_c
