,rxns_added
0,ASPTA6: ala__L_c + oaa_c --> asp__L_c + pyr_c
1,CHORS: 3psme_c --> chor_c + pi_c
2,SHK3Dr: 3dhsk_c + h_c + nadph_c <=> nadp_c + skm_c
3,FAO10: atp_c + 9.0 coa_c + 7.0 fad_c + 8.0 h2o_c + 8.0 nad_c + ocdcea_c --> 9.0 accoa_c + amp_c + 7.0 fadh2_c + 8.0 h_c + 8.0 nadh_c + ppi_c
4,G3PAT181: glyc3p_c + octeACP_c --> 1odec11eg3p_c + ACP_c
5,KYN3OX: Lkynr_c + h_c + nadph_c + o2_c --> h2o_c + hLkynr_c + nadp_c
6,PSERT: 3php_c + glu__L_c --> akg_c + pser__L_c
7,OCTAt: octa_e <=> octa_c
8,CHORM: chor_c --> pphn_c
9,OCDCAt: ocdca_e <=> ocdca_c
10,RTOTALt: Rtotal_e --> Rtotal_c
11,EX_pap_e: pap_e <=> 
12,EX_arg__L_e: arg__L_e <=> 
13,PPS: atp_c + h2o_c + pyr_c --> amp_c + 2.0 h_c + pep_c + pi_c
14,DDPA: e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c
15,OCDCEAt: ocdcea_e <=> ocdcea_c
16,FKYNH: Lfmkynr_c + h2o_c --> Lkynr_c + for_c + h_c
17,ANPRT: anth_c + prpp_c --> ppi_c + pran_c
18,CBMD: cbm_c + 2.0 h_c --> co2_c + nh4_c
19,EX_his__L_e: his__L_e <=> 
20,AMETt2: amet_e + h_e --> amet_c + h_c
21,HCO3E: co2_c + h2o_c --> h_c + hco3_c
22,G3PAT141: glyc3p_c + tdeACP_c --> 1tdec7eg3p_c + ACP_c
23,EX_lys__L_e: lys__L_e <=> 
24,PSP_L: h2o_c + pser__L_c --> pi_c + ser__L_c
25,TRPO2: o2_c + trp__L_c --> Lfmkynr_c
26,ASNS2: asp__L_c + atp_c + nh4_c --> amp_c + asn__L_c + h_c + ppi_c
27,PGCD: 3pg_c + nad_c --> 3php_c + h_c + nadh_c
28,lipid4: cdpdag_c <=> cdpdddecg_c + cdpdhdec9eg_c + cdpdhdecg_c + cdpdodec11eg_c + cdpdodecg_c + cdpdtdec7eg_c + cdpdtdecg_c
29,PTD1INOt: ptd1ino_c <=> ptd1ino_e
30,HXAt3: hxa_c --> hxa_e
31,ICL: icit_c --> glx_c + succ_c
32,EX_amet_e: amet_e <=> 
33,PYROX: h_c + nadh_c + o2_c + ura_c --> nad_c + uracp_c
34,SACCD2: h2o_c + nad_c + saccrp__L_c <=> akg_c + h_c + lys__L_c + nadh_c
35,BPNT: h2o_c + pap_c --> amp_c + pi_c
36,SULR_1: 3.0 h2o_c + h2s_c + 3.0 nadp_c --> 4.0 h_c + 3.0 nadph_c + so3_c
37,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
38,lipid1: Rtotal_c <=> dca_c + ddca_c + hdca_c + hdcea_c + hxa_c + ocdca_c + ocdcea_c + octa_c + ttdca_c + ttdcea_c
39,MALS: accoa_c + glx_c + h2o_c --> coa_c + h_c + mal__L_c
40,POAACR: nadh_c + poaac_c --> 3amac_c + h2o_c + nad_c
41,GTHOXti: gthox_e --> gthox_c
42,PAPt: pap_e <=> pap_c
