,rxns_added
0,FMNt
1,CYSAMO_cho
2,FADDP
3,DAGK_OLE_DHA_c
4,ETHAPT_OLE_DHA_c
5,AGPATCOA1801819Z
6,PAN4PP
7,HMR_3915
8,EX_thrthrarg_e
9,POR_syn
10,NADPPPS
11,PHEPHETHRt
12,DTTPtm_cho
13,pe_prod14
14,CEPTEnhs
15,DBRC
16,HMR_0657nhs
17,HMR_0654
18,5MTHFt2_1
19,CEPTCnhs
20,PLA2PE_DHA_LNA_c
21,3HAD40_2
22,PNTOt2
23,EX_phephethr_e
24,NADN
25,EX_fmn_e
26,THRTHRARGt
27,PLDAGAT_HDE_EPA_DHA_PE_13_c
28,ETHAPT
29,HYPTROX
30,HMR_0653nhs
31,DMBZIDS
32,FMNtex
33,AGPATCOA_OLE_DHA_c
34,PHEPHETHRr
35,TAURt
36,THRTHRARGr
37,pe_prod15
38,EX_5mthf_e
39,DNDPt44m
40,ACPS
41,PLDAGAT_HDE_EPA_DHA_PE_15_c
