,rxns_added
0,H2Ot
1,VALLEUPHEt
2,KARI_3hmoac
3,CYSLEUTHRr
4,ASPTA6
5,NTRIR3ppc
6,TRPTHRILEr
7,THRTHRARGr
8,ILEARGILEt
9,LEUTYRTYRt
10,GHMT2r
11,VPAMTr
12,LEUTYRTYRr
13,ACLS
14,HISyLATthc
15,KARI_23dhmbc
16,EX_ileargile_e
17,EX_leutyrtyr_e
18,GLYCL_2
19,EX_leuleutrp_e
20,LEULEUTRPr
21,HISD_c
22,CYSLEUTHRt
23,ILEARGILEr
24,AMPt
25,THRTHRARGt
26,TRPTHRILEt
27,FORAMD
28,PSP_L
29,EX_cysleuthr_e
30,EX_thrthrarg_e
31,EX_trpthrile_e
32,CYSLY3
33,LEULEUTRPt
34,EX_valleuphe_e
35,NH4t
36,VALLEUPHEr
37,GABAVESSEC
