,rxns_added
0,EX_pap_e: pap_e <=> 
1,AACPS2: ACP_c + atp_c + ttdcea_c --> amp_c + ppi_c + tdeACP_c
2,EX_inositol: ptd1ino_e <=> 
3,MALT: h2o_c + malt_c --> 2.0 glc__D_c
4,SPODMm: 2.0 h_m + 2.0 o2s_m --> h2o2_m + o2_m
5,TYRTAim: 34hpp_m + glu__L_m --> akg_m + tyr__L_m
6,ACONTb: acon_C_c + h2o_c <=> icit_c
7,DAGK181: 12dgr181_c + atp_c --> adp_c + h_c + pa181_c
8,GTHAMPOR: amp_c + gthox_c + h_c + so3_c --> aps_c + 2.0 gthrd_c
9,PPDK: atp_c + pi_c + pyr_c --> amp_c + h_c + pep_c + ppi_c
10,PSD181: h_c + ps181_c --> co2_c + pe181_c
11,MTHFD: mlthf_c + nadp_c <=> methf_c + nadph_c
12,MLTG1: h2o_c + malttr_c --> glc__D_c + malt_c
13,ETHAPT: cdpea_c + 0.01 dag_c <=> cmp_c + h_c + 0.01 pe_c
14,CITCIa: citm_c --> citac_c + h2o_c
15,trna_tyr: trnatyr_c <=> 
16,GHMT2r: ser__L_c + thf_c <=> gly_c + h2o_c + mlthf_c
17,ACLSm: h_m + 2.0 pyr_m --> alac__S_m + co2_m
18,GLNGLU: adp_c + glntrna_c + glu__L_c + pi_c <=> atp_c + gln__L_c + glutrna_c
19,ADHEr: accoa_c + 2.0 h_c + 2.0 nadh_c --> coa_c + etoh_c + 2.0 nad_c
20,AGPATCOA_HDE_HDE_c: 1hdec9eg3p_c + hdcoa_c --> coa_c + pa161_c
21,FMETTRS_1: 10fthf_c + mettrna_c --> fmettrna_c + thf_c
22,ACITL: atp_c + cit_c + coa_c --> accoa_c + adp_c + oaa_c + pi_c
23,SHK3Dr: 3dhsk_c + h_c + nadph_c <=> nadp_c + skm_c
24,3MOBtmt: 3mob_m <=> 3mob_c
25,HICITDm: hicit_m + nad_m --> h_m + nadh_m + oxag_m
26,O2tm: o2_c --> o2_m
