,rxns_added
0,SK_trnamet_c
1,R5PFLc
2,DLDLBTc
3,ASPO2
4,FACOAE141
5,34HPLtm
6,CO2tmt
7,SK_trnaasn_c
8,METHFtxc
9,RBFSb_1
10,SK_trnaasp_c
11,SK_trnacys_c
12,4HBZCOAFm
13,OPHBDCm
14,RTOT2_cho
15,ARTCOAL1
16,ARTFR211_cho
17,COUCOAFm
18,SK_trnaleu_c
19,SK_trnaval_c
20,SK_trnaala_c
21,RTOTALFATPc
22,SK_trnatyr_c
23,PMDPHT
24,QULNS_1
25,METt2m
26,SK_trnapro_c
27,SK_trnatrp_c
28,PHEMEtm
29,4HBZFm
30,FADtm
31,THMt3
32,SK_trnaser_c
33,SK_trnathr_c
34,ACChex
35,GTPCII
36,SK_trnalys_c
37,OCTDPtmt
38,FACOAE60
39,NNDPR
40,DROPPRy
41,SK_trnaile_c
42,T4HCINNMFM
43,SK_trnahis_c
44,NADPt2_c
45,SK_trnaphe_c
46,EX_thm_e
47,SK_trnaarg_c
48,SK_trnagln_c
49,O2tm
50,SK_trnagly_c
51,UDPGtnic
52,HMR_6782
