,rxns_added
0,SHKK: atp_c + skm_c --> adp_c + h_c + skm5p_c
1,GAPP: g3p_c + h2o_c --> glyald_c + pi_c
2,HCO3E: co2_c + h2o_c --> h_c + hco3_c
3,ACYP_2: actp_c + h2o_c --> ac_c + h_c + pi_c
4,NH4ti: nh4_c --> nh4_e
5,GLYVESSEC: atp_c + 3.0 gly_c + h2o_c --> adp_c + 3.0 gly_e + h_c + pi_c
6,HDR3: fdxr_42_c + 4.0 h_c + 4.0 lplarg_c + mql8_c + 2.0 nadph_c --> 4.0 dhlplarg_c + fdxo_42_c + mqn8_c + 2.0 nadp_c
7,MLTG2: h2o_c + maltttr_c --> glc__D_c + malttr_c
8,MALT: h2o_c + malt_c --> 2.0 glc__D_c
9,PPND2: nadp_c + pphn_c --> 34hpp_c + co2_c + nadph_c
10,MLTP2: malthx_c + pi_c --> g1p_c + maltpt_c
11,H2O2t: h2o2_e <=> h2o2_c
12,ANS2: chor_c + nh4_c --> anth_c + h2o_c + h_c + pyr_c
13,GTHOXti: gthox_e --> gthox_c
14,GLYCt: glyc_c <=> glyc_e
15,TRPS1: 3ig3p_c + ser__L_c --> g3p_c + h2o_c + trp__L_c
16,DHQTi: 3dhq_c --> 3dhsk_c + h2o_c
17,DHQS: 2dda7p_c --> 3dhq_c + pi_c
18,IGPS: 2cpr5p_c + h_c --> 3ig3p_c + co2_c + h2o_c
19,MLTG1: h2o_c + malttr_c --> glc__D_c + malt_c
20,ANPRT: anth_c + prpp_c --> ppi_c + pran_c
21,DDPA: e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c
22,GTHPe: 2.0 gthrd_e + h2o2_e --> gthox_e + 2.0 h2o_e
23,EX_pap_e: pap_e <=> 
24,PKETF: f6p_c + pi_c --> actp_c + e4p_c + h2o_c
25,MLTP1: maltpt_c + pi_c --> g1p_c + maltttr_c
26,MLTP3: malthp_c + pi_c --> g1p_c + malthx_c
27,SHK3Dr: 3dhsk_c + h_c + nadph_c <=> nadp_c + skm_c
28,GTHRDH_syn: gthrd_c + h2o_c --> cgly_c + glu__L_c
29,CHORM: chor_c --> pphn_c
30,TALA: g3p_c + s7p_c --> e4p_c + f6p_c
31,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
32,PDYXPT_c: pydam_c + pyr_c --> ala__L_c + pydx_c
33,PAPt: pap_e <=> pap_c
34,FERIRDe: 2.0 fe3_e + qh2_c --> 2.0 fe2_e + 2.0 h_e + q_c
35,PSCVT: pep_c + skm5p_c <=> 3psme_c + pi_c
36,PRAIi: pran_c --> 2cpr5p_c
37,BPNT: h2o_c + pap_c --> amp_c + pi_c
38,PPNDH: h_c + pphn_c --> co2_c + h2o_c + phpyr_c
39,CHORS: 3psme_c --> chor_c + pi_c
40,SULO: h2o_c + o2_c + so3_c --> h2o2_c + h_c + so4_c
41,CITt2r: cit_e + h_e <=> cit_c + h_c
