,rxns_added
0,PPND2: nadp_c + pphn_c --> 34hpp_c + co2_c + nadph_c
1,TKT2: e4p_c + xu5p__D_c <=> f6p_c + g3p_c
2,DDPA: e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c
3,HCYSMT: amet_c + hcys__L_c --> ahcys_c + h_c + met__L_c
4,CBMK_m: atp_m + co2_m + nh4_m --> adp_m + cbp_m + 2.0 h_m
5,CHORS: 3psme_c --> chor_c + pi_c
6,r2048: cys__L_c + his__L_e --> cys__L_e + his__L_c
7,AASAD2: L2aadp_c + atp_c + h_c + nadh_c --> L2aadp6sa_c + amp_c + nad_c + ppi_c
8,PC: atp_c + hco3_c + pyr_c --> adp_c + h_c + oaa_c + pi_c
9,1_7_1_1m: h_m + nadh_m + no3_m --> h2o_m + nad_m + no2_m
10,ACGAM6PS: accoa_c + gam6p_c <=> acgam6p_c + coa_c + h_c
11,PKETF: f6p_c + pi_c --> actp_c + e4p_c + h2o_c
12,r1564: ala__L_e + cys__L_c --> ala__L_c + cys__L_e
13,CO2tmt: co2_m <=> co2_c
14,PYDXO_1: h2o_c + o2_c + pydam_c --> h2o2_c + nh4_c + pydx_c
15,ORNTA: akg_c + orn_c --> glu5sa_c + glu__L_c
16,HACNHm: b124tc_m + h2o_m --> hicit_m
17,RBPC: co2_c + h2o_c + rb15bp_c --> 2.0 3pg_c + 2.0 h_c
18,PRUK: atp_c + ru5p__D_c --> adp_c + h_c + rb15bp_c
19,CHORM: chor_c --> pphn_c
20,ARGSL: argsuc_c --> arg__L_c + fum_c
21,G6PDA_1: gam6p_c + h2o_c --> f6p_B_c + nh4_c
22,AATA: 2oxoadp_c + glu__L_c --> L2aadp_c + akg_c
23,GTHOXti: gthox_e --> gthox_c
24,SHKK: atp_c + skm_c --> adp_c + h_c + skm5p_c
25,G6PDA: gam6p_c + h2o_c --> f6p_c + nh4_c
26,TRPS1: 3ig3p_c + ser__L_c --> g3p_c + h2o_c + trp__L_c
27,ATPS3m: adp_m + 3.0 h_c + pi_m --> atp_m + h2o_m + 2.0 h_m
28,PSCVT: pep_c + skm5p_c <=> 3psme_c + pi_c
29,PPDK: atp_c + pi_c + pyr_c --> amp_c + h_c + pep_c + ppi_c
30,RPEc: 2.0 ru5p__D_c <=> 2.0 xu5p__D_c
31,ALATA_L: akg_c + ala__L_c --> glu__L_c + pyr_c
32,ASPTA6: ala__L_c + oaa_c --> asp__L_c + pyr_c
33,DHQS: 2dda7p_c --> 3dhq_c + pi_c
34,ANPRT: anth_c + prpp_c --> ppi_c + pran_c
35,CHITPH: chit6p_c + h2o_c --> acgam6p_c + acgam_c
36,GLNS: atp_c + glu__L_c + nh4_c --> adp_c + gln__L_c + h_c + pi_c
37,IGPS: 2cpr5p_c + h_c --> 3ig3p_c + co2_c + h2o_c
38,r2044: his__L_e + met__L_c --> his__L_c + met__L_e
39,SACCD2: h2o_c + nad_c + saccrp__L_c <=> akg_c + h_c + lys__L_c + nadh_c
40,SHK3Dr: 3dhsk_c + h_c + nadph_c <=> nadp_c + skm_c
41,AMETt2: amet_e + h_e --> amet_c + h_c
42,PIcm: pi_c --> pi_m
43,PGCD: 3pg_c + nad_c --> 3php_c + h_c + nadh_c
44,2OXOADPtim: 2oxoadp_m --> 2oxoadp_c
45,NTRIR2xm: 5.0 h_m + 3.0 nadh_m + no2_m --> 2.0 h2o_m + 3.0 nad_m + nh4_m
46,NODOx: nadh_c + 2.0 no_c + 2.0 o2_c --> h_c + nad_c + 2.0 no3_c
47,PSERT: 3php_c + glu__L_c --> akg_c + pser__L_c
48,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
49,PSP_L: h2o_c + pser__L_c --> pi_c + ser__L_c
50,FRDx: fum_c + h_c + nadh_c --> nad_c + succ_c
51,EX_his__L_e: his__L_e <=> 
52,PPNDH: h_c + pphn_c --> co2_c + h2o_c + phpyr_c
53,r2419: akg_c + pi_m --> akg_m + pi_c
54,OXAGm: h_m + oxag_m --> 2oxoadp_m + co2_m
55,ORNCD: orn_c --> nh4_c + pro__L_c
56,H2Otm: h2o_c --> h2o_m
57,ANS2: chor_c + nh4_c --> anth_c + h2o_c + h_c + pyr_c
58,r2412: citr__L_m + h_c + orn_c --> citr__L_c + h_m + orn_m
59,H2Ot: h2o_e <=> h2o_c
60,SACCD1: L2aadp6sa_c + glu__L_c + h_c + nadph_c --> h2o_c + nadp_c + saccrp__L_c
61,PRAIi: pran_c --> 2cpr5p_c
62,HICITDm: hicit_m + nad_m --> h_m + nadh_m + oxag_m
63,FGLU: forglu_c + h2o_c + h_c --> frmd_c + glu__L_c
64,CBMKr: atp_c + co2_c + nh4_c --> adp_c + cbp_c + 2.0 h_c
65,PROTEIN_BS: 0.6 ala__L_c + 0.377 arg__L_c + 0.2881 asn__L_c + 0.359 asp__L_c + 0.145 cys__L_c + 0.322 gln__L_c + 0.386 glu__L_c + 0.538 gly_c + 0.143 his__L_c + 0.324 ile__L_c + 0.564 leu__L_c + 0.57 lys__L_c + 0.138 met__L_c + 0.219 phe__L_c + 0.313 pro__L_c + 0.43 ser__L_c + 0.386 thr__L_c + 0.044 trp__L_c + 0.182 tyr__L_c + 0.416 val__L_c --> protein_c
66,HCO3E: co2_c + h2o_c --> h_c + hco3_c
67,OCT: cbp_c + orn_c --> citr__L_c + pi_c
68,HCITSm: accoa_m + akg_m + h2o_m --> coa_m + h_m + hcit_m
69,DHQTi: 3dhq_c --> 3dhsk_c + h2o_c
70,GTHRDH_syn: gthrd_c + h2o_c --> cgly_c + glu__L_c
71,ASNS2: asp__L_c + atp_c + nh4_c --> amp_c + asn__L_c + h_c + ppi_c
72,PUTA3: glu5sa_c + h2o_c + nad_c --> glu__L_c + 2.0 h_c + nadh_c
73,ATP_3h_tm: adp_m + atp_c + 3.0 h_m --> adp_c + atp_m + 3.0 h_c
74,ARGSS: asp__L_c + atp_c + citr__L_c --> amp_c + argsuc_c + h_c + ppi_c
75,ACGAMK: acgam_c + atp_c --> acgam6p_c + adp_c + h_c
76,MTHFD: mlthf_c + nadp_c <=> methf_c + nadph_c
77,HMR_9726: 5fthf_c + glu__L_c --> forglu_c + thf_c
78,MCITDm: hcit_m --> b124tc_m + h2o_m
79,ACCOAtm: accoa_c + coa_m --> accoa_m + coa_c
80,NO3tmt: no3_m <=> no3_c
81,OCTm: cbp_m + orn_m --> citr__L_m + pi_m
