,rxns_added
0,HSDH_h: aspsa_h + h_h + nadh_h --> hom__L_h + nad_h
1,ASPK_1: asp__L_h + atp_h --> 4pasp_h + adp_h
2,CBFC: 2.0 h_h + 2.0 pcox_u + pqh2_u --> 4.0 h_u + 2.0 pcrd_u + pq_u
3,SUCD1m: fad_m + succ_m --> fadh2_m + fum_m
4,H2Oth: h2o_c --> h2o_h
5,FUMtm: fum_c + pi_m --> fum_m + pi_c
6,HCITSm: accoa_m + akg_m + h2o_m --> coa_m + h_m + hcit_m
7,FDH7: co2_c + fdxr_42_c + h_c --> fdxo_42_c + for_c
8,ACOAH: ac_c + coa_c + h_c --> accoa_c + h2o_c
9,VALTA: akg_c + val__L_c <=> 3mob_c + glu__L_c
10,GLNth: gln__L_c + h_c --> gln__L_h + h_h
11,trna_ile: trnaile_c <=> 
12,trna_met: trnamet_c <=> 
13,ATPS_h: adp_h + 4.67 h_u + pi_h --> atp_h + h2o_h + 3.67 h_h
14,trna_val: trnaval_c <=> 
15,SHKK: atp_c + skm_c --> adp_c + h_c + skm5p_c
16,3MOBtmt: 3mob_m <=> 3mob_c
17,CYSLY3: cys__L_c + h_c + nadph_c --> ala__L_c + h2s_c + nadp_c
18,HIStiDF: his__L_e --> his__L_c
19,GLUth: glu__L_h + h_h --> glu__L_c + h_c
20,r2412: citr__L_m + h_c + orn_c --> citr__L_c + h_m + orn_m
21,ASPTA: akg_c + asp__L_c <=> glu__L_c + oaa_c
22,PPItm: ppi_c --> ppi_m
23,r0822: fum_c + mal__L_m --> fum_m + mal__L_c
24,GAPDHm: g3p_m + nad_m + pi_m --> 13dpg_m + h_m + nadh_m
25,SHK3Dr: 3dhsk_c + h_c + nadph_c <=> nadp_c + skm_c
26,HACNHm: b124tc_m + h2o_m --> hicit_m
27,OCT: cbp_c + orn_c --> citr__L_c + pi_c
28,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
29,OCTm: cbp_m + orn_m --> citr__L_m + pi_m
30,trna_tyr: trnatyr_c <=> 
31,CITt2r: cit_e + h_e <=> cit_c + h_c
32,GTHRDH_syn: gthrd_c + h2o_c --> cgly_c + glu__L_c
33,ASADH: 4pasp_h + h_h + nadph_h --> aspsa_h + nadp_h + pi_h
34,FBA: fdp_c <=> dhap_c + g3p_c
35,trna_cys: trnacys_c <=> 
36,PYRtm: pyr_c --> pyr_m
37,ACN_a_m: acon_C_m + h2o_m <=> cit_m
38,RBPC: co2_c + h2o_c + rb15bp_c --> 2.0 3pg_c + 2.0 h_c
39,GLYALDDy: glyald_c + h2o_c + nadp_c --> glyc__R_c + 2.0 h_c + nadph_c
40,ACLSm: h_m + 2.0 pyr_m --> alac__S_m + co2_m
41,trna_trp: trnatrp_c <=> 
42,PGMm: 3pg_m --> 2pg_m
43,FTHFLi: atp_c + for_c + thf_c --> 10fthf_c + adp_c + pi_c
44,PSP_L: h2o_c + pser__L_c --> pi_c + ser__L_c
45,SUCDu_syn: pq_u + succ_c --> fum_c + pqh2_u
46,AATA: 2oxoadp_c + glu__L_c --> L2aadp_c + akg_c
47,PGCD: 3pg_c + nad_c --> 3php_c + h_c + nadh_c
48,ANS: chor_c + gln__L_c --> anth_c + glu__L_c + h_c + pyr_c
49,PRAIi: pran_c --> 2cpr5p_c
50,trna_asp: trnaasp_c <=> 
51,ACCOAth: accoa_c + coa_h --> accoa_h + coa_c
52,PGKh: 13dpg_h + adp_h --> 3pg_h + atp_h
53,CITL: cit_c --> ac_c + oaa_c
54,trna_pro: trnapro_c <=> 
55,AMETt2: amet_e + h_e --> amet_c + h_c
56,DHQS: 2dda7p_c --> 3dhq_c + pi_c
57,PKETF: f6p_c + pi_c --> actp_c + e4p_c + h2o_c
58,PRUK: atp_c + ru5p__D_c --> adp_c + h_c + rb15bp_c
59,mthgxl_s: dhap_c --> mthgxl_c
60,GLUSx: akg_c + gln__L_c + h_c + nadh_c --> 2.0 glu__L_c + nad_c
61,trna_gly: trnagly_c <=> 
62,HCYSMT: amet_c + hcys__L_c --> ahcys_c + h_c + met__L_c
63,ASPth: asp__L_c + h_c --> asp__L_h + h_h
64,G6PADHh: g6p_A_h + nadp_h --> 6pgl_h + h_h + nadph_h
65,TKT2: e4p_c + xu5p__D_c <=> f6p_c + g3p_c
66,FMETTRS_1: 10fthf_c + mettrna_c --> fmettrna_c + thf_c
67,trna_ala: trnaala_c <=> 
68,PSERT: 3php_c + glu__L_c --> akg_c + pser__L_c
69,GLGC: atp_c + g1p_c + h_c --> adpglc_c + ppi_c
70,GLCDBRAN3: glycogen_c + h2o_c --> 14glucan_c + glc__D_c
71,ICL_1: icit_m --> glx_m + succ_m
72,SAT: accoa_h + ser__L_h --> acser_h + coa_h
73,HSK_1: atp_h + hom__L_h --> adp_h + h_h + phom_h
74,MCITDm: hcit_m --> b124tc_m + h2o_m
75,FERIRDe: 2.0 fe3_e + qh2_c --> 2.0 fe2_e + 2.0 h_e + q_c
76,trna_asn: trnaasn_c <=> 
77,ATPSum: 3.0 adp_c + 13.0 h_u + 3.0 pi_c --> 3.0 atp_c + 3.0 h2o_c + 10.0 h_c
78,Htu: h_h --> h_u
79,HMR_8582: h2o_c + malt_c --> 2.0 fru_c
80,ACN_b_m: acon_C_m + h2o_m <=> icit_m
81,CHORS: 3psme_c --> chor_c + pi_c
82,TPTPt_m: g3p_c + pi_m --> g3p_m + pi_c
83,GLUSy: akg_c + gln__L_c + h_c + nadph_c --> 2.0 glu__L_c + nadp_c
84,GTHRDt2: gthrd_e --> gthrd_c
85,ANPRT: anth_c + prpp_c --> ppi_c + pran_c
86,ORNCD: orn_c --> nh4_c + pro__L_c
87,ASPtmt: asp__L_m <=> asp__L_c
88,r2032: cys__L_c + orn_e --> cys__L_e + orn_c
89,ARGSL: argsuc_c --> arg__L_c + fum_c
90,ARGSS: asp__L_c + atp_c + citr__L_c --> amp_c + argsuc_c + h_c + ppi_c
91,RPEc: 2.0 ru5p__D_c <=> 2.0 xu5p__D_c
92,CBMKr: atp_c + co2_c + nh4_c --> adp_c + cbp_c + 2.0 h_c
93,CO2tmt: co2_m <=> co2_c
94,PDYXPT_c: pydam_c + pyr_c --> ala__L_c + pydx_c
95,ASNNm: asn__L_m + h2o_m --> asp__L_m + nh4_m
96,THRS: h2o_c + phom_c --> pi_c + thr__L_c
97,MALSm: accoa_m + glx_m + h2o_m --> coa_m + h_m + mal__L_m
98,EX_his__L_e: his__L_e <=> 
99,trna_leu: trnaleu_c <=> 
100,trna_ser: trnaser_c <=> 
101,CHORM: chor_c --> pphn_c
102,AAMYL: 14glucan_c --> malthx_c
103,RPI: r5p_c <=> ru5p__D_c
104,trna_gln: trnagln_c <=> 
105,ALR: h2o_c + mthgxl_c + nadp_c --> 2.0 h_c + nadph_c + pyr_c
106,GLUS: akg_h + gln__L_h + h_h + nadh_h --> 2.0 glu__L_h + nad_h
107,trna_thr: trnathr_c <=> 
108,GAPDHh: g3p_h + nad_h + pi_h --> 13dpg_h + h_h + nadh_h
109,FUMm: fum_m + h2o_m <=> mal__L_m
110,SUCD3: fadh2_c + q_c --> fad_c + qh2_c
111,H2Ot: h2o_e <=> h2o_c
112,SACCD1: L2aadp6sa_c + glu__L_c + h_c + nadph_c --> h2o_c + nadp_c + saccrp__L_c
113,PRUK_1: atp_h + ru5p__D_h --> adp_h + h_h + rb15bp_h
114,HMR_3966: atp_m + h2o_m --> amp_m + h_m + ppi_m
115,r1290: fad_c + fadh2_m --> fad_m + fadh2_c
116,PGLYDH: 3pg_h + nad_h --> 3php_h + h_h + nadh_h
117,ORNt: orn_e --> orn_c
118,PHSERt_h: phom_h --> phom_c
119,PHETA1: akg_c + phe__L_c <=> glu__L_c + phpyr_c
120,KHK: atp_c + fru_c --> adp_c + f1p_c + h_c
121,EX_amet_e: amet_e <=> 
122,PGLh: 6pgl_h + h2o_h --> 6pgc_h + h_h
123,HICITDm: hicit_m + nad_m --> h_m + nadh_m + oxag_m
124,CYSS_2: acser_c + h2s_c --> ac_c + cys__L_c
125,trna_his: trnahis_c <=> 
126,PGDHh: 6pgc_h + nadp_h --> co2_h + nadph_h + ru5p__D_h
127,DHAD1m: 23dhmb_m --> 3mob_m + h2o_m
128,OXAGm: h_m + oxag_m --> 2oxoadp_m + co2_m
129,ASPTA6: ala__L_c + oaa_c --> asp__L_c + pyr_c
130,DHQTi: 3dhq_c --> 3dhsk_c + h2o_c
131,CAT: 2.0 h2o2_c --> 2.0 h2o_c + o2_c
132,PPNDH: h_c + pphn_c --> co2_c + h2o_c + phpyr_c
133,DDPA: e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c
134,AMALT3: malt_c + maltpt_c --> glc__D_c + malthx_c
135,ACAFDOR: acald_c + fdxo_42_c + h2o_c --> ac_c + fdxr_42_c + 3.0 h_c
136,RBPCh: co2_h + h2o_h + rb15bp_h --> 2.0 3pg_h + 2.0 h_h
137,KARA1im: alac__S_m + h_m + nadph_m --> 23dhmb_m + nadp_m
138,PAPt: pap_e <=> pap_c
139,trna_arg: trnaarg_c <=> 
140,2OXOADPtim: 2oxoadp_m --> 2oxoadp_c
141,SUCCtmt: succ_m <=> succ_c
142,trna_lys: trnalys_c <=> 
143,GLYCK2: atp_c + glyc__R_c --> 2pg_c + adp_c + h_c
144,G3P_pi_thr: g3p_c + pi_h --> g3p_h + pi_c
145,ICDHym: icit_m + nadp_m <=> akg_m + co2_m + nadph_m
146,PSAT: 3php_h + glu__L_h --> akg_h + pser__L_h
147,ACTNdiff: actn__R_e --> actn__R_c
148,G6PA_pi_th: g6p_A_c + pi_h --> g6p_A_h + pi_c
149,EX_pap_e: pap_e <=> 
150,PSP: h2o_h + pser__L_h --> pi_h + ser__L_h
151,PPDK: atp_c + pi_c + pyr_c --> amp_c + h_c + pep_c + ppi_c
152,PSCVT: pep_c + skm5p_c <=> 3psme_c + pi_c
153,trna_phe: trnaphe_c <=> 
154,SACCD2: h2o_c + nad_c + saccrp__L_c <=> akg_c + h_c + lys__L_c + nadh_c
155,PIt_h: h_c + pi_c --> h_h + pi_h
156,IGPS: 2cpr5p_c + h_c --> 3ig3p_c + co2_c + h2o_c
157,PRPPS: atp_c + r5p_c --> amp_c + h_c + prpp_c
158,GLNGLU: adp_c + glntrna_c + glu__L_c + pi_c <=> atp_c + gln__L_c + glutrna_c
159,CBMK_m: atp_m + co2_m + nh4_m --> adp_m + cbp_m + 2.0 h_m
160,ACSERthi: acser_h --> acser_c
161,CYOOum: 7.6 h_c + o2_c + 4.0 pcrd_u --> 2.0 h2o_c + 3.6 h_u + 4.0 pcox_u
