,rxns_added
0,PSCVT: pep_c + skm5p_c <=> 3psme_c + pi_c
1,PC: atp_c + hco3_c + pyr_c --> adp_c + h_c + oaa_c + pi_c
2,PPDK: atp_c + pi_c + pyr_c --> amp_c + h_c + pep_c + ppi_c
3,GTHOXti: gthox_e --> gthox_c
4,PSP_L: h2o_c + pser__L_c --> pi_c + ser__L_c
5,PYDXO_1: h2o_c + o2_c + pydam_c --> h2o2_c + nh4_c + pydx_c
6,r2534: thr__L_e --> thr__L_c
7,ACHBS: 2obut_c + h_c + pyr_c --> 2ahbut_c + co2_c
8,H2O2t: h2o2_e <=> h2o2_c
9,HMR_3951: na1_c + so3_c --> na1_e + so3_e
10,PHETA1: akg_c + phe__L_c <=> glu__L_c + phpyr_c
11,PFK_ppi: f6p_c + ppi_c --> fdp_c + h_c + pi_c
12,BPNT: h2o_c + pap_c --> amp_c + pi_c
13,MDH: mal__L_c + nad_c <=> h_c + nadh_c + oaa_c
14,HISSNAT5tc: h_c + his__L_e + na1_e --> h_e + his__L_c + na1_c
15,PRPPS: atp_c + r5p_c --> amp_c + h_c + prpp_c
16,GLUSy: akg_c + gln__L_c + h_c + nadph_c --> 2.0 glu__L_c + nadp_c
17,MTHFR5: fdxo_42_c + h_c + mlthf_c + 2.0 nadh_c --> 5mthf_c + fdxr_42_c + 2.0 nad_c
18,DHAD2: 23dhmp_c --> 3mop_c + h2o_c
19,EX_leu__L_e: leu__L_e <=> 
20,CYSDS: cys__L_c + h2o_c --> h2s_c + nh4_c + pyr_c
21,METGL: h2o_c + met__L_c --> 2obut_c + ch4s_c + nh4_c
22,FldAct: fald_c + thf_c --> h2o_c + mlthf_c
23,RBPC: co2_c + h2o_c + rb15bp_c --> 2.0 3pg_c + 2.0 h_c
24,SHKK: atp_c + skm_c --> adp_c + h_c + skm5p_c
25,PRUK: atp_c + ru5p__D_c --> adp_c + h_c + rb15bp_c
26,TRPS1: 3ig3p_c + ser__L_c --> g3p_c + h2o_c + trp__L_c
27,r0963: fol_e <=> fol_c
28,IGPS: 2cpr5p_c + h_c --> 3ig3p_c + co2_c + h2o_c
29,HYDFDN2r: fdxo_42_c + 2.0 h2_c + nadp_c --> fdxr_42_c + 3.0 h_c + nadph_c
30,PPNDH: h_c + pphn_c --> co2_c + h2o_c + phpyr_c
31,r2136: na1_e + pi_e --> na1_c + pi_c
32,ASPTA6: ala__L_c + oaa_c --> asp__L_c + pyr_c
33,GAPDi_nadp: 13dpg_c + h_c + nadph_c --> g3p_c + nadp_c + pi_c
34,EX_val__L_e: val__L_e <=> 
35,araphe2: 3mop_c + phe__L_c --> ile__L_c + phpyr_c
36,METR: 5mthf_c + cfesp_c --> mecfsp_c + thf_c
37,PPND: nad_c + pphn_c --> 34hpp_c + co2_c + nadh_c
38,SULO: h2o_c + o2_c + so3_c --> h2o2_c + h_c + so4_c
39,MSULR: ch4s_c + 3.0 h2o_c + 3.0 nadp_c --> 4.0 h_c + mso3_c + 3.0 nadph_c
40,DDPA: e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c
41,LEUtec: leu__L_e --> leu__L_c
42,VALtec: val__L_e --> val__L_c
43,GLYDHDA: gly_c + h2o_c + nad_c --> glx_c + h_c + nadh_c + nh4_c
44,DHQS: 2dda7p_c --> 3dhq_c + pi_c
45,ORNCD: orn_c --> nh4_c + pro__L_c
46,PIt2r: h_e + pi_e <=> h_c + pi_c
47,EX_his__L_e: his__L_e <=> 
48,EX_pap_e: pap_e <=> 
49,FBA: fdp_c <=> dhap_c + g3p_c
50,CODH_ACS: co2_c + coa_c + fdxr_42_c + h_c + mecfsp_c --> accoa_c + cfesp_c + fdxo_42_c + h2o_c
51,ALATA_L: akg_c + ala__L_c --> glu__L_c + pyr_c
52,TKT2: e4p_c + xu5p__D_c <=> f6p_c + g3p_c
53,KARA2: 2ahbut_c + h_c + nadph_c --> 23dhmp_c + nadp_c
54,ALAALACNc: alaala_c + h2o_c --> 2.0 ala__L_c
55,PAPt: pap_e <=> pap_c
56,ANPRT: anth_c + prpp_c --> ppi_c + pran_c
57,RPEc: 2.0 ru5p__D_c <=> 2.0 xu5p__D_c
58,MALS: accoa_c + glx_c + h2o_c --> coa_c + h_c + mal__L_c
59,FAS80_L: accoa_c + 8.0 h_c + 3.0 malcoa_c + 6.0 nadph_c --> 3.0 co2_c + 4.0 coa_c + 2.0 h2o_c + 6.0 nadp_c + octa_c
60,OCTAt: octa_e <=> octa_c
61,GLCMAN6: glcman6_c + 5.0 h2o_c --> 2.0 glc__D_c + 4.0 man_c
62,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
63,FOLt2_1: fol_e + h2o_c --> fol_c + h2o_e
64,PGCD: 3pg_c + nad_c --> 3php_c + h_c + nadh_c
65,ACCOAC: accoa_c + atp_c + hco3_c --> adp_c + h_c + malcoa_c + pi_c
66,r0355: datp_c + glc__D_c --> dadp_c + g6p_c + h_c
67,ANS: chor_c + gln__L_c --> anth_c + glu__L_c + h_c + pyr_c
68,TYRTA: akg_c + tyr__L_c <=> 34hpp_c + glu__L_c
69,TPI: dhap_c <=> g3p_c
70,GTHPe: 2.0 gthrd_e + h2o2_e --> gthox_e + 2.0 h2o_e
71,PRAIi: pran_c --> 2cpr5p_c
72,DHQTi: 3dhq_c --> 3dhsk_c + h2o_c
73,HCO3E: co2_c + h2o_c --> h_c + hco3_c
74,RPI: r5p_c <=> ru5p__D_c
75,PGK: 3pg_c + atp_c --> 13dpg_c + adp_c
76,CHORM: chor_c --> pphn_c
77,EX_thr__L_e: thr__L_e <=> 
78,r0361: datp_c + man_c --> dadp_c + h_c + man6p_c
79,CHORS: 3psme_c --> chor_c + pi_c
80,FDMO2: fmnh2_c + mso3_c + o2_c --> fald_c + fmn_c + h2o_c + h_c + so3_c
81,SHK3Dr: 3dhsk_c + h_c + nadph_c <=> nadp_c + skm_c
82,GLYCLTDy: glx_c + h_c + nadph_c --> glyclt_c + nadp_c
83,PSERT: 3php_c + glu__L_c --> akg_c + pser__L_c
