,rxns_added
0,NTRIR3ppc
1,ACOADH2
2,ADPRDP
3,CYSDS
4,FKYNH
5,r1636
6,MMSAD1
7,ILEARGILEr
8,EX_lyspheile_e
9,LYSLYSLYSr
10,PPDK
11,ADPRIBt
12,EX_ileargile_e
13,HKYNH
14,HMGLB
15,METHFtxc
16,ILEARGILEt
17,DMBZIDS
18,ICL
19,EX_lyslyslys_e
20,MTHFD2i
21,LYSTYRILEt
22,Hfv
23,PSERT
24,THRTHRARGt
25,EX_adprib_e
26,GLYDHDA
27,DBRC
28,MALS
29,NNDPR
30,CYSLY3
31,NADPPPS
32,LYSPHEILEt
33,LYSTYRILEr
34,HIBHr
35,TRPO2
36,EX_hb_e
37,HISD_c
38,ASPTA6
39,QUILSYN
40,NCNt
41,EX_thrthrarg_e
42,LYSLYSLYSt
43,PGCD
44,PYDXO
45,MCITLmc
46,EX_lystyrile_e
47,HBtr
48,METyLATthc
49,THRTHRARGr
50,HIBD
51,r1953
52,KYN3OX
53,SULO
54,LYSPHEILEr
55,CITt2r
56,TSULR3e
57,3HAO
58,PSP_L
