,rxns_added
0,G5SADs: glu5sa_c <=> 1pyr5c_c + h2o_c + h_c
1,DAGK141: 12dgr141_c + atp_c --> adp_c + h_c + pa141_c
2,r2042: gln__L_c + his__L_e --> gln__L_e + his__L_c
3,LALGP: LalaLglu_c + h2o_c --> ala__L_c + glu__L_c
4,CYSGLNNaEx: cys__L_e + gln__L_c + na1_e --> cys__L_c + gln__L_e + na1_c
5,GAPP: g3p_c + h2o_c --> glyald_c + pi_c
6,GLTS_m: akg_m + gln__L_m + h_m + nadh_m --> 2.0 glu__L_m + nad_m
7,GLYCL_2: co2_c + mlthf_c + nadh_c + nh4_c --> gly_c + nad_c + thf_c
8,ALAGLUE: LalaDglu_c --> LalaLglu_c
9,PPNDH: h_c + pphn_c --> co2_c + h2o_c + phpyr_c
10,PRUK: atp_c + ru5p__D_c --> adp_c + h_c + rb15bp_c
11,DAGK181: 12dgr181_c + atp_c --> adp_c + h_c + pa181_c
12,ORNTACim: acorn_m + glu__L_m --> acglu_m + orn_m
13,RBPC: co2_c + h2o_c + rb15bp_c --> 2.0 3pg_c + 2.0 h_c
14,EX_pap_e: pap_e <=> 
15,BIOMASS_Ecoli_core_w_GAM: 1.496 3pg_c + 3.7478 accoa_c + 59.81 atp_c + 0.361 e4p_c + 0.0709 f6p_c + 0.129 g3p_c + 0.205 g6p_c + 0.2557 gln__L_c + 4.9414 glu__L_c + 59.81 h2o_c + 3.547 nad_c + 13.0279 nadph_c + 1.7867 oaa_c + 0.5191 pep_c + 2.8328 pyr_c + 0.8977 r5p_c --> 59.81 adp_c + 4.1182 akg_c + 3.7478 coa_c + 59.81 h_c + 3.547 nadh_c + 13.0279 nadp_c + 59.81 pi_c
16,PSSA160: cdpdhdecg_c + ser__L_c --> cmp_c + h_c + ps160_c
17,PRAIi: pran_c --> 2cpr5p_c
18,r1779: gln__L_c + na1_e + tyr__L_e --> gln__L_e + na1_c + tyr__L_c
19,lipid3: dag_c <=> 12dgr120_c + 12dgr140_c + 12dgr141_c + 12dgr160_c + 12dgr161_c + 12dgr180_c + 12dgr181_c
20,EX_amet_e: amet_e <=> 
21,ETHAPT_HDE_HDE_c: 12dgr161_c + cdpea_c --> cmp_c + h_c + pe161_c
22,LADGMDH: LalaDgluMdap_c + h2o_c --> 26dap__M_c + LalaDglu_c
23,PROTEIN_BS: 0.6 ala__L_c + 0.377 arg__L_c + 0.2881 asn__L_c + 0.359 asp__L_c + 0.145 cys__L_c + 0.322 gln__L_c + 0.386 glu__L_c + 0.538 gly_c + 0.143 his__L_c + 0.324 ile__L_c + 0.564 leu__L_c + 0.57 lys__L_c + 0.138 met__L_c + 0.219 phe__L_c + 0.313 pro__L_c + 0.43 ser__L_c + 0.386 thr__L_c + 0.044 trp__L_c + 0.182 tyr__L_c + 0.416 val__L_c --> protein_c
24,ARGSS: asp__L_c + atp_c + citr__L_c --> amp_c + argsuc_c + h_c + ppi_c
25,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
26,GLCDBRAN3: glycogen_c + h2o_c --> 14glucan_c + glc__D_c
27,TRPS1: 3ig3p_c + ser__L_c --> g3p_c + h2o_c + trp__L_c
28,OCT: cbp_c + orn_c --> citr__L_c + pi_c
29,TPTPt_m: g3p_c + pi_m --> g3p_m + pi_c
30,AGPRim: acg5p_m + h_m + nadph_m --> acg5sa_m + nadp_m + pi_m
31,ARGSL: argsuc_c --> arg__L_c + fum_c
32,GLYGS: h2o_c + udpg_c --> 14glun_c + h_c + udp_c
33,CHORM: chor_c --> pphn_c
34,EX_his__L_e: his__L_e <=> 
35,OAAtmt: oaa_m <=> oaa_c
36,PSSA141: cdpdtdec7eg_c + ser__L_c --> cmp_c + h_c + ps141_c
37,ETHAPT_STC_STC_c: 12dgr180_c + cdpea_c --> cmp_c + h_c + pe180_c
38,ETHAPT_MYRS_MYRS_c: 12dgr140_c + cdpea_c --> cmp_c + h_c + pe140_c
39,ANPRT: anth_c + prpp_c --> ppi_c + pran_c
40,ACChex: coa_c + h_c + hexc_c --> h2o_c + hexccoa_c
41,KHK: atp_c + fru_c --> adp_c + f1p_c + h_c
42,r1809: gln__L_c + leu__L_e + na1_e --> gln__L_e + leu__L_c + na1_c
43,THRGLNexR: gln__L_c + thr__L_e <=> gln__L_e + thr__L_c
44,DAPDC: 26dap__M_c + h_c --> co2_c + lys__L_c
45,AAMYL: 14glucan_c --> malthx_c
46,PSSA120: cdpdddecg_c + ser__L_c --> cmp_c + h_c + ps120_c
47,ETHAPT: cdpea_c + 0.01 dag_c <=> cmp_c + h_c + 0.01 pe_c
48,r0926: 3pg_m --> 3pg_c
49,PAPt: pap_e <=> pap_c
50,DAGK120: 12dgr120_c + atp_c --> adp_c + h_c + pa120_c
51,r1899: gln__L_c + ile__L_e + na1_e --> gln__L_e + ile__L_c + na1_c
52,ACGKm: acglu_m + atp_m --> acg5p_m + adp_m
53,lipid5: pe_c <=> pe120_c + pe140_c + pe141_c + pe160_c + pe161_c + pe180_c + pe181_c
54,FBA: fdp_c <=> dhap_c + g3p_c
55,ORNt3m: h_c + orn_m --> h_m + orn_c
56,ARTPLM1: Rtotalcoa_c --> pmtcoa_c
57,lipid2: Rtotalcoa_c <=> dcacoa_c + ddcacoa_c + hdcoa_c + hxcoa_c + occoa_c + odecoa_c + pmtcoa_c + stcoa_c + tdcoa_c + tdecoa_c
58,PSSA181: cdpdodec11eg_c + ser__L_c --> cmp_c + h_c + ps181_c
59,AMETt2: amet_e + h_e --> amet_c + h_c
