,rxns_added
0,GLGC: atp_c + g1p_c + h_c --> adpglc_c + ppi_c
1,HISD_c: 3.0 h2o_c + his__L_c --> frmd_c + glu__L_c + nh4_c
2,PDYXPT_c: pydam_c + pyr_c --> ala__L_c + pydx_c
3,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
4,ACGKm: acglu_m + atp_m --> acg5p_m + adp_m
5,ANS2: chor_c + nh4_c --> anth_c + h2o_c + h_c + pyr_c
6,PRAIi: pran_c --> 2cpr5p_c
7,SACCD2: h2o_c + nad_c + saccrp__L_c <=> akg_c + h_c + lys__L_c + nadh_c
8,2OXOADPtim: 2oxoadp_m --> 2oxoadp_c
9,ALLTN: alltn_c + h2o_c --> alltt_c + h_c
10,GMPt6: gmp_e + h_e --> gmp_c + h_c
11,GLCDBRAN3: glycogen_c + h2o_c --> 14glucan_c + glc__D_c
12,PPDK: atp_c + pi_c + pyr_c --> amp_c + h_c + pep_c + ppi_c
13,GTHRDH_syn: gthrd_c + h2o_c --> cgly_c + glu__L_c
14,CITACt: ac_c + cit_e --> ac_e + cit_c
15,OXGDC: akg_c + h_c --> co2_c + sucsal_c
16,GTHRDt2: gthrd_e --> gthrd_c
17,AATA: 2oxoadp_c + glu__L_c --> L2aadp_c + akg_c
18,CO2tmt: co2_m <=> co2_c
19,ACYP_2: actp_c + h2o_c --> ac_c + h_c + pi_c
20,HACNHm: b124tc_m + h2o_m --> hicit_m
21,ORNTACim: acorn_m + glu__L_m --> acglu_m + orn_m
22,SHKK: atp_c + skm_c --> adp_c + h_c + skm5p_c
23,ACCOAtm: accoa_c + coa_m --> accoa_m + coa_c
24,GPDDA3: g3ps_c + h2o_c --> glyc3p_c + h_c + ser__L_c
25,SO4HCOtex: 2.0 hco3_c + so4_e --> 2.0 hco3_e + so4_c
26,ARGSL: argsuc_c --> arg__L_c + fum_c
27,ANPRT: anth_c + prpp_c --> ppi_c + pran_c
28,ARGSS: asp__L_c + atp_c + citr__L_c --> amp_c + argsuc_c + h_c + ppi_c
29,MDHm: mal__L_m + nad_m <=> h_m + nadh_m + oaa_m
30,HCO3Em: co2_m + h2o_m --> h_m + hco3_m
31,HCITSm: accoa_m + akg_m + h2o_m --> coa_m + h_m + hcit_m
32,GUAD_1: gua_c + h2o_c + 2.0 h_c --> nh4_c + xan_c
33,SO4t_e: 2.0 h_c + so4_c --> 2.0 h_e + so4_e
34,PKETF: f6p_c + pi_c --> actp_c + e4p_c + h2o_c
35,PUNP3: gsn_c + pi_c <=> gua_c + r1p_c
36,RPEc: 2.0 ru5p__D_c <=> 2.0 xu5p__D_c
37,URIC: 2.0 h2o_c + o2_c + urate_c --> alltn_c + co2_c + h2o2_c
38,XAND: h2o_c + nad_c + xan_c --> h_c + nadh_c + urate_c
39,OXAGm: h_m + oxag_m --> 2oxoadp_m + co2_m
40,MCITDm: hcit_m --> b124tc_m + h2o_m
41,PPND: nad_c + pphn_c --> 34hpp_c + co2_c + nadh_c
42,H2Ot: h2o_e <=> h2o_c
43,CITRtm: citr__L_m --> citr__L_c
44,AAMYL: 14glucan_c --> malthx_c
45,PSCVT: pep_c + skm5p_c <=> 3psme_c + pi_c
46,ACOTAim: acg5sa_m + glu__L_m --> acorn_m + akg_m
47,ALLTAMH: alltt_c + 2.0 h2o_c + 2.0 h_c --> co2_c + 2.0 nh4_c + urdglyc_c
48,TRPS1: 3ig3p_c + ser__L_c --> g3p_c + h2o_c + trp__L_c
49,PPNDH: h_c + pphn_c --> co2_c + h2o_c + phpyr_c
50,HICITDm: hicit_m + nad_m --> h_m + nadh_m + oxag_m
51,IGPS: 2cpr5p_c + h_c --> 3ig3p_c + co2_c + h2o_c
52,NADH6: 4.5 h_c + nadh_c + q8_c --> 3.5 h_e + nad_c + q8h2_c
53,TPTPt_m: g3p_c + pi_m --> g3p_m + pi_c
54,GLNtm: gln__L_c --> gln__L_m
55,ASPTA6: ala__L_c + oaa_c --> asp__L_c + pyr_c
56,GMPR: gmp_c + 2.0 h_c + nadph_c --> imp_c + nadp_c + nh4_c
57,AGPRim: acg5p_m + h_m + nadph_m --> acg5sa_m + nadp_m + pi_m
58,HCO3E: co2_c + h2o_c --> h_c + hco3_c
59,CHORM: chor_c --> pphn_c
60,ADSS: asp__L_c + gtp_c + imp_c --> dcamp_c + gdp_c + 2.0 h_c + pi_c
61,OCTm: cbp_m + orn_m --> citr__L_m + pi_m
62,FORAMD: frmd_c + h2o_c --> for_c + nh4_c
63,SACCD1: L2aadp6sa_c + glu__L_c + h_c + nadph_c --> h2o_c + nadp_c + saccrp__L_c
64,SULO: h2o_c + o2_c + so3_c --> h2o2_c + h_c + so4_c
65,PEPC_m: co2_m + h2o_m + pep_m --> h_m + oaa_m + pi_m
66,CITL: cit_c --> ac_c + oaa_c
67,MALS: accoa_c + glx_c + h2o_c --> coa_c + h_c + mal__L_c
