,rxns_added
0,ARTCOAL1
1,CPC3MT
2,NNATr
3,CPC5MT
4,GMPR
5,ADCPS1
6,PPPGO2_1
7,EX_tyrphetyr_e
8,APPLP
9,FETRANS
10,GARFT
11,CYRDAR
12,ARTPLM1
13,QULNS
14,GNMT
15,METHFtxc
16,FACOAE60
17,TYRTRPPHEt
18,SARCOX
19,GMPt6
20,lipid1
21,CPPPGO_1c
22,STPT2
23,CPC2MT
24,CYRDAAT
25,CYRDAS
26,PPK2
27,TYRPHETYRt
28,UPPDC1
29,FEROc
30,TSR
31,PSERT
32,FA141ACPHi
33,CPC6R
34,CPC6MT
35,PSP_L
36,FCLT2
37,THRPDC
38,CPC4MT
39,TYRTRPPHEr
40,CPC8MM
41,ADCYRS
42,PHEPHETHRt
43,EX_tyrtrpphe_e
44,DSCLCOCH
45,SO4HCOtex
46,EX_phephethr_e
47,GART
48,PHEPHETHRr
49,NNDPR
50,ADOCBIK
51,TYRPHETYRr
52,ASPO6_1
53,UPP3MT
