,rxns_added
0,HCITSm: accoa_m + akg_m + h2o_m --> coa_m + h_m + hcit_m
1,SACCD2: h2o_c + nad_c + saccrp__L_c <=> akg_c + h_c + lys__L_c + nadh_c
2,ARTFR41_cho: fadh2_m + hdcoa_c --> R4coa_cho_c + fad_m
3,QULNS: dhap_c + iasp_c --> 2.0 h2o_c + pi_c + quln_c
4,trna_pro: trnapro_c <=> 
5,OXAGm: h_m + oxag_m --> 2oxoadp_m + co2_m
6,FACOAE120: ddcacoa_c + h2o_c --> coa_c + ddca_c + h_c
7,GAPDHh: g3p_h + nad_h + pi_h --> 13dpg_h + h_h + nadh_h
8,DHQS: 2dda7p_c --> 3dhq_c + pi_c
9,ACHBS: 2obut_c + h_c + pyr_c --> 2ahbut_c + co2_c
10,RBFSa: 4r5au_c + db4p_c --> dmlz_c + 2.0 h2o_c + pi_c
11,PGDHh: 6pgc_h + nadp_h --> co2_h + nadph_h + ru5p__D_h
12,DADNK: atp_c + dad_2_c --> adp_c + damp_c + h_c
13,ASPTA6: ala__L_c + oaa_c --> asp__L_c + pyr_c
14,PRFGS: atp_c + fgam_c + gln__L_c + h2o_c --> adp_c + fpram_c + glu__L_c + h_c + pi_c
15,ARTFR210_cho: 0.125 coa_m + fadh2_m + h_m + lnlccoa_c + nadph_m --> 1.125 R2coa_cho_c + fad_m + nadp_m
16,KARA2: 2ahbut_c + h_c + nadph_c --> 23dhmp_c + nadp_c
17,HICITDm: hicit_m + nad_m --> h_m + nadh_m + oxag_m
18,trna_cys: trnacys_c <=> 
19,PRUK_1: atp_h + ru5p__D_h --> adp_h + h_h + rb15bp_h
20,AASAD1: L2aadp_c + atp_c + h_c + nadph_c --> L2aadp6sa_c + amp_c + nadp_c + ppi_c
21,GLUS: akg_h + gln__L_h + h_h + nadh_h --> 2.0 glu__L_h + nad_h
22,SAT: accoa_h + ser__L_h --> acser_h + coa_h
23,TALA: g3p_c + s7p_c --> e4p_c + f6p_c
24,G3P_pi_thr: g3p_c + pi_h --> g3p_h + pi_c
25,trna_tyr: trnatyr_c <=> 
26,PGLYDH: 3pg_h + nad_h --> 3php_h + h_h + nadh_h
27,EX_inositol: ptd1ino_e <=> 
28,MAGAH1819Z_c: h2o_c + mag1819Z_c --> glyc_c + h_c + ocdcea_c
29,4HBZtm: 4hbz_c --> 4hbz_m
30,CYSLY3: cys__L_c + h_c + nadph_c --> ala__L_c + h2s_c + nadp_c
31,PEPPIth: pep_c + pi_h --> pep_h + pi_c
32,GTPCII: gtp_c + 3.0 h2o_c --> 25dhpp_c + for_c + 2.0 h_c + ppi_c
33,NADK1: gtp_c + nad_c --> gdp_c + h_c + nadp_c
34,DCTPD: dctp_c + h2o_c + h_c --> dutp_c + nh4_c
35,ACLSm: h_m + 2.0 pyr_m --> alac__S_m + co2_m
36,PAPA_OLE_PALM: h2o_c + pa1819Z160_c --> 12dgr1819Z160_c + pi_c
37,HSK_1: atp_h + hom__L_h --> adp_h + h_h + phom_h
38,PRFGCL: atp_c + fpram_c --> adp_c + air_c + pi_c
39,PSERT: 3php_c + glu__L_c --> akg_c + pser__L_c
40,HBZOPTm: 4hbz_m + octdp_m --> 3ophb_m + 2.0 ppi_m
