,rxns_added
0,EX_lipoate_e: lipoate_e <=> 
1,LIPOti_1: atp_c + h2o_c + lipoate_e + na1_e --> adp_c + h_c + lipoate_c + na1_c + pi_c
2,EX_CE5022_e: CE5022_e <=> 
3,EX_citr__L_e: citr__L_e <=> 
4,EX_5mthf_e: 5mthf_e <=> 
5,5MTHFt: 5mthf_e --> 5mthf_c
6,EX_pdx5p_e: pdx5p_e <=> 
7,EX_pydxn_e: pydxn_e <=> 
8,EX_ipdp_e: ipdp_e <=> 
9,EX_5fthf_e: 5fthf_e <=> 
10,5FTHFt2: 5fthf_e + oh1_c --> 5fthf_c + oh1_e
11,EX_succ_e: succ_e <=> 
12,AKO: akg_c + fad_c + h2o_c --> co2_c + fadh2_c + succ_c
13,FRD: fadh2_c + fum_c --> fad_c + succ_c
14,DHAD2: 23dhmp_c --> 3mop_c + h2o_c
15,TYRTAi: 34hpp_c + glu__L_c --> akg_c + tyr__L_c
16,aratyr2: 3mop_c + tyr__L_c --> 34hpp_c + ile__L_c
17,KARA2: 2ahbut_c + h_c + nadph_c --> 23dhmp_c + nadp_c
18,THRD_L: thr__L_c --> 2obut_c + nh4_c
19,ACHBS: 2obut_c + h_c + pyr_c --> 2ahbut_c + co2_c
20,ILEtec: ile__L_e --> ile__L_c
21,EX_tag_e: tag_e <=> 
22,EX_atp_e: atp_e <=> 
23,EX_mal__D_e: mal__D_e <=> 
24,EX_coa_e: coa_e <=> 
25,EX_fum_e: fum_e <=> 
26,EX_avite1_e: avite1_e <=> 
27,TOCOPHS1: 23dmphol_c --> gtocophe_c
28,HGPHT: h_c + hgentis_c + phdp_c --> 2m6phol_c + co2_c + ppi_c
29,34HPPOR: 34hpp_c + o2_c --> co2_c + hgentis_c
30,MPBQ: 2m6phol_c + amet_c --> 23dmphol_c + ahcys_c + h_c
31,GGDPR: ggdp_c + 3.0 h_c + 3.0 nadph_c --> 3.0 nadp_c + phdp_c
32,TOCOPHOM1: amet_c + gtocophe_c --> ahcys_c + avite1_c + h_c
