,rxns_added
0,EX_citr__L_e: citr__L_e <=> 
1,NODOx: nadh_c + 2.0 no_c + 2.0 o2_c --> h_c + nad_c + 2.0 no3_c
2,ARGDI: arg__L_c + h2o_c + h_c --> citr__L_c + nh4_c
3,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
4,r0817: citr__L_c --> citr__L_e
5,EX_orn_e: orn_e <=> 
6,AGPRim: acg5p_m + h_m + nadph_m --> acg5sa_m + nadp_m + pi_m
7,HMR_4957: cit_m --> cit_c
8,ARGN: arg__L_c + h2o_c --> orn_c + urea_c
9,SO4HCOtex: 2.0 hco3_c + so4_e --> 2.0 hco3_e + so4_c
10,ORNTACim: acorn_m + glu__L_m --> acglu_m + orn_m
11,ACGKm: acglu_m + atp_m --> acg5p_m + adp_m
12,ORNt3m: h_c + orn_m --> h_m + orn_c
13,HCO3E: co2_c + h2o_c --> h_c + hco3_c
14,UREA: h2o_c + 2.0 h_c + urea_c --> co2_c + 2.0 nh4_c
15,ORNt: orn_e --> orn_c
16,EX_crm_e: crm_e <=> 
17,EX_chsterol_e: chsterol_e <=> 
18,CHOLESTTDe: chsterol_c --> chsterol_e
19,EX_pnto__R_e: pnto__R_e <=> 
20,PNTOte: pnto__R_e --> pnto__R_c
21,EX_sphmyln_e: sphmyln_e <=> 
22,SMS: crm_hs_c + pchol_hs_c --> dag_hs_c + sphmyln_hs_c
23,DSAT: Rtotalcoa_c + sphgn_c --> coa_c + dhcrm_hs_c + h_c
24,CHOLK: atp_c + chol_c --> adp_c + cholp_c + h_c
25,THFGLUH: h2o_c + thfglu_c --> glu__L_c + h_c + thf_c
26,GPDDA3: g3ps_c + h2o_c --> glyc3p_c + h_c + ser__L_c
27,SO4HCOtex: 2.0 hco3_c + so4_e --> 2.0 hco3_e + so4_c
28,SMPD3l_host: h2o_c + sphmyln_hs_c --> cholp_c + crm_c + h_c
29,lipid2: Rtotalcoa_c <=> dcacoa_c + ddcacoa_c + hdcoa_c + hxcoa_c + occoa_c + odecoa_c + pmtcoa_c + stcoa_c + tdcoa_c + tdecoa_c
30,2_7_8_3: cdpchol_c + crm_c + h_c --> cmp_c + sphmyln_c
31,ARTFR41_cho: fadh2_m + hdcoa_c --> R4coa_cho_c + fad_m
32,RTOT4_cho: R4coa_cho_c --> Rtotalcoa_c
33,DHCRD2: dhcrm_hs_c + fad_c --> crm_hs_c + fadh2_c
34,HCO3E: co2_c + h2o_c --> h_c + hco3_c
35,DHCRD1: dhcrm_hs_c + nadp_c --> crm_hs_c + h_c + nadph_c
36,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
37,CEPTC: cdpchol_c + dag_hs_c --> cmp_c + h_c + pchol_hs_c
38,SPHMYLNt: sphmyln_e <=> sphmyln_c
39,EX_gal__L_e: gal__L_e <=> 
40,EX_etha_e: etha_e <=> 
41,ETHAt: etha_e --> etha_c
42,EX_lipoate_e: lipoate_e <=> 
43,LIPOti_1: atp_c + h2o_c + lipoate_e + na1_e --> adp_c + h_c + lipoate_c + na1_c + pi_c
44,EX_mal__L_e: mal__L_e <=> 
