,rxns_added
0,DAGAH_OLE_PALM_c: 12dgr1819Z160_c + h2o_c --> h_c + hdca_c + mag1819Z_c
1,MI1PP: h2o_c + mi1p__D_c --> inost_c + pi_c
2,AGPATCOA_MYRS_EPA_c: 1tdecg3p_c + tmndnccoa_c --> coa_c + pa140205n3_c
3,CITACt: ac_c + cit_e --> ac_e + cit_c
4,ICL: icit_c --> glx_c + succ_c
5,LPCAT_PALM_EPA_sn2_c: 1agpc160_c + tmndnccoa_c --> coa_c + pc160205n3_c
6,GLBRAN: glygn1_c --> glygn2_c
7,GMPt6: gmp_e + h_e --> gmp_c + h_c
8,PSD140: h_c + ps140_c --> co2_c + pe140_c
9,QUILSYN: cmusa_c --> h2o_c + h_c + quln_c
10,ACITL: atp_c + cit_c + coa_c --> accoa_c + adp_c + oaa_c + pi_c
11,GMPR: gmp_c + 2.0 h_c + nadph_c --> imp_c + nadp_c + nh4_c
12,CO2tmt: co2_m <=> co2_c
13,FKYNH: Lfmkynr_c + h2o_c --> Lkynr_c + for_c + h_c
14,34HPLtm: 34hpl_c + h_c --> 34hpl_m + h_m
15,CITL: cit_c --> ac_c + oaa_c
16,ACOADH2: 2.0 ibcoa_c + o2_c --> 2.0 2mp2coa_c + 2.0 h2o_c
17,AMCOXO: amuco_c + h2o_c + h_c + nadph_c --> 2oxoadp_c + nadp_c + nh4_c
18,PI345P3P_cho: h2o_c + pail345p_cho_c --> pail45p_cho_c + pi_c
19,PI4P5K_pf: atp_c + 0.01 ptd4ino_c --> adp_c + h_c + 0.01 ptd145bp_c
20,GLPASE2a: glygn3_c + 7.0 pi_c --> Tyr_ggn_c + 7.0 g1p_c
21,RBK: atp_c + rib__D_c --> adp_c + h_c + r5p_c
22,PGPPT_cho: cdpdag_cho_c + glyc3p_c --> cmp_c + h_c + pgp_cho_c
23,NNDPR: 2.0 h_c + prpp_c + quln_c --> co2_c + nicrnt_c + ppi_c
24,CRMtenhs: crm_hs_e --> crm_hs_c
25,PGMfc: 3pg_c --> 2pg_c
26,4HBZFm: 4hbzcoa_m + h2o_m --> 4hbz_m + coa_m + h_m
27,LYSLYSLYSt: h_e + lyslyslys_e --> h_c + lyslyslys_c
28,SK_trnatrp_c: trnatrp_c <=> 
29,GLPASE1: glygn2_c + 3.0 pi_c --> dxtrn_c + 3.0 g1p_c
30,GTHPe: 2.0 gthrd_e + h2o2_e --> gthox_e + 2.0 h2o_e
31,PGCD: 3pg_c + nad_c --> 3php_c + h_c + nadh_c
32,DAGK_MYRS_LNA_c: 12dgr140182n6_c + atp_c --> adp_c + h_c + pa140182n6_c
33,AASAD2: L2aadp_c + atp_c + h_c + nadh_c --> L2aadp6sa_c + amp_c + nad_c + ppi_c
34,HMR_6782: 34hpp_c + h_c + nadh_c --> 34hpl_c + nad_c
35,PLA2_2_18_2_16_0nhs: h2o_c + pchol_hs_18_2_16_0_c --> h_c + hdca_c + lpchol_hs_18_2_c
36,HBtr: hb_e --> hb_c
37,NADK: atp_c + nad_c --> adp_c + h_c + nadp_c
38,PAPA161: h2o_c + pa161_c --> 12dgr161_c + pi_c
39,T4HCINNMFM: 34hpl_m --> T4hcinnm_m + h2o_m
40,LPEAT_LNA_STC_sn2_c: 1agpe182_c + ocdccoa_c --> coa_c + pe182n6180_c
41,ASPTA6: ala__L_c + oaa_c --> asp__L_c + pyr_c
42,LYSPHEILEr: 2.0 h2o_c + lyspheile_c --> ile__L_c + lys__L_c + phe__L_c
43,DAGK_PALM_LNA_c: 12dgr160182n6_c + atp_c --> adp_c + h_c + pa160182n6_c
44,ACP1_FMN: fmn_c + h2o_c --> pi_c + ribflv_c
45,PI4P5K_HDE_EPA_c: atp_c + pail4p1619Z205n3_c --> adp_c + h_c + pail45p1619Z205n3_c
46,SK_trnathr_c: trnathr_c <=> 
