,rxns_added
0,GLYDHDA: gly_c + h2o_c + nad_c --> glx_c + h_c + nadh_c + nh4_c
1,NNDPR: 2.0 h_c + prpp_c + quln_c --> co2_c + nicrnt_c + ppi_c
2,TRPO2: o2_c + trp__L_c --> Lfmkynr_c
3,PSP_L: h2o_c + pser__L_c --> pi_c + ser__L_c
4,PROt2r: h_e + pro__L_e <=> h_c + pro__L_c
5,PPDK: atp_c + pi_c + pyr_c --> amp_c + h_c + pep_c + ppi_c
6,HIBHr: h2o_c + hibcoa_c --> 3hmp_c + coa_c + 2.0 h_c
7,3HAO: 3hanthrn_c + o2_c --> cmusa_c + h_c
8,THRTHRARGt: h_e + thrthrarg_e --> h_c + thrthrarg_c
9,DMBZIDS: ribflv_c --> dmbzid_c
10,PSERT: 3php_c + glu__L_c --> akg_c + pser__L_c
11,ILEARGILEt: h_e + ileargile_e --> h_c + ileargile_c
12,EX_adprib_e: adprib_e <=> 
13,SULO: h2o_c + o2_c + so3_c --> h2o2_c + h_c + so4_c
14,TSR: h2_c + tsul_c --> h2s_c + so3_c
15,LYSPHEILEt: h_e + lyspheile_e --> h_c + lyspheile_c
16,HIBD: 3hmp_c + nad_c --> 2mop_c + h_c + nadh_c
17,DBRC: dmbzid_c + h2o_c + nh4_c + nicrnt_c + 3.0 o2_c --> 3.0 for_c + 5.0 h_c + pi_c + ribflv_c
18,ARGt2r: arg__L_e + h_e <=> arg__L_c + h_c
19,CYSDS: cys__L_c + h2o_c --> h2s_c + nh4_c + pyr_c
20,NCNt: ca2_e + 4.0 na1_c + nh4_e --> ca2_c + 4.0 na1_e + nh4_c
21,LYSTYRILEr: 2.0 h2o_c + lystyrile_c --> ile__L_c + lys__L_c + tyr__L_c
22,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
23,LYSTYRILEt: h_e + lystyrile_e --> h_c + lystyrile_c
24,PGCD: 3pg_c + nad_c --> 3php_c + h_c + nadh_c
25,MALS: accoa_c + glx_c + h2o_c --> coa_c + h_c + mal__L_c
26,HBtr: hb_e --> hb_c
27,EX_lyspheile_e: lyspheile_e <=> 
28,MMSAD1: 2mop_c + coa_c + nad_c --> co2_c + nadh_c + ppcoa_c
29,EX_lystyrile_e: lystyrile_e <=> 
30,KYN3OX: Lkynr_c + h_c + nadph_c + o2_c --> h2o_c + hLkynr_c + nadp_c
31,ADPRDP: adprib_c + h2o_c --> amp_c + 2.0 h_c + r5p_c
32,HISD_c: 3.0 h2o_c + his__L_c --> frmd_c + glu__L_c + nh4_c
33,ACOADH2: 2.0 ibcoa_c + o2_c --> 2.0 2mp2coa_c + 2.0 h2o_c
34,QUILSYN: cmusa_c --> h2o_c + h_c + quln_c
35,Hfv: pheme_fv --> pheme_c
36,EX_hb_e: hb_e <=> 
37,HMGLB: 2.0 h_c + hb_c --> 36.0 ala__L_c + 6.0 arg__L_c + 10.0 asn__L_c + 15.0 asp__L_c + 3.0 cys__L_c + 4.0 gln__L_c + 12.0 glu__L_c + 20.0 gly_c + h2o2_c + 19.0 his__L_c + 36.0 leu__L_c + 22.0 lys__L_c + 5.0 met__L_c + 15.0 phe__L_c + pheme_fv + 14.0 pro__L_c + 16.0 ser__L_c + 16.0 thr__L_c + 3.0 trp__L_c + 6.0 tyr__L_c + 31.0 val__L_c
38,LYSPHEILEr: 2.0 h2o_c + lyspheile_c --> ile__L_c + lys__L_c + phe__L_c
39,ILEARGILEr: 2.0 h2o_c + ileargile_c --> arg__L_c + 2.0 ile__L_c
40,NTRIR3ppc: 2.0 h_e + no2_e + 3.0 q8h2_c --> 2.0 h2o_e + nh4_e + 3.0 q8_c
41,LYSLYSLYSr: 2.0 h2o_c + lyslyslys_c --> 3.0 lys__L_c
42,CYSLY3: cys__L_c + h_c + nadph_c --> ala__L_c + h2s_c + nadp_c
43,EX_thrthrarg_e: thrthrarg_e <=> 
44,CITt2r: cit_e + h_e <=> cit_c + h_c
45,MCITLmc: 2mcit_c --> pyr_c + succ_c
46,THRTHRARGr: 2.0 h2o_c + thrthrarg_c --> arg__L_c + 2.0 thr__L_c
47,ASPTA6: ala__L_c + oaa_c --> asp__L_c + pyr_c
48,EX_ileargile_e: ileargile_e <=> 
49,TSULR3e: 2.0 gthrd_c + tsul_c --> gthox_c + h2s_c + so3_c
50,LYSLYSLYSt: h_e + lyslyslys_e --> h_c + lyslyslys_c
51,HKYNH: h2o_c + hLkynr_c --> 3hanthrn_c + ala__L_c
52,NH4t: nh4_e <=> nh4_c
53,FKYNH: Lfmkynr_c + h2o_c --> Lkynr_c + for_c + h_c
54,EX_lyslyslys_e: lyslyslys_e <=> 
55,ADPRIBt: adprib_e --> adprib_c
56,ICL: icit_c --> glx_c + succ_c
