,rxns_added
0,HCO3E: co2_c + h2o_c --> h_c + hco3_c
1,ADPRIBt: adprib_e --> adprib_c
2,GLNGLU: adp_c + glntrna_c + glu__L_c + pi_c <=> atp_c + gln__L_c + glutrna_c
3,C226CPT2: c226crn_m + coa_m --> c226coa_m + crn_m
4,MALS: accoa_c + glx_c + h2o_c --> coa_c + h_c + mal__L_c
5,ALCD19: glyald_c + h_c + nadh_c --> glyc_c + nad_c
6,THMMPt4_1: h2o_c + thmmp_e --> h2o_e + thmmp_c
7,HMGLB: 2.0 h_c + hb_c --> 36.0 ala__L_c + 6.0 arg__L_c + 10.0 asn__L_c + 15.0 asp__L_c + 3.0 cys__L_c + 4.0 gln__L_c + 12.0 glu__L_c + 20.0 gly_c + h2o2_c + 19.0 his__L_c + 36.0 leu__L_c + 22.0 lys__L_c + 5.0 met__L_c + 15.0 phe__L_c + pheme_fv + 14.0 pro__L_c + 16.0 ser__L_c + 16.0 thr__L_c + 3.0 trp__L_c + 6.0 tyr__L_c + 31.0 val__L_c
8,PLDPE_HDE_HDE_c: h2o_c + pe161_c --> etha_c + h_c + pa161_c
9,FADDP: fad_c + h2o_c --> amp_c + fmn_c + 2.0 h_c
10,GLPASE1: glygn2_c + 3.0 pi_c --> dxtrn_c + 3.0 g1p_c
11,SULO: h2o_c + o2_c + so3_c --> h2o2_c + h_c + so4_c
12,LPLIPAL1E141: 1agpe141_c + h2o_c --> g3pe_c + h_c + ttdcea_c
13,COUCOAFm: T4hcinnm_m + atp_m + coa_m --> amp_m + coucoa_m + ppi_m
14,4HBZCOAFm: coa_m + coucoa_m + h2o_m + nad_m --> 4hbzcoa_m + accoa_m + h_m + nadh_m
15,LYSLYSLYSt: h_e + lyslyslys_e --> h_c + lyslyslys_c
16,NTRIR3ppc: 2.0 h_e + no2_e + 3.0 q8h2_c --> 2.0 h2o_e + nh4_e + 3.0 q8_c
17,EX_glycogen1500_e: glycogen1500_e <=> 
18,lipid1: Rtotal_c <=> dca_c + ddca_c + hdca_c + hdcea_c + hxa_c + ocdca_c + ocdcea_c + octa_c + ttdca_c + ttdcea_c
19,HACOADr: 3hmp_c + nad_c --> h_c + mmalsa__S_c + nadh_c
20,FACOAE100: dcacoa_c + h2o_c --> coa_c + dca_c + h_c
21,ACOADH2: 2.0 ibcoa_c + o2_c --> 2.0 2mp2coa_c + 2.0 h2o_c
22,SK_trnagln_c: trnagln_c <=> 
23,GLDBRAN: dxtrn_c + h2o_c --> glc__D_c + glygn3_c
24,34HPLtm: 34hpl_c + h_c --> 34hpl_m + h_m
25,TRPO2: o2_c + trp__L_c --> Lfmkynr_c
26,GLPASE2a: glygn3_c + 7.0 pi_c --> Tyr_ggn_c + 7.0 g1p_c
27,HBtr: hb_e --> hb_c
28,EX_ileargile_e: ileargile_e <=> 
29,THRTHRARGr: 2.0 h2o_c + thrthrarg_c --> arg__L_c + 2.0 thr__L_c
30,SK_trnatrp_c: trnatrp_c <=> 
31,r1602: met__L_e + pro__L_c --> met__L_c + pro__L_e
32,PSERT: 3php_c + glu__L_c --> akg_c + pser__L_c
33,lipid2: Rtotalcoa_c <=> dcacoa_c + ddcacoa_c + hdcoa_c + hxcoa_c + occoa_c + odecoa_c + pmtcoa_c + stcoa_c + tdcoa_c + tdecoa_c
34,AM6SAD: am6sa_c + h2o_c + nad_c --> amuco_c + 2.0 h_c + nadh_c
35,PIP4K_EPA_HDE_c: atp_c + pail205n31619Z_c --> adp_c + h_c + pail4p205n31619Z_c
36,PLDPE_PALM_PALM_c: h2o_c + pe160_c --> etha_c + h_c + pa160_c
37,MEPCT: 2me4p_c + ctp_c + h_c --> 4c2me_c + ppi_c
38,ETHAPT_EPA_DHA_c: 12dgr205n3226n3_c + cdpea_c --> cmp_c + h_c + pe205n3226n3_c
39,O2tm: o2_c --> o2_m
40,lipid3: dag_c <=> 12dgr120_c + 12dgr140_c + 12dgr141_c + 12dgr160_c + 12dgr161_c + 12dgr180_c + 12dgr181_c
41,pi_prod1: ptd4ino_c --> all_pi_c
42,GTHOXti: gthox_e --> gthox_c
43,FACOAE80: h2o_c + occoa_c --> coa_c + h_c + octa_c
44,FACOAE141: h2o_c + tdecoa_c --> coa_c + h_c + ttdcea_c
45,FACOAE120: ddcacoa_c + h2o_c --> coa_c + ddca_c + h_c
46,HISLYSILEr: 2.0 h2o_c + hislysile_c --> his__L_c + ile__L_c + lys__L_c
47,PEFLIP: atp_c + h2o_c + pe_e --> adp_c + h_c + pe_c + pi_c
48,MCITLmc: 2mcit_c --> pyr_c + succ_c
49,EX_pail_e: pail_e <=> 
50,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
51,HBZOPTm: 4hbz_m + octdp_m --> 3ophb_m + 2.0 ppi_m
52,THRTHRARGt: h_e + thrthrarg_e --> h_c + thrthrarg_c
53,RTOT2_cho: R2coa_cho_c --> Rtotalcoa_c
54,NADK: atp_c + nad_c --> adp_c + h_c + nadp_c
55,R5PP: h2o_c + r5p_c --> pi_c + rib__D_c
56,PIPLC: h2o_c + pail_c --> dag_c + h_c + mi1p__D_c
57,lipid5: pe_c <=> pe120_c + pe140_c + pe141_c + pe160_c + pe161_c + pe180_c + pe181_c
58,H2O2t: h2o2_e <=> h2o2_c
