,rxns_added
0,SK_trnamet_c: trnamet_c <=> 
1,HCO3E: co2_c + h2o_c --> h_c + hco3_c
2,LPCAT_PALM_EPA_sn2_c: 1agpc160_c + tmndnccoa_c --> coa_c + pc160205n3_c
3,PLDPE_STC_GLNA_c: h2o_c + pe180183n6_c --> etha_c + h_c + pa180183n6_c
4,CA24Gte: atp_c + ca24g_c + h2o_c --> adp_c + ca24g_e + h_c + pi_c
5,FPGS9: 10fthf6glu_c + atp_c + glu__L_c --> 10fthf7glu_c + adp_c + h_c + pi_c
6,PCW3DS_DHA_ALNA_sn2_c: 2.0 ficytb5_c + 2.0 nadh_c + o2_c + pc226n3182n6_c --> 2.0 focytb5_c + 2.0 h2o_c + 2.0 nad_c + pc226n3183n3_c
7,QUILSYN: cmusa_c --> h2o_c + h_c + quln_c
8,HMR_0378: c226coa_c + h2o_c --> coa_c + crvnc_c + h_c
9,ETHAPT_PALM_STC_c: 12dgr160180_c + cdpea_c --> cmp_c + h_c + pe160180_c
10,SK_trnagln_c: trnagln_c <=> 
11,MMSDHir: coa_c + mmalsa__S_c + nad_c --> co2_c + nadh_c + ppcoa_c
12,TYRDOPO3: 2.0 34dhphe_c + o2_c --> 2.0 dopaqn_c + 2.0 h2o_c
13,METMETILEr: 2.0 h2o_c + metmetile_c --> ile__L_c + 2.0 met__L_c
14,HMR_1644: cholcoads_m + h2o_m --> HC01459_m
15,FAOXC226: c226coa_m + 10.0 coa_m + 4.0 fad_m + 10.0 h2o_m + 10.0 nad_m --> 11.0 accoa_m + 4.0 fadh2_m + 10.0 h_m + 10.0 nadh_m
16,EX_lyslyslys_e: lyslyslys_e <=> 
17,PI4PP_16_0_18_1nhs: h2o_c + pail4p_hs_16_0_18_1_c --> pail_hs_16_0_18_1_c + pi_c
18,SK_trnatrp_c: trnatrp_c <=> 
19,DCTPD2: ctp_c + h2o_c + h_c --> nh4_c + utp_c
20,FACOAE60: h2o_c + hxcoa_c --> coa_c + h_c + hxa_c
21,ILEARGILEr: 2.0 h2o_c + ileargile_c --> arg__L_c + 2.0 ile__L_c
22,GMPt6: gmp_e + h_e --> gmp_c + h_c
23,CHOPT_STC_DHA_c: 12dgr180226n3_c + cdpchol_c --> cmp_c + h_c + pc180226n3_c
24,GALm: atp_m + glu__L_m + nh4_m --> adp_m + gln__L_m + h_m + pi_m
25,ACOADH2: 2.0 ibcoa_c + o2_c --> 2.0 2mp2coa_c + 2.0 h2o_c
