,0
2AGPGAT120,1.0
2AGPGAT141,1.0
2AGPGAT180,1.0
3OAR120,1.0
3OAR141,1.0
3OAR161,1.0
3OAS140,1.0
3OAS161,1.0
AACPS5,1.0
AACPS6,1.0
AACPS9,1.0
ACCOAL,1.0
ACLS,1.0
ACOATA,1.0
ADNK1,-4.0217571717012346e-16
AGPAT180,1.000000000000001
ALATRS,2.3270324271721203e-16
ALCD2x,1.0000000000000013
APH140,1.0000000000000013
APH160,1.0000000000000013
APH161,1.0000000000000013
ARGTRS,1.2299602260027958e-14
ASPTRS,1.23690459480839e-14
DASYN161,1.000000000000001
DURIK1,1.000000000000001
DUTPDP,1.000000000000001
E4PD,1.000000000000001
G1PACT,1.000000000000001
GLCP,1.000000000000001
GLNS,1.000000000000001
GLUTRS,1.000000000000001
GMAND,1.000000000000001
GMHEPAT,1.000000000000001
GPDDA2,1.000000000000001
GPDDA3,1.000000000000001
GRXR,1.000000000000001
GTHOr,1.000000000000001
HBZOPT,1.000000000000001
I4FE4ST,1.000000000000001
IMPD,1.000000000000001
LALDO3,1.000000000000001
LYSTRS,3.268846907110837e-14
MACPD,1.0000000000000036
MAN1PT2,1.0000000000000036
ME1,1.0000000000000036
METAT,1.0000000000000036
MGSA,1.0000000000000036
MLTP1,4.110375405262102e-14
MOADSUx,1.0000000000000022
MPTSS,1.0000000000000022
NADK,1.0000000000000022
NDPK3,1.0000000000000022
NDPK5,1.0000000000000022
NDPK6,1.0000000000000022
NTD10,1.0000000000000022
NTD2,1.0000000000000022
NTD5,1.0000000000000022
NTD7,1.0000000000000022
NTD8,1.0000000000000022
NTP1,1.0000000000000022
NTPP1,1.0000000000000022
OCTDPS,1.0000000000000022
PFK,1.0000000000000022
PNTK,1.0000000000000022
POR5,1.0000000000000022
PPCDC,1.0000000000000022
PSD120,1.0000000000000022
PSD160,1.0000000000000022
PYK,1.0000000000000022
RNDR1b,1.0000000000000022
RNDR2b,1.0000000000000022
RNDR3,1.0000000000000022
RNDR3b,1.0000000000000022
RNDR4b,1.0000000000000022
THFAT,1.0000000000000022
TPI,0.9693219435028598
TRDR,1.0000000000000004
TRPS2,1.0000000000000004
TRPS3,1.0000000000000004
UDPGDC,1.0000000000000004
VALTRS,-2.137027927797665e-14
HACD1i,1.000000000000001
HACD4i,1.000000000000001
HACD6i,1.000000000000001
THZPSN,1.000000000000001
2HMHMBQMTm,1.000000000000001
ACALDCD,1.000000000000001
ACGAMPM,1.000000000000001
AHCi,-1.5322717204255946e-15
ALCD23yi,0.9999999999999974
ALCD24yi,0.9999999999999974
ALCD26xim,0.9999999999999974
ARMT,0.9999999999999974
ASPGLU2m,0.9999999999999974
CERH124,0.9999999999999974
CITtcm,0.9999999999999974
CTPtm,0.9999999999999974
ERGSTt,0.9999999999999974
FACOAL180,0.9999999999999974
FAS120,0.9999999999999974
FAS141ACPm,0.9999999999999974
FAS160,0.9999999999999974
FAS161,0.9999999999999974
FAS181,0.9999999999999974
FAS181ACPm,0.9999999999999974
MDHm,0.9999999999999974
PDE5,0.9999999999999974
PI35BP5P_SC,0.9999999999999974
PIN3K_SC,0.9999999999999974
PSERDm_SC,0.9999999999999974
RNTR1,0.9999999999999974
RNTR2,0.9999999999999974
RNTR3,0.9999999999999974
SUCFUMtm,0.9999999999999974
THMPPt2m,0.9999999999999974
THRTRSm,0.9999999999999974
VALTRSm,0.9999999999999974
ZYMSTt,0.9999999999999974
G3PCT,0.9999999999999974
HEXTT,0.9999999999999974
KAS1,0.9999999999999974
KAS16,0.9999999999999974
KAS3,0.9999999999999974
KAS5,0.9999999999999974
KAS6,0.9999999999999974
KAS7,0.9999999999999974
NAt3_15,0.9999999999999974
NAt3_2,0.9999999999999974
UAG4Ei,0.9999999999999974
URFGTT,0.9999999999999974
OXPTNDH,0.9999999999999974
ARABDI,0.9999999999999974
OMBZLM6m,0.9999999999999974
DASYN_HP,0.9999999999999974
KAS_HP2,0.9999999999999974
PREPTHS2,0.9999999999999974
MCBTS3,0.9999999999999974
DPPS,0.9999999999999974
CAt4,0.9999999999999974
CAATPS,0.9999999999999974
FASm2802,0.9999999999999974
FASm2801,0.9999999999999974
FASm2402,0.9999999999999974
FASm2202,0.9999999999999974
FASm220,0.9999999999999974
FASm2002,0.9999999999999974
FASm1801,0.9999999999999974
FASm1601,0.9999999999999974
FAMPL4,0.9999999999999974
FAMPL3,0.9999999999999974
FAMPL1,0.9999999999999974
FACOALPREPH,0.9999999999999974
ALCD3ir,0.9999999999999974
ALR3,0.9999999999999974
DKDH,0.9999999999999974
MOTH2,0.9999999999999974
MOTH3,0.9999999999999974
UDPGLDC,0.9999999999999974
DASYN181_9,0.9999999999999974
DASYN182_9_12,0.9999999999999974
DASYN184_6_9_12_15,0.9999999999999974
