,rxns_added
0,r1579: gln__L_e + pro__L_c --> gln__L_c + pro__L_e
1,GTHPe: 2.0 gthrd_e + h2o2_e --> gthox_e + 2.0 h2o_e
2,LYSLYSLYSr: 2.0 h2o_c + lyslyslys_c --> 3.0 lys__L_c
3,VALTA: akg_c + val__L_c <=> 3mob_c + glu__L_c
4,CHOPT_PALM_PALM_c: 12dgr160_c + cdpchol_c --> cmp_c + h_c + pc160_c
5,PEFLIP: atp_c + h2o_c + pe_e --> adp_c + h_c + pe_c + pi_c
6,4HBZCOAFm: coa_m + coucoa_m + h2o_m + nad_m --> 4hbzcoa_m + accoa_m + h_m + nadh_m
7,lipid2: Rtotalcoa_c <=> dcacoa_c + ddcacoa_c + hdcoa_c + hxcoa_c + occoa_c + odecoa_c + pmtcoa_c + stcoa_c + tdcoa_c + tdecoa_c
8,DAGAH_PALM_PALM_c: 12dgr160_c + h2o_c --> h_c + hdca_c + mag160_c
9,LPEAT_EPA_MYRS_sn2_c: 1agpe205_c + tdcoa_c --> coa_c + pe205n3140_c
10,FACOAL204: arachd_c + atp_c + coa_c --> amp_c + arachdcoa_c + ppi_c
11,SK_trnathr_c: trnathr_c <=> 
12,PLDPE_MYRS_MYRS_c: h2o_c + pe140_c --> etha_c + h_c + pa140_c
13,LPCAT_LNA_EPA_sn2_c: 1agpc182_c + tmndnccoa_c --> coa_c + pc182n6205n3_c
14,FACOAE141: h2o_c + tdecoa_c --> coa_c + h_c + ttdcea_c
15,NTRIR3ppc: 2.0 h_e + no2_e + 3.0 q8h2_c --> 2.0 h2o_e + nh4_e + 3.0 q8_c
16,PAPA_OLE_PALM: h2o_c + pa1819Z160_c --> 12dgr1819Z160_c + pi_c
17,SK_trnaphe_c: trnaphe_c <=> 
18,SK_trnaarg_c: trnaarg_c <=> 
19,PLA2PE_EPA_STC_c: h2o_c + pe205n3180_c --> 1agpe205_c + h_c + ocdca_c
20,PLIPA2E141: h2o_c + pe141_c --> 1agpe141_c + h_c + ttdcea_c
21,DAGAH_OLE_PALM_c: 12dgr1819Z160_c + h2o_c --> h_c + hdca_c + mag1819Z_c
22,EX_lyslyslys_e: lyslyslys_e <=> 
23,DADNK: atp_c + dad_2_c --> adp_c + damp_c + h_c
24,ACOAR7mc: h_c + hdd2coa_c + nadph_c --> nadp_c + pmtcoa_c
25,TRNFE: 2.0 fe3_c + nadh_c --> 2.0 fe2_c + h_c + nad_c
26,H2Ot: h2o_e <=> h2o_c
27,SULR_1: 3.0 h2o_c + h2s_c + 3.0 nadp_c --> 4.0 h_c + 3.0 nadph_c + so3_c
28,FACOAE160: h2o_c + pmtcoa_c --> coa_c + h_c + hdca_c
29,ARTPLM1: Rtotalcoa_c --> pmtcoa_c
30,METHFtxc:  --> h_c + methf_c
31,EX_hb_e: hb_e <=> 
32,PHEMEtm: pheme_m <=> pheme_c
33,PLDPE_DHA_ALNA_c: h2o_c + pe226n3183n3_c --> etha_c + h_c + pa226n3183n3_c
34,EX_lyspheile_e: lyspheile_e <=> 
35,CYSLY3: cys__L_c + h_c + nadph_c --> ala__L_c + h2s_c + nadp_c
36,PAPA161: h2o_c + pa161_c --> 12dgr161_c + pi_c
37,4HBZFm: 4hbzcoa_m + h2o_m --> 4hbz_m + coa_m + h_m
38,PTD1INOt: ptd1ino_c <=> ptd1ino_e
39,LPCAT_MYRS_ARA_sn2_c: 1agpc140_c + arachdcoa_c --> coa_c + pc140204n6_c
40,MMSAD1: 2mop_c + coa_c + nad_c --> co2_c + nadh_c + ppcoa_c
41,PLDPC_EPA_PALM_c: h2o_c + pc205n3160_c --> chol_c + h_c + pa205n3160_c
42,ARTFR202_cho: 0.125 coa_m + 2.0 fadh2_m + h_m + lnlncacoa_c + nadph_m --> 1.125 R2coa_cho_c + 2.0 fad_m + nadp_m
43,EX_fadh2_c: fadh2_c <=> 
44,AGPATCOA_EPA_STC_c: 1eicos58111417eg3p_c + ocdccoa_c --> coa_c + pa205n3180_c
45,MAGAH160: h2o_c + mag160_c --> glyc_c + h_c + hdca_c
46,ETHAPT_EPA_ARA_c: 12dgr205n3204n6_c + cdpea_c --> cmp_c + h_c + pe205n3204n6_c
47,GMPt6: gmp_e + h_e --> gmp_c + h_c
48,GLGNS1: ggn_c + 3.0 udpg_c --> glygn1_c + 3.0 h_c + 3.0 udp_c
49,SK_trnapro_c: trnapro_c <=> 
50,SK_trnaala_c: trnaala_c <=> 
51,Hfv: pheme_fv --> pheme_c
52,lipid1: Rtotal_c <=> dca_c + ddca_c + hdca_c + hdcea_c + hxa_c + ocdca_c + ocdcea_c + octa_c + ttdca_c + ttdcea_c
53,FACOAE100: dcacoa_c + h2o_c --> coa_c + dca_c + h_c
54,ILEARGILEr: 2.0 h2o_c + ileargile_c --> arg__L_c + 2.0 ile__L_c
55,FADDP: fad_c + h2o_c --> amp_c + fmn_c + 2.0 h_c
56,lipid4: cdpdag_c <=> cdpdddecg_c + cdpdhdec9eg_c + cdpdhdecg_c + cdpdodec11eg_c + cdpdodecg_c + cdpdtdec7eg_c + cdpdtdecg_c
57,LYSPHEILEr: 2.0 h2o_c + lyspheile_c --> ile__L_c + lys__L_c + phe__L_c
58,FACOAE80: h2o_c + occoa_c --> coa_c + h_c + octa_c
