,rxns_added
0,HIBD: 3hmp_c + nad_c --> 2mop_c + h_c + nadh_c
1,HMGLB: 2.0 h_c + hb_c --> 36.0 ala__L_c + 6.0 arg__L_c + 10.0 asn__L_c + 15.0 asp__L_c + 3.0 cys__L_c + 4.0 gln__L_c + 12.0 glu__L_c + 20.0 gly_c + h2o2_c + 19.0 his__L_c + 36.0 leu__L_c + 22.0 lys__L_c + 5.0 met__L_c + 15.0 phe__L_c + pheme_fv + 14.0 pro__L_c + 16.0 ser__L_c + 16.0 thr__L_c + 3.0 trp__L_c + 6.0 tyr__L_c + 31.0 val__L_c
2,ICL: icit_c --> glx_c + succ_c
3,GLYO1: gly_c + h2o_c + o2_c --> glx_c + h2o2_c + nh4_c
4,GMPt6: gmp_e + h_e --> gmp_c + h_c
5,GMPR: gmp_c + 2.0 h_c + nadph_c --> imp_c + nadp_c + nh4_c
6,ACOADH2: 2.0 ibcoa_c + o2_c --> 2.0 2mp2coa_c + 2.0 h2o_c
7,METMETILEr: 2.0 h2o_c + metmetile_c --> ile__L_c + 2.0 met__L_c
8,PYR5CDmc: glu5sa_c + h2o_c + nadp_c --> glu__L_c + 2.0 h_c + nadph_c
9,ILEARGILEr: 2.0 h2o_c + ileargile_c --> arg__L_c + 2.0 ile__L_c
10,DIPEPabc6c: ala_L_leu__L_c + atp_c + h2o_c --> adp_c + h_c + pi_c
11,PDYXPT_c: pydam_c + pyr_c --> ala__L_c + pydx_c
12,AM6SAD: am6sa_c + h2o_c + nad_c --> amuco_c + 2.0 h_c + nadh_c
13,CYSLY3: cys__L_c + h_c + nadph_c --> ala__L_c + h2s_c + nadp_c
14,MCITLmc: 2mcit_c --> pyr_c + succ_c
15,PGCD: 3pg_c + nad_c --> 3php_c + h_c + nadh_c
16,HBtr: hb_e --> hb_c
17,EX_hb_e: hb_e <=> 
18,HCO3E: co2_c + h2o_c --> h_c + hco3_c
19,MALS: accoa_c + glx_c + h2o_c --> coa_c + h_c + mal__L_c
20,PSERT: 3php_c + glu__L_c --> akg_c + pser__L_c
21,LAAL15: ala__L_c + atp_c + leu__L_c --> adp_c + ala_L_leu__L_c + h_c + pi_c
22,EX_lystyrile_e: lystyrile_e <=> 
23,HISD_c: 3.0 h2o_c + his__L_c --> frmd_c + glu__L_c + nh4_c
24,DHPR: dhbpt_c + h_c + nadh_c --> nad_c + thbpt_c
25,LYSTYRILEt: h_e + lystyrile_e --> h_c + lystyrile_c
26,GTHRDH_syn: gthrd_c + h2o_c --> cgly_c + glu__L_c
27,LYSLYSLYSr: 2.0 h2o_c + lyslyslys_c --> 3.0 lys__L_c
28,SULO: h2o_c + o2_c + so3_c --> h2o2_c + h_c + so4_c
29,THRTHRARGt: h_e + thrthrarg_e --> h_c + thrthrarg_c
30,VALDHr: h2o_c + nad_c + val__L_c --> 3mob_c + h_c + nadh_c + nh4_c
31,EX_thrthrarg_e: thrthrarg_e <=> 
32,EX_metmetile_e: metmetile_e <=> 
33,TRPO2: o2_c + trp__L_c --> Lfmkynr_c
34,PHETHPTOX: o2_c + phe__L_c + thbpt_c --> dhbpt_c + h2o_c + tyr__L_c
35,AKO: akg_c + fad_c + h2o_c --> co2_c + fadh2_c + succ_c
36,FAO181p_oddc: 8.0 coa_c + 8.0 h2o_c + 8.0 nad_c + 7.0 o2_c + odecoa_c --> 9.0 accoa_c + 7.0 h2o2_c + 8.0 h_c + 8.0 nadh_c
37,MMSAD1: 2mop_c + coa_c + nad_c --> co2_c + nadh_c + ppcoa_c
38,PSP_L: h2o_c + pser__L_c --> pi_c + ser__L_c
39,ECOAH12: 2mp2coa_c + h2o_c --> 3hibutcoa_c
40,THRTHRARGr: 2.0 h2o_c + thrthrarg_c --> arg__L_c + 2.0 thr__L_c
41,EX_lyslyslys_e: lyslyslys_e <=> 
42,AMCOXO: amuco_c + h2o_c + h_c + nadph_c --> 2oxoadp_c + nadp_c + nh4_c
43,3HBCOAHL: 3hibutcoa_c + h2o_c --> 3hmp_c + coa_c + h_c
44,AATA: 2oxoadp_c + glu__L_c --> L2aadp_c + akg_c
45,AASAD2: L2aadp_c + atp_c + h_c + nadh_c --> L2aadp6sa_c + amp_c + nad_c + ppi_c
46,FKYNH: Lfmkynr_c + h2o_c --> Lkynr_c + for_c + h_c
47,ILEARGILEt: h_e + ileargile_e --> h_c + ileargile_c
48,SACCD2: h2o_c + nad_c + saccrp__L_c <=> akg_c + h_c + lys__L_c + nadh_c
49,LYSTYRILEr: 2.0 h2o_c + lystyrile_c --> ile__L_c + lys__L_c + tyr__L_c
50,3HAO: 3hanthrn_c + o2_c --> cmusa_c + h_c
51,Hfv: pheme_fv --> pheme_c
52,LYSLYSLYSt: h_e + lyslyslys_e --> h_c + lyslyslys_c
53,METMETILEt: h_e + metmetile_e --> h_c + metmetile_c
54,ASPTA6: ala__L_c + oaa_c --> asp__L_c + pyr_c
55,PCLAD: cmusa_c + h_c --> am6sa_c + co2_c
56,EX_ileargile_e: ileargile_e <=> 
57,HKYNH: h2o_c + hLkynr_c --> 3hanthrn_c + ala__L_c
58,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
59,UREA: h2o_c + 2.0 h_c + urea_c --> co2_c + 2.0 nh4_c
60,SACCD1: L2aadp6sa_c + glu__L_c + h_c + nadph_c --> h2o_c + nadp_c + saccrp__L_c
61,CITt2r: cit_e + h_e <=> cit_c + h_c
62,PROt2r: h_e + pro__L_e <=> h_c + pro__L_c
63,GTHRDt2: gthrd_e --> gthrd_c
64,KYN3OX: Lkynr_c + h_c + nadph_c + o2_c --> h2o_c + hLkynr_c + nadp_c
