VCUG_00020-t26_1-p1	iJN678.rpiA	32.1	193	119	4	9	189	22	214	1.8e-17	88.2
VCUG_00020-t26_1-p1	iRC1080.CRv4_Au5_s3_g10896_t1	29.1	203	122	6	7	190	46	245	1.9e-14	78.2
VCUG_00055-t26_1-p1	iRC1080.CRv4_Au5_s12_g4222_t1	41.1	73	41	1	26	96	54	126	1.8e-06	51.6
VCUG_00060-t26_1-p1	iND750.YHR106W	43.8	322	169	6	1	312	21	340	1.9e-61	235.0
VCUG_00060-t26_1-p1	iMM904.YHR106W	43.8	322	169	6	1	312	21	340	1.9e-61	235.0
VCUG_00060-t26_1-p1	iMM904.YDR353W	43.9	314	164	6	9	312	6	317	7.2e-61	233.0
VCUG_00060-t26_1-p1	iND750.YDR353W	43.9	314	164	6	9	312	6	317	7.2e-61	233.0
VCUG_00060-t26_1-p1	iRC1080.CRv4_Au5_s7_g14543_t1	44.1	322	168	6	1	312	1	320	2.1e-60	231.5
VCUG_00060-t26_1-p1	iJN746.PP_0786	42.9	319	168	5	1	311	1	313	1.3e-57	222.2
VCUG_00060-t26_1-p1	iNJ661.Rv3913	43.6	307	160	5	9	310	17	315	4.9e-57	220.3
VCUG_00060-t26_1-p1	iPC815.YPO1374	42.3	312	165	6	9	311	9	314	2.3e-54	211.5
VCUG_00060-t26_1-p1	iAF987.Gmet_3070	41.6	315	168	7	7	312	6	313	1.9e-53	208.4
VCUG_00060-t26_1-p1	iSF_1195.SF0847	41.3	317	162	8	9	311	9	315	4.3e-53	207.2
VCUG_00060-t26_1-p1	iSFV_1184.SFV_0879	41.3	317	162	8	9	311	9	315	4.3e-53	207.2
VCUG_00060-t26_1-p1	iS_1188.S0888	41.3	317	162	8	9	311	9	315	4.3e-53	207.2
VCUG_00060-t26_1-p1	iSFxv_1172.SFxv_0917	41.3	317	162	8	9	311	9	315	4.3e-53	207.2
VCUG_00060-t26_1-p1	iECO103_1326.ECO103_0931	41.0	317	163	8	9	311	9	315	1.6e-52	205.3
VCUG_00060-t26_1-p1	iETEC_1333.ETEC_0956	41.0	317	163	8	9	311	9	315	1.6e-52	205.3
VCUG_00060-t26_1-p1	iEcE24377_1341.EcE24377A_0962	41.0	317	163	8	9	311	9	315	1.6e-52	205.3
VCUG_00060-t26_1-p1	iECABU_c1320.ECABU_c09290	41.0	317	163	8	9	311	9	315	1.6e-52	205.3
VCUG_00060-t26_1-p1	iECIAI39_1322.ECIAI39_2262	41.0	317	163	8	9	311	9	315	1.6e-52	205.3
VCUG_00060-t26_1-p1	iUMN146_1321.UM146_13095	41.0	317	163	8	9	311	9	315	1.6e-52	205.3
VCUG_00060-t26_1-p1	iZ_1308.Z1232	41.0	317	163	8	9	311	9	315	1.6e-52	205.3
VCUG_00060-t26_1-p1	iECBD_1354.ECBD_2707	41.0	317	163	8	9	311	9	315	1.6e-52	205.3
VCUG_00060-t26_1-p1	iECS88_1305.ECS88_0917	41.0	317	163	8	9	311	9	315	1.6e-52	205.3
VCUG_00060-t26_1-p1	iECNA114_1301.ECNA114_0838	41.2	318	161	9	9	311	9	315	1.6e-52	205.3
VCUG_00060-t26_1-p1	iEcolC_1368.EcolC_2708	41.0	317	163	8	9	311	9	315	1.6e-52	205.3
VCUG_00060-t26_1-p1	iECP_1309.ECP_0902	41.0	317	163	8	9	311	9	315	1.6e-52	205.3
VCUG_00071-t26_1-p1	iAF987.Gmet_3524	35.8	159	74	6	8	145	14	165	2.4e-19	94.0
VCUG_00071-t26_1-p1	iRC1080.CRv4_Au5_s12_g3266_t1	34.3	169	75	5	10	142	1	169	5.9e-18	89.4
VCUG_00098-t26_1-p1	iND750.YER070W	52.7	759	344	4	1	745	1	758	3.3e-240	830.1
VCUG_00098-t26_1-p1	iMM904.YER070W	52.7	759	344	4	1	745	1	758	3.3e-240	830.1
VCUG_00098-t26_1-p1	iRC1080.CRv4_Au5_s12_g2932_t1	50.6	791	359	4	1	760	4	793	1.4e-238	824.7
VCUG_00098-t26_1-p1	iND750.YIL066C	51.8	759	351	4	1	745	1	758	1.8e-238	824.3
VCUG_00098-t26_1-p1	iMM904.YIL066C	51.8	759	351	4	1	745	1	758	1.8e-238	824.3
VCUG_00098-t26_1-p1	iJN746.PP_1179	36.2	787	445	12	6	749	153	925	1.4e-142	505.8
VCUG_00098-t26_1-p1	iIT341.HP0680	30.9	815	443	19	10	747	11	782	1.1e-99	363.2
VCUG_00098-t26_1-p1	iJN678.nrdA	29.7	649	407	16	12	632	42	669	5.1e-68	258.1
VCUG_00108-t26_1-p1	iAF692.Mbar_A0589	43.6	55	31	0	65	119	3	57	1.1e-04	46.6
VCUG_00115-t26_1-p1	iWFL_1372.ECW_m2935	24.8	807	528	21	124	879	11	789	5.8e-47	188.3
VCUG_00115-t26_1-p1	iECW_1372.ECW_m2935	24.8	807	528	21	124	879	11	789	5.8e-47	188.3
VCUG_00118-t26_1-p1	iMM904.YHR068W	31.7	281	142	7	27	257	91	371	2.0e-24	111.7
VCUG_00118-t26_1-p1	iND750.YHR068W	31.7	281	142	7	27	257	91	371	2.0e-24	111.7
VCUG_00128-t26_1-p1	iMM904.YBR126C	25.5	711	270	8	3	701	18	480	8.0e-68	257.3
VCUG_00128-t26_1-p1	iND750.YBR126C	25.5	711	270	8	3	701	18	480	8.0e-68	257.3
VCUG_00128-t26_1-p1	iNJ661.Rv3490	21.9	711	300	11	4	701	23	491	2.3e-38	159.5
VCUG_00128-t26_1-p1	iRC1080.CRv4_Au5_s13_g5046_t1	36.6	172	101	2	45	208	2	173	1.1e-32	140.6
VCUG_00128-t26_1-p1	iRC1080.CRv4_Au5_s16_g6776_t1	46.3	147	77	1	474	618	21	167	4.1e-32	138.7
VCUG_00128-t26_1-p1	iECSF_1327.ECSF_1752	21.4	710	287	15	2	701	3	451	1.5e-29	130.2
VCUG_00128-t26_1-p1	iECUMN_1333.ECUMN_2191	20.4	710	294	12	2	701	3	451	4.3e-29	128.6
VCUG_00128-t26_1-p1	iECOK1_1307.ECOK1_2012	21.0	710	290	12	2	701	3	451	4.3e-29	128.6
VCUG_00128-t26_1-p1	iECP_1309.ECP_1838	20.8	710	291	12	2	701	3	451	7.3e-29	127.9
VCUG_00128-t26_1-p1	iECNA114_1301.ECNA114_1957	20.8	710	291	12	2	701	3	451	7.3e-29	127.9
