PCYB_011290-t26_1-p1	iMM904.YOR109W	30.6	186	98	6	969	1150	279	437	1.1e-07	58.9
PCYB_011290-t26_1-p1	iMM904.YNL106C	29.9	184	102	7	969	1150	304	462	3.1e-07	57.4
PCYB_011330-t26_1-p1	iND750.Q0130	38.5	65	40	0	100	164	10	74	1.3e-05	48.5
PCYB_011330-t26_1-p1	iMM904.Q0130	38.5	65	40	0	100	164	10	74	1.3e-05	48.5
PCYB_011410-t26_1-p1	iWFL_1372.ECW_m2935	40.4	282	153	5	510	782	524	799	7.6e-49	194.5
PCYB_011410-t26_1-p1	iECW_1372.ECW_m2935	40.4	282	153	5	510	782	524	799	7.6e-49	194.5
PCYB_011630-t26_1-p1	iMM904.YDR098C	43.4	83	46	1	237	319	154	235	8.2e-15	80.1
PCYB_011630-t26_1-p1	iMM904.YPL059W	39.6	106	62	1	229	332	30	135	8.2e-15	80.1
PCYB_011630-t26_1-p1	iMM904.YER174C	43.8	80	44	1	240	319	152	230	1.1e-14	79.7
PCYB_011630-t26_1-p1	iPC815.YPO2383	37.4	99	61	1	234	332	4	101	1.1e-11	69.7
PCYB_011630-t26_1-p1	iSSON_1240.SSON_1502	36.4	99	62	1	234	332	5	102	4.2e-11	67.8
PCYB_011630-t26_1-p1	iYL1228.KPN_01992	35.4	96	61	1	237	332	8	102	9.4e-11	66.6
PCYB_011630-t26_1-p1	iECO26_1355.ECO26_2383	35.4	99	63	1	234	332	5	102	1.2e-10	66.2
PCYB_011630-t26_1-p1	iECD_1391.ECD_01624	35.4	99	63	1	234	332	5	102	1.2e-10	66.2
PCYB_011630-t26_1-p1	iWFL_1372.ECW_m1821	35.4	99	63	1	234	332	5	102	1.2e-10	66.2
PCYB_011630-t26_1-p1	iECOK1_1307.ECOK1_1773	35.4	99	63	1	234	332	5	102	1.2e-10	66.2
PCYB_011630-t26_1-p1	iECSF_1327.ECSF_1516	35.4	99	63	1	234	332	5	102	1.2e-10	66.2
PCYB_011630-t26_1-p1	iECO103_1326.ECO103_1795	35.4	99	63	1	234	332	5	102	1.2e-10	66.2
PCYB_011630-t26_1-p1	iECW_1372.ECW_m1821	35.4	99	63	1	234	332	5	102	1.2e-10	66.2
PCYB_011630-t26_1-p1	iECs_1301.ECs2363	35.4	99	63	1	234	332	5	102	1.2e-10	66.2
PCYB_011630-t26_1-p1	iSFxv_1172.SFxv_1890	35.4	99	63	1	234	332	5	102	1.2e-10	66.2
PCYB_011630-t26_1-p1	iS_1188.S1814	35.4	99	63	1	234	332	5	102	1.2e-10	66.2
PCYB_011630-t26_1-p1	iECNA114_1301.ECNA114_1701	35.4	99	63	1	234	332	5	102	1.2e-10	66.2
PCYB_011630-t26_1-p1	iECABU_c1320.ECABU_c19070	35.4	99	63	1	234	332	5	102	1.2e-10	66.2
PCYB_011630-t26_1-p1	iECP_1309.ECP_1599	35.4	99	63	1	234	332	5	102	1.2e-10	66.2
PCYB_011630-t26_1-p1	iEcDH1_1363.EcDH1_1986	35.4	99	63	1	234	332	5	102	1.2e-10	66.2
PCYB_011630-t26_1-p1	iECSE_1348.ECSE_1777	35.4	99	63	1	234	332	5	102	1.2e-10	66.2
PCYB_011630-t26_1-p1	iECDH10B_1368.ECDH10B_1788	35.4	99	63	1	234	332	5	102	1.2e-10	66.2
PCYB_011630-t26_1-p1	iECO111_1330.ECO111_2124	35.4	99	63	1	234	332	5	102	1.2e-10	66.2
PCYB_011630-t26_1-p1	iEcolC_1368.EcolC_1975	35.4	99	63	1	234	332	5	102	1.2e-10	66.2
PCYB_011630-t26_1-p1	iZ_1308.Z2676	35.4	99	63	1	234	332	5	102	1.2e-10	66.2
PCYB_011820-t26_1-p1	iRC1080.CRv4_Au5_s1_g1728_t1	41.1	192	107	1	473	658	607	798	4.3e-39	162.5
PCYB_011930-t26_1-p1	iRC1080.CRv4_Au5_s1_g2163_t1	64.1	329	114	2	58	386	51	375	1.2e-121	435.3
PCYB_011930-t26_1-p1	iAF692.Mbar_A1745	34.4	326	198	9	52	376	3	313	2.0e-41	168.7
