,0
ARGN,nonlethal
G5SADs,nonlethal
ORNTA,nonlethal
P5CR,nonlethal
ACGS,nonlethal
AMPTASEPG,nonlethal
ASNS1,nonlethal
GLUSx,nonlethal
GLNS,nonlethal
GF6PTA,nonlethal
GLUCYS,nonlethal
SERTRS2,nonlethal
SERTRS,lethal
HIBHr,nonlethal
ILETRS,lethal
LEUTRS,lethal
OIVD1m,nonlethal
OIVD2m,nonlethal
OIVD3m,nonlethal
VALTRS,lethal
SACCD2,nonlethal
ADMDC,nonlethal
AHCi,nonlethal
AMMQLT8,nonlethal
METAT,nonlethal
ORNDC,nonlethal
SPMS,nonlethal
FMETTRS,lethal
FMETDF,nonlethal
NTRIR2xm,nonlethal
PHETA1,nonlethal
TYRTRS,lethal
SELNPS,nonlethal
ALATRS,lethal
CYSTRS,lethal
HISTRS,lethal
THRTRS,lethal
ACGAM6PS,nonlethal
ACGAMPM,nonlethal
DOLASNT,nonlethal
UAGDP,nonlethal
ALCD19y,nonlethal
ENO,lethal
FBA,nonlethal
GAPD,lethal
GLYK,nonlethal
HEX1,nonlethal
LDH_L,lethal
PFK,nonlethal
PGI,nonlethal
PGMT,nonlethal
TPI,nonlethal
TPI_ap,lethal
G3PD1ir_ap,nonlethal
HEX7,nonlethal
PYK_ap,nonlethal
GFUCS,nonlethal
GMAND,nonlethal
HEX4,nonlethal
MAN6PI,nonlethal
PMANM,nonlethal
DRPA,nonlethal
GND,nonlethal
PGL,nonlethal
PPM,nonlethal
R1PK,nonlethal
RPEc,lethal
RPI,nonlethal
GNK,nonlethal
ACACT1r,nonlethal
ACCOAL2,nonlethal
ACS,nonlethal
GLYOX,nonlethal
LGTHL,nonlethal
MDH2m,nonlethal
PPC,nonlethal
PPCK,nonlethal
FUMm,nonlethal
SUCOASm,nonlethal
DPCOAK_ap,lethal
PNTK,lethal
PPCDC,lethal
PPNCL2,lethal
PTPATi,lethal
AKP1,nonlethal
DHFR,lethal
DHFS,nonlethal
DHPS2,nonlethal
GTPCI,nonlethal
HPPK2,nonlethal
MTHFC,lethal
MTHFD,lethal
PTHPS,nonlethal
THFGLUS,nonlethal
NADS2,lethal
NAMNPP,lethal
NNAM,nonlethal
NNATr,lethal
NADTRHD,nonlethal
ALASm,nonlethal
CPPPGO,nonlethal
CPPPGO_ap,nonlethal
CPPPGOm,nonlethal
FCLT,nonlethal
FCLT_ap,nonlethal
HMBS_ap,nonlethal
PPBNGS_ap,nonlethal
PPPGO,nonlethal
PPPGOm,nonlethal
PPPGO3,nonlethal
PPPGO3m,nonlethal
UPP3S_ap,nonlethal
UPPDC1_ap,nonlethal
RBFK,lethal
ANS,nonlethal
CHORS,lethal
DDPA,lethal
DHQS,lethal
DHQTi,lethal
PSCVT,lethal
SHK3Dr,lethal
HMPK1,nonlethal
PMPK,nonlethal
TMDPK,nonlethal
TMPK,nonlethal
TMPPP,nonlethal
CHRPL,lethal
OMPHHXm,nonlethal
PYAM5PO,nonlethal
PYDAMK,nonlethal
PYDXK,nonlethal
PYDXNK,nonlethal
R07456,nonlethal
EX_4abut_e,nonlethal
EX_ac_e,nonlethal
EX_acald_e,nonlethal
EX_ade_e,nonlethal
EX_adn_e,nonlethal
EX_akg_e,nonlethal
EX_ala__L_e,nonlethal
EX_arg__L_e,nonlethal
EX_asn__L_e,nonlethal
EX_asp__L_e,nonlethal
EX_chol_e,nonlethal
EX_chsterol_e,lethal
