,0
R02017_complex,nonlethal
R01132_TGME49_200320,nonlethal
R04779_TGME49_226960,nonlethal
R00158_TGME49_269040,nonlethal
R02975_TGME49_231920,nonlethal
R02094_TGME49_306970,nonlethal
R02098_TGME49_306970,nonlethal
R00885_TGME49_272640,nonlethal
R08208_TGME49_231920,nonlethal
R01126_TGME49_216810,nonlethal
R01234_TGME49_257950,nonlethal
R00462_TGME49_236570,nonlethal
R01560_TGME49_205720,nonlethal
R01818_TGME49_239710,nonlethal
R02100_TGME49_233140,nonlethal
R00086_TGME49_273090,nonlethal
R02530_TGME49_248400,nonlethal
R01010_TGME49_252380,nonlethal
R00256_TGME49_253430,nonlethal
R00424_TGME49_253780,nonlethal
R00344_,nonlethal
R00235_TGME49_266640,nonlethal
R00236_TGME49_266640,nonlethal
R00316_TGME49_266640,nonlethal
R04286_TGME49_305800,nonlethal
R00925_TGME49_266640,nonlethal
R01648_TGME49_269110,nonlethal
R04620_TGME49_252380,nonlethal
R03503_TGME49_259550,nonlethal
R07139_TGME49_273920,nonlethal
R02035_TGME49_278830,nonlethal
R03815_,nonlethal
R00261_TGME49_280700,nonlethal
R07355_TGME49_285750,nonlethal
R01626_TGME49_294820,nonlethal
R03370_TGME49_238950,nonlethal
R08161_TGME49_238950,nonlethal
R00112_complexa,nonlethal
R02023_complex,nonlethal
R02018_complex,nonlethal
R03220_TGME49_276110,nonlethal
R02480_TGME49_314040,nonlethal
H_mtoc,nonlethal
R01561_TGME49_310640,nonlethal
R01863_TGME49_310640,nonlethal
R00275_TGME49_316310,nonlethal
R03165_TGME49_R03165,nonlethal
R00342_,nonlethal
R00093_,nonlethal
R03425_,nonlethal
R00715_,nonlethal
R03666_,nonlethal
R00847_,nonlethal
R00551_,nonlethal
R00087_,nonlethal
R00345_,nonlethal
R01016_,nonlethal
R03314c,nonlethal
R01843_,nonlethal
R04425_,nonlethal
R03504_,nonlethal
R05553_,nonlethal
R03166_,nonlethal
R07613_,nonlethal
R02735_,nonlethal
R00703_TGME49_291040,nonlethal
R00156_TGME49_269030,nonlethal
R00330_TGME49_269030,nonlethal
R00570_TGME49_269030,nonlethal
R01137_TGME49_269030,nonlethal
R01857_TGME49_269030,nonlethal
R02093_TGME49_269030,nonlethal
R02326_TGME49_269030,nonlethal
R02331_TGME49_269030,nonlethal
R00191_TGME49_229400,nonlethal
R00122_TGME49_216810,nonlethal
R01518_TGME49_273030,nonlethal
R01054_TGME49_247220,nonlethal
R00434_TGME49_230550,nonlethal
R00089_TGME49_270860,nonlethal
R00009_TGME49_232250,nonlethal
R00094_TGME49_219130,nonlethal
R00095_TGME49_255890,nonlethal
R00104_TGME49_244700,nonlethal
R00115_TGME49_219130,nonlethal
